train,val
"[0.196274105991636, 0.1960983524213032, 0.19579992960302198, 0.1959329537895261, 0.1958240659869447, 0.1955691796480393, 0.19538649095564473, 0.1955576180195322, 0.1955148900802038, 0.19534566732389586]","[0.21238576011224228, 0.2128772031177174, 0.21254732392051004, 0.21254909309473904, 0.212774626233361, 0.21260873025113886, 0.2129243707115, 0.21228138425133444, 0.21303105489774185, 0.21301852708513086]"
"[0.19645734769957407, 0.1961462242262704, 0.1958469281695327, 0.19579701460137658, 0.19602585066946185, 0.19583230374418958, 0.19545975312286493, 0.19518901073202796, 0.1950996639777203, 0.19525880412179597]","[0.2124888856302608, 0.21260506050153213, 0.21325568177483298, 0.21269873868335376, 0.21263554692268372, 0.21262627433646808, 0.2127721986987374, 0.213276822458614, 0.2128436199643395, 0.21252462674270978]"
"[0.19631198816457573, 0.19620631148620526, 0.1958402327584977, 0.1959264720885121, 0.19575749185620522, 0.19534755764263018, 0.1953306945458967, 0.19560591929725238, 0.1953833122946778, 0.19522983185490783]","[0.21293903345411475, 0.21223978291858325, 0.21259123493324628, 0.21289739419113507, 0.21279256452213635, 0.2133074782111428, 0.2123481184244156, 0.21240764720873398, 0.2123315374959599, 0.21239762820980765]"
"[0.19640854882950687, 0.19613870081244683, 0.19592491111585073, 0.19563124914254462, 0.19573219105297204, 0.1955105466197948, 0.19555290651564694, 0.19536952020562426, 0.19579982415449862, 0.1953762641974858]","[0.21299920163371347, 0.21240577372637662, 0.21247159486467188, 0.21379280361262235, 0.2123397873206572, 0.21330290355465628, 0.21237204427068884, 0.21227290684526617, 0.21297738768837668, 0.21375211531465704]"
"[0.1964961938103851, 0.19621411041945827, 0.1961169147825971, 0.1955686538499229, 0.19553524362189428, 0.1953836784374957, 0.19558903666175143, 0.1952225665504835, 0.19518656709364482, 0.19499424989430272]","[0.21298260309479453, 0.21305778622627258, 0.21288393437862396, 0.212646869095889, 0.2123414007100192, 0.21267360719767484, 0.2124758701432835, 0.21222334151918237, 0.21306086805733768, 0.21246805109760977]"
"[0.19628053842758647, 0.1962680740624058, 0.19603538893315256, 0.1956142976271863, 0.19549225209927074, 0.19559229606268358, 0.19557214589143285, 0.19529950269022767, 0.1952765638730964, 0.195322613630976]","[0.21297308802604675, 0.21258173205635764, 0.2130722484805367, 0.21283447336066852, 0.2132864689285105, 0.21292834254828366, 0.21286803619428116, 0.21421865712512622, 0.21229517188939181, 0.2127158438617533]"
"[0.19630549452742752, 0.19601408909169996, 0.19595494075697295, 0.1956679354212722, 0.19558290559418348, 0.19541161127236426, 0.19543423108300384, 0.1953831640433292, 0.19538942161871461, 0.1949144502987667]","[0.21267950941215863, 0.21236990527673202, 0.21307708864862268, 0.2126161821863868, 0.21314032782207837, 0.2121880203485489, 0.212571228092367, 0.21202372827313162, 0.21229249916293405, 0.21284117210995068]"
"[0.19605210271416879, 0.19636156029847204, 0.1957346088424021, 0.19575931990937312, 0.19551578255332247, 0.19541538864070054, 0.19530537313952737, 0.19515219505648224, 0.19494459983341547, 0.19536831214719888]","[0.21242047033526681, 0.21262850002809006, 0.21296999671242453, 0.21256823973222214, 0.21226602521809665, 0.21291934089227157, 0.21342429925094952, 0.21334653415463187, 0.21226214007897812, 0.21247741715474563]"
"[0.19623153991236977, 0.1960774194829318, 0.19608963638239976, 0.1955851387916779, 0.19559474973654262, 0.1955260923322366, 0.1953292326355467, 0.19524242835385458, 0.19509816253367734, 0.19514675240735618]","[0.21260854601860046, 0.21272138302976434, 0.21255979077382522, 0.21242061934687875, 0.21279075199907477, 0.21266210079193115, 0.2124001763083718, 0.21233953671021896, 0.21276872130957517, 0.2132467735897411]"
"[0.19633743524247285, 0.19594869952724905, 0.19616297252324164, 0.19540698263718156, 0.1955894929717998, 0.1953985181694128, 0.19519490383717478, 0.1952364251625781, 0.19531707914204013, 0.19518483156452374]","[0.21390391208908774, 0.21289511160417038, 0.21229857206344604, 0.21293183348395608, 0.21311959353360263, 0.21277861568060788, 0.2129151631485332, 0.21323046359148892, 0.2133252823894674, 0.21249839798970657]"
"[0.1964948451032444, 0.19588746297724394, 0.19568303729198416, 0.19550311922722932, 0.19543588868513398, 0.1953772022103777, 0.19539788441390407, 0.19536905416420527, 0.19512449235332255, 0.19503639319113322]","[0.21276180175217715, 0.2127043984153054, 0.21289196068590338, 0.21268038045276294, 0.21297802301970395, 0.21251970529556274, 0.21277623691342093, 0.21248419311913577, 0.21288900483738293, 0.21301030164415186]"
"[0.19607056662136194, 0.19616546770747828, 0.19597252184639172, 0.1959333539161147, 0.19521454075465397, 0.19548827911518057, 0.19532420227722247, 0.19549070055387457, 0.19493978333716488, 0.1953914775228014]","[0.21465543454343622, 0.21280338953841815, 0.21284500712698157, 0.21261272647164084, 0.21288061954758383, 0.21341026777570898, 0.21263394437052988, 0.21263944967226547, 0.21345252882350574, 0.21290223435922104]"
"[0.19625248547111238, 0.19591715262860668, 0.19576910944009313, 0.19568922256632726, 0.1956530576761888, 0.19567738914368105, 0.19536111975202755, 0.1952751595146802, 0.1952042698251958, 0.1950502789446286]","[0.212910458445549, 0.21265543590892444, 0.21300235390663147, 0.21314900436184622, 0.2130716158585115, 0.21314499324018304, 0.21270591697909616, 0.21295822073112836, 0.2129726613109762, 0.2134596895087849]"
"[0.19634519380574322, 0.19605461941385754, 0.19575467386416026, 0.19540868532292696, 0.19558315739339713, 0.19540652039707923, 0.19548657049938123, 0.19516355156594392, 0.1950118268022732, 0.19516509376010116]","[0.2124698649753224, 0.2128228098154068, 0.21289472823793237, 0.21296155181798068, 0.21317566253922202, 0.21243321895599365, 0.21239295466379685, 0.21288025243715805, 0.21249004927548495, 0.21259807592088525]"
"[0.19634985756509157, 0.1960059835442475, 0.19564946269502445, 0.19588146936528536, 0.1957245110249033, 0.1953927102137585, 0.19522347879044863, 0.19538040033408574, 0.19515633719916248, 0.19524590465791372]","[0.21258061582391913, 0.21287647160616788, 0.21236223524267023, 0.21316196837208487, 0.21279070323163812, 0.21286951547319238, 0.21301172809167343, 0.21239013969898224, 0.21253281289880926, 0.21266578950665213]"
"[0.19619674760164046, 0.19602947469268525, 0.19577724395357832, 0.1956490754168861, 0.19537024534478478, 0.19536503282736759, 0.195346828930232, 0.19538428816868333, 0.1950570601893931, 0.19514755874263998]","[0.21308777955445377, 0.21293279664082962, 0.21255432475696912, 0.2121154395016757, 0.21363696997815912, 0.21276934309439224, 0.21275386078791184, 0.21256576478481293, 0.21249214085665616, 0.2128770649433136]"
"[0.19616632862966887, 0.19592308633181513, 0.19599202670613114, 0.19552818366459437, 0.19554035928176375, 0.19568572360642103, 0.19546812004884895, 0.19524336271748252, 0.1950628187279312, 0.19491514525547318]","[0.21385701136155563, 0.21252746202728964, 0.212795536626469, 0.21235701441764832, 0.21313889053734866, 0.21256987344134937, 0.21257606826045297, 0.2128958986564116, 0.2128126865083521, 0.21363323791460556]"
"[0.1962298556249969, 0.19600966147014073, 0.19572869916351474, 0.1956874724401503, 0.19563547111287408, 0.19583186704893502, 0.1954885112996004, 0.19514642671054724, 0.1951514904444315, 0.19493442804229502]","[0.2132011895829981, 0.2126124690879475, 0.21283856169743973, 0.2130860537290573, 0.21225245567885312, 0.21270940656011755, 0.21342776715755463, 0.21260485459457745, 0.21228393641385165, 0.21275235306132922]"
"[0.19627026559746996, 0.19604943510220976, 0.19575631618499756, 0.19557852313226584, 0.19530746758896478, 0.1955009020712911, 0.1953586609083779, 0.19544609993392106, 0.19514102101021882, 0.19479425509973447]","[0.21342633393677798, 0.21280487829988654, 0.21265978840264407, 0.21246267990632492, 0.21277661350640384, 0.21272618797692386, 0.21252782371911136, 0.21268122304569592, 0.21337261254137213, 0.21284442327239297]"
"[0.19609754616204572, 0.19574674492587849, 0.19571505015601917, 0.1955988139522319, 0.19543888929242992, 0.19535806182087684, 0.19516797591837085, 0.19502861159188406, 0.19500401076309534, 0.19499670957424203]","[0.21279265663840555, 0.21274119344624606, 0.21286427161910318, 0.2127654105424881, 0.21314208615909924, 0.21273057433691892, 0.21284535391764206, 0.21271832558241757, 0.21271404894915494, 0.2125308933583173]"
"[0.19645010124968024, 0.1957475581035322, 0.19554306946846903, 0.1957742451709144, 0.19545374346935018, 0.19544712347643717, 0.1952333620616368, 0.19516850141238193, 0.19494856650732, 0.1952508209007127]","[0.21275056085803293, 0.21254735372283243, 0.21263357996940613, 0.21347494152459232, 0.2128341089595448, 0.21250472285530783, 0.2121882831508463, 0.21272509070959958, 0.21258317611434244, 0.21270898255434903]"
"[0.19604128371087873, 0.196288136803374, 0.19587475806474686, 0.19520655684933372, 0.19540738481648115, 0.19531065088753796, 0.1951358156392769, 0.19511960218755567, 0.1952429874515047, 0.19464790326904277]","[0.2125045575878837, 0.2134522186084227, 0.21280578591606833, 0.21225057542324066, 0.21342843093655325, 0.21280268105593594, 0.2125404869968241, 0.21324435282837262, 0.21333390880714764, 0.21296427195722406]"
"[0.1962396625657471, 0.19593058511310693, 0.1956276223063469, 0.19589700169709265, 0.19567791828695608, 0.1952870413661003, 0.19518865911023958, 0.19527954592996713, 0.19510605277455584, 0.19476719907656007]","[0.21314807778055017, 0.2124785144220699, 0.21255435184998947, 0.21311388367956335, 0.21250878138975662, 0.2122860781171105, 0.21263131228360263, 0.21273778108033267, 0.2130808478051966, 0.2128538882190531]"
"[0.19641079244260884, 0.19592687153086372, 0.1957463485245802, 0.19553034752607346, 0.1953586736808018, 0.1950904387904673, 0.1953991136076499, 0.1949639126506387, 0.19498891216151568, 0.1949536002108029]","[0.21325639432126825, 0.2132561965422197, 0.2130466807972301, 0.2128503214229237, 0.21325424990870737, 0.21253967556086453, 0.2129039615392685, 0.2126496827060526, 0.21338411081920972, 0.21289741451090033]"
"[0.19608860386877644, 0.19625667148098655, 0.19550399041297484, 0.19585031020093938, 0.19518455710946297, 0.1953851611030345, 0.19531837409856367, 0.19536375269597892, 0.1950613246584425, 0.19492128567428005]","[0.2126850892197002, 0.21282151341438293, 0.2127474614165046, 0.21313721889799292, 0.21253424882888794, 0.2133496647531336, 0.2127996479923075, 0.21272124485536056, 0.2130493169481104, 0.2132417166774923]"
"[0.1959939211302874, 0.19597375195245353, 0.1959825193851578, 0.19562988637053236, 0.19510042348078319, 0.1955018517922382, 0.19548233142312693, 0.195114404647326, 0.19530271267404362, 0.19511230297538698]","[0.21289039606397803, 0.2122849767858332, 0.2132399393753572, 0.21261716972697864, 0.21327792378989133, 0.21322123570875687, 0.21270907331596722, 0.21355608105659485, 0.21355357359756122, 0.2126471237702803]"
"[0.19605533961130647, 0.19614046599183763, 0.19580943928081163, 0.19555855732487173, 0.19528502925318114, 0.19540892313329541, 0.19520269007403024, 0.1952551156282425, 0.19507527260147794, 0.19488348264475258]","[0.21288660845973276, 0.21258626607331363, 0.21317396787079898, 0.21281948008320548, 0.2129937315529043, 0.21288335594263944, 0.21315184506503018, 0.21303954991427335, 0.21273693306879563, 0.21269565549763766]"
"[0.19624159500306967, 0.1958827964809476, 0.19568073247768442, 0.1956034815889232, 0.19534059689969432, 0.1953940344404201, 0.19511135317841355, 0.19491481203205732, 0.19498040200192102, 0.19485934512043485]","[0.2128213576295159, 0.21315130320462314, 0.21262393756346268, 0.21255882355299863, 0.2127679776061665, 0.21277334473349832, 0.21280276504429904, 0.21253729543902658, 0.21297716823491183, 0.21353847872127185]"
"[0.19615512257631945, 0.19582940562039006, 0.1955760461183227, 0.19555174650586382, 0.195596522822672, 0.19510602236402277, 0.19524845146403022, 0.19494575566175032, 0.19505730142094652, 0.1950182852392294]","[0.21244485269893298, 0.21266703714023938, 0.21241607042876157, 0.2127516039393165, 0.21263902566649698, 0.21278894624926828, 0.21311774985356766, 0.21272521940144626, 0.21284579959782687, 0.21297108720649371]"
"[0.19589032453237748, 0.19610047598882596, 0.19569343632581282, 0.19560197657164263, 0.195428124267836, 0.1953964882663318, 0.1952814373130701, 0.1950185499629196, 0.19525087860469914, 0.195144779371972]","[0.21302189068360763, 0.2127944745800712, 0.2125479755076495, 0.21228362484411759, 0.21298272772268814, 0.21334437213160776, 0.2131859768520702, 0.21323903988708148, 0.2132409079508348, 0.2130298153920607]"
"[0.1963528850096829, 0.19587253277399103, 0.19577721202251863, 0.19556378740437177, 0.1951852586804604, 0.19515074941576743, 0.1950654239982975, 0.19531949130552156, 0.19485029380540458, 0.19485270231962204]","[0.21284957771951502, 0.21282538907094437, 0.213391436771913, 0.21274265782399612, 0.21226808428764343, 0.21270977502519434, 0.2134800377217206, 0.21346222135153683, 0.21297588808970017, 0.2131650745868683]"
"[0.1961055379741046, 0.19586073698437945, 0.19560397621624323, 0.19548386350578192, 0.1953963500504591, 0.19516419816990288, 0.19501122604219281, 0.19503822299290677, 0.19494343777092135, 0.19490373590771032]","[0.21328396688808093, 0.21225250986489383, 0.212938669052991, 0.2132562832398848, 0.21370510756969452, 0.21299844709309665, 0.21303171732208945, 0.21322508698159998, 0.21298817477443002, 0.21320951255885037]"
"[0.19639988654122062, 0.19620579192224813, 0.19583062637521295, 0.19535333435146177, 0.1955202062215124, 0.19516739188408366, 0.19493742826945928, 0.19544025328086348, 0.1948746191147639, 0.19501735224407546]","[0.21338286860422653, 0.21299205855889755, 0.21269762245091525, 0.21291771802035245, 0.21281482550230893, 0.21332823011008176, 0.21299865435470233, 0.21274036304517227, 0.2124078463424336, 0.2129646119746295]"
"[0.19632175975308128, 0.1958560993780895, 0.1954609332035999, 0.19524672308138438, 0.19533416507195453, 0.1952201751421909, 0.1952552291355571, 0.1947277045371581, 0.19488755035765318, 0.19490898598213585]","[0.2126852897080508, 0.21337116035548123, 0.21276239508932288, 0.21299433301795612, 0.21282770010558041, 0.21308198706670242, 0.21286505867134442, 0.21302535452625967, 0.21297895231030203, 0.2128569849512794]"
"[0.19634082518061813, 0.1957939665536491, 0.19561969131535414, 0.19559643136299387, 0.19554915644076407, 0.19513888018471853, 0.19498206720668443, 0.19485475366212884, 0.19502179872016517, 0.19455212058157337]","[0.2130698263645172, 0.2125110219825398, 0.21352920207110318, 0.21304385634985837, 0.21301559562032873, 0.2129334346814589, 0.21277271617542615, 0.21230864660306412, 0.2130470939657905, 0.21273254264484753]"
"[0.19623101190948972, 0.19593424692141767, 0.19567039244028986, 0.19566988587683562, 0.19509633577295712, 0.1951567136815616, 0.195191994917636, 0.1949855435867699, 0.1946111180040301, 0.19494985773855325]","[0.21266089921647852, 0.21322652426632968, 0.21340579878200183, 0.21314286508343436, 0.21242854270068082, 0.2130621536211534, 0.21255768835544586, 0.21312547813762317, 0.21287073059515518, 0.21315809000622143]"
"[0.1961127289247756, 0.19638977047740197, 0.19539820205192177, 0.19557651208371532, 0.19511566075439357, 0.19534598883925652, 0.19510914027994994, 0.19487555796394543, 0.19497908180465504, 0.19502579831347175]","[0.21281695365905762, 0.21309479800137607, 0.21265226738019424, 0.2138149833137339, 0.21242677488110281, 0.21326050704175775, 0.21246101368557324, 0.2130247882821343, 0.21372554518959738, 0.2125158445401625]"
"[0.19603734204963763, 0.1959180226739572, 0.19559228572310233, 0.1951559711323709, 0.19519271397468996, 0.19531783142260142, 0.19503697494463046, 0.19489630813501319, 0.1952410552422611, 0.19503837474146668]","[0.21255266937342557, 0.2128978886387565, 0.2125929296016693, 0.21304678104140543, 0.21315943923863498, 0.21260126476938074, 0.21263629469004544, 0.21361625465479764, 0.21292412687431683, 0.21280088749798862]"
"[0.19607532320886242, 0.1957100544657026, 0.19550079441800408, 0.19531220250896045, 0.19540152029723537, 0.1952501336226658, 0.19521551647660684, 0.19508294457075548, 0.19503689808200816, 0.19518152867652933]","[0.21287969161163678, 0.21259822086854416, 0.2127001786773855, 0.21296800808473068, 0.21354815499349075, 0.21282522786747327, 0.21305908127264542, 0.21347061476924203, 0.21311708201061597, 0.2125336703929034]"
"[0.19609803006965287, 0.19605001837623362, 0.195448921347151, 0.19554335988905966, 0.19520645413775833, 0.1952030102209169, 0.19507253322066093, 0.19495326037309607, 0.19512579764942733, 0.1947380316500761]","[0.21308834715323013, 0.21261173080314288, 0.21280369704419916, 0.21303557536818765, 0.21356270800937305, 0.21276366710662842, 0.2130382995713841, 0.21331842785531824, 0.21289770711552014, 0.21322848309170117]"
"[0.19639574857998868, 0.19575285850738994, 0.19552024317031003, 0.19554080053859826, 0.19564907982641336, 0.19494141881563226, 0.19511342459187217, 0.19509784041010603, 0.194853170641831, 0.1948947996205213]","[0.21289155293594708, 0.21326869319785724, 0.2128463780338114, 0.21286872977560217, 0.2126116088845513, 0.21265617419372906, 0.2134981710802425, 0.21299892393025485, 0.21263445913791656, 0.2124399420889941]"
"[0.19593382930877257, 0.19585954093811464, 0.19554224557110242, 0.19543088683668447, 0.19533737779271845, 0.19537792833788054, 0.19518041709552006, 0.19511942831533297, 0.1949926240711796, 0.1949697304136899]","[0.21224902163852344, 0.2132662683725357, 0.21228582886132327, 0.2124415229667317, 0.21274464238773694, 0.21312661468982697, 0.2131988216530193, 0.21319564364173196, 0.21276069364764474, 0.2128231945362958]"
"[0.1960547994442132, 0.1956870843257223, 0.19568680150776493, 0.195287823905142, 0.19510443979988293, 0.19529251358946975, 0.1948830708861351, 0.19505391680464454, 0.1950164609113518, 0.19469186587601292]","[0.21322073584253137, 0.21347148039124228, 0.21280701729384335, 0.21315639262849634, 0.21270068125291305, 0.2132029248909517, 0.2128836905414408, 0.21262539787725968, 0.21280115300958807, 0.2129570638591593]"
"[0.19591512302963102, 0.19582068053435306, 0.19527352441634452, 0.19555711936281653, 0.19553284255825742, 0.1953141467303646, 0.19538895534921666, 0.1948900561855764, 0.19495145178266934, 0.19477879704565418]","[0.2135500515049154, 0.2127198102799329, 0.21307434412566098, 0.21299842270937833, 0.2128985361619429, 0.21284729377789932, 0.21305439824407751, 0.21278097141872754, 0.21285836940461939, 0.21350435506213794]"
"[0.19587342623545198, 0.1959909606648951, 0.19544500979233762, 0.1954145716617302, 0.19550140582177103, 0.19521329148995634, 0.19486087408601022, 0.19528559207612153, 0.1951444603654803, 0.1947410419887426]","[0.21350740844553168, 0.21296601674773477, 0.21283554218032144, 0.21310727840120142, 0.21322668005119672, 0.21328639848665756, 0.21263767237013037, 0.2131748985160481, 0.21294884248213333, 0.2129845700480721]"
"[0.19600926598115842, 0.19563373968917497, 0.1955750808880037, 0.19540439682955646, 0.1952197649801264, 0.1950620515462087, 0.19507680240334296, 0.19496511227014113, 0.19480048872682512, 0.19471125867293806]","[0.2129267237403176, 0.21254828843203458, 0.21273623677817258, 0.2125673903660341, 0.21289727904579855, 0.2129332788965919, 0.21282798458229413, 0.21337169273333115, 0.21363529156554828, 0.2132460664619099]"
"[0.19586999425474477, 0.19565788017851965, 0.19559633959921038, 0.19545515056471435, 0.19491750176767914, 0.1952442268327791, 0.1951006255587753, 0.1948974634311637, 0.1949024410272131, 0.19457527136011998]","[0.21375482732599432, 0.21302965825254266, 0.21285349807956003, 0.21286173842170023, 0.21273491328412836, 0.21325223689729517, 0.21246139705181122, 0.21323858201503754, 0.21285581453280014, 0.21304174038496884]"
"[0.19578135104811922, 0.1959156172768194, 0.19578466351543153, 0.19530648707735296, 0.19508018329435464, 0.19525729226214544, 0.19517404449229336, 0.19479827126678156, 0.195167070140644, 0.19502296374768627]","[0.21425200727852908, 0.21286962249062277, 0.21331728317520834, 0.21272238953547043, 0.21249590543183414, 0.21257321672006088, 0.21310564333742316, 0.21298679844899612, 0.21279728683558377, 0.2128673873164437]"
"[0.19612294754811696, 0.195754239069564, 0.19568601250648499, 0.1954208930232087, 0.1951946064981879, 0.1954345204392258, 0.19485495741270026, 0.19488763672356701, 0.19521025993994304, 0.1945682303333769]","[0.2128756953911348, 0.21269108355045319, 0.21325792914087122, 0.21330116553740067, 0.21300026368011127, 0.21297168731689453, 0.21281850067051974, 0.2130759683522311, 0.21313996748490768, 0.21336970681493933]"
"[0.19610980692870764, 0.19564787769804196, 0.19544122200839373, 0.19540643980916667, 0.19578151290818135, 0.195148195083044, 0.19509097553637564, 0.19518316765220797, 0.19503839313983917, 0.1948981253164155]","[0.21329502084038474, 0.2140644219788638, 0.21347196264700455, 0.21348769556392322, 0.21300817213275217, 0.21280116520144723, 0.21312499723651193, 0.21375931122086264, 0.21342243525114926, 0.213506358590993]"
"[0.19593078795136237, 0.19588802663647398, 0.19553331567012533, 0.19525426960721307, 0.19524936378002167, 0.19531874852825185, 0.19510791070607245, 0.1948037662980508, 0.19490782696069503, 0.19484437789235795]","[0.21320426735011014, 0.21308176219463348, 0.21367787366563623, 0.2136982963843779, 0.21354346383701672, 0.21295967969027432, 0.2131880061192946, 0.2131535681811246, 0.21333589337088846, 0.21314692497253418]"
"[0.1958979647986743, 0.19582477227157477, 0.19536561001928485, 0.19546621946655973, 0.19540075820927716, 0.19514365555072316, 0.1949427592359027, 0.19484167698086524, 0.19459659165265608, 0.1947363893292388]","[0.21308511224660007, 0.212533484805714, 0.21351269564845346, 0.21293791857632724, 0.21254179152575406, 0.21301395920189944, 0.2125366208228198, 0.21314328367059882, 0.21299097619273447, 0.21366291019049558]"
"[0.19596270000448032, 0.1957322739216746, 0.19556006812015359, 0.1955880352428981, 0.19510910652425825, 0.1951262056067282, 0.19489614695918803, 0.19474295450716603, 0.1950271047499715, 0.19467516319484127]","[0.21268131922591815, 0.2131138633597981, 0.21342140165242282, 0.2136233611540361, 0.2131653130054474, 0.21245553276755594, 0.21271808716383847, 0.21294432065703653, 0.2133948735215447, 0.2127719982103868]"
"[0.19593746389965622, 0.19570575304785554, 0.19525427416879304, 0.19524954457064064, 0.1951492442464342, 0.19506394163686402, 0.19488563973988807, 0.19458450665887522, 0.19487550261677528, 0.1947422310405848]","[0.21329369192773645, 0.21314484829252417, 0.2131479341875423, 0.21316142515702682, 0.21296078102155167, 0.21305312080816788, 0.21312991055575284, 0.21311080184849826, 0.21267300708727402, 0.21259874240918594]"
"[0.19598112346566454, 0.1957816334859449, 0.1955840392228292, 0.1953905718971272, 0.1950586666258014, 0.19517308306329104, 0.19523182100787453, 0.19505949744156428, 0.19473952047374785, 0.19488778619133695]","[0.21311825784769925, 0.2131385925141248, 0.21294462138956244, 0.21335156803781335, 0.21292482316493988, 0.21331281960010529, 0.21315827830271286, 0.2130564640868794, 0.21339936825362119, 0.2128899856047197]"
"[0.1960876827337304, 0.1956867720855742, 0.195516045528407, 0.19541856616127248, 0.19527844658919744, 0.19527682509957528, 0.19489876743482085, 0.19480052909680776, 0.19487978700472383, 0.19476832206151923]","[0.21316610954024576, 0.2132361666722731, 0.21373329379341818, 0.2131925171071833, 0.21315358172763477, 0.21328505060889505, 0.21267265352335843, 0.21292865005406467, 0.21282406964085318, 0.21355987949804825]"
"[0.19595058672890373, 0.1957745225149758, 0.19571012364966528, 0.19528738378870245, 0.19516948473696805, 0.19505992501365896, 0.19483419408907696, 0.19515419310452986, 0.19489064789852317, 0.19459257487739837]","[0.21364095942540604, 0.21369193494319916, 0.21366104212674228, 0.21267501738938419, 0.21327743340622296, 0.2133804735812274, 0.2130541747266596, 0.2134595811367035, 0.21236040781844745, 0.2127969820391048]"
"[0.19584857626837127, 0.19596409812873725, 0.19549515736954554, 0.19515781363054197, 0.19499982292858922, 0.19487423807078477, 0.19500355787423193, 0.19514369744123244, 0.19483732614590196, 0.19479196875983354]","[0.21301693807948718, 0.21310683407566763, 0.2132769674062729, 0.21335160054943778, 0.21301481127738953, 0.2130942398851568, 0.21285409006205472, 0.21309333768757907, 0.21361743455583398, 0.21344951337034052]"
"[0.19610050571512203, 0.19578581645476575, 0.19548393421027124, 0.1953554734283564, 0.19516416281765822, 0.19516411203206802, 0.19500864738104295, 0.19470398318098517, 0.19508765440206138, 0.19491149295045404]","[0.2130049683830955, 0.21246731958606027, 0.21269355714321136, 0.212867025624622, 0.2133788209069859, 0.21311873197555542, 0.21338795802809976, 0.21306399323723532, 0.21331883831457657, 0.21356601200320505]"
"[0.1962744354897616, 0.19568065751572045, 0.19557985359308672, 0.1952104586727765, 0.1950122288295201, 0.19510550766575094, 0.19504069453295397, 0.1947217960746921, 0.1946950176236581, 0.1948774440252051]","[0.21310335397720337, 0.21249125491489063, 0.21318834207274698, 0.2128692472522909, 0.2130007635463368, 0.2140197523615577, 0.21408738466826352, 0.21255906061692673, 0.21369029852476987, 0.21278338540684094]"
"[0.19578562311980188, 0.19546217638619093, 0.19548183649170156, 0.19536604397759147, 0.19513593697730375, 0.19516828055588567, 0.19486078604751703, 0.19514197012295528, 0.19476848688660836, 0.1946896368599668]","[0.2129805006764152, 0.21300263702869415, 0.21320848844268106, 0.21267623251134699, 0.21394203874197873, 0.21332673999396237, 0.21315888518636877, 0.21315891498869116, 0.21250508319247852, 0.2137159678069028]"
"[0.19592660505856788, 0.19579606199142885, 0.19550659834426276, 0.19516277784595684, 0.19513909290639722, 0.19487467469001302, 0.19506562698860558, 0.19492794497280705, 0.19472259769634326, 0.19492632751258052]","[0.21295996010303497, 0.2127458155155182, 0.21294736184857108, 0.21280461143363605, 0.21276871182701804, 0.21298179707743906, 0.21299228749491952, 0.2137435105713931, 0.21311258592388846, 0.21272045238451523]"
"[0.19606082491120513, 0.1956387185016457, 0.1954220991049494, 0.1952812142518102, 0.19555311239495568, 0.1947330265324943, 0.19487298827390281, 0.19465785139069267, 0.1946787315667892, 0.19457576226214973]","[0.21340236880562521, 0.21284508298743854, 0.21321093223311685, 0.21296985311941666, 0.2135618342594667, 0.2128722139380195, 0.2131756774403832, 0.21341835910623724, 0.21335301345044916, 0.21338263154029846]"
"[0.19589933737808343, 0.19568044692277908, 0.19547518000614886, 0.19550364487329308, 0.19530084341460344, 0.194964198889781, 0.19489932485989162, 0.19474418947891314, 0.19493586798103488, 0.19459201593180092]","[0.21329676021229138, 0.21311847323721106, 0.21257039227268912, 0.21313552152026782, 0.2135111079974608, 0.2129705317995765, 0.21351874551989816, 0.21344685554504395, 0.2133557606827129, 0.21328644319014115]"
"[0.1961134133898482, 0.19553015107402996, 0.19552124816240096, 0.19532438124320944, 0.1949358955025673, 0.19508670460508795, 0.19493988734118792, 0.19497076133076024, 0.19469957540229876, 0.19469671019790125]","[0.21374154497276654, 0.21289185908707706, 0.2129892259836197, 0.21320152418179947, 0.21309795027429407, 0.21389187466014514, 0.21380159258842468, 0.21346568790349094, 0.2141597108407454, 0.21291763267733835]"
"[0.19608406494466626, 0.19588470481792275, 0.19543278475805204, 0.19529652063335692, 0.19548558352553114, 0.19507347123355281, 0.19513637222805802, 0.19493453964895133, 0.19484357733507546, 0.1947971095844191]","[0.2130934406410564, 0.21265003220601517, 0.21334918385202234, 0.21317256716164676, 0.21352608501911163, 0.21335751631043173, 0.213692075826905, 0.21256069974465805, 0.21317558261481198, 0.21334404024210843]"
"[0.1958823369017669, 0.1956759578719431, 0.19544875568577222, 0.19542717279828326, 0.19502604889626407, 0.19495687268826425, 0.19513654762080737, 0.19516895985116764, 0.19463213259468273, 0.1946169506682425]","[0.21353221481496637, 0.2131203291091052, 0.2130101133476604, 0.21272086826237765, 0.21362330967729742, 0.21283891932530838, 0.21308638697320764, 0.21305458383126694, 0.21306136521426114, 0.21310900964520194]"
"[0.19617365787223895, 0.1958768668831611, 0.19554396323403533, 0.19527700512993093, 0.19535610262228517, 0.1952231862411207, 0.19510631749824603, 0.19468771620672576, 0.19497353043787333, 0.19478661300880568]","[0.21358914537863297, 0.2134645093571056, 0.21385691382668234, 0.2130163311958313, 0.21332008594816382, 0.21313107013702393, 0.2134174040772698, 0.21273242479020898, 0.21288044344295154, 0.21318868615410544]"
