params_key,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_optimizer__lr,param_module__num_units_2,param_module__num_units_1,param_batch_size,params,split0_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,mean_train_score,std_train_score,agent,best_epochs,test_mean_poisson_deviance,test_weighted_mean_poisson_deviance,test_pde,test_weighted_pde,test_r^2,test_gini,test_min_pred,test_max_pred,test_mean_pred,test_var_pred
0.001_15_15_500,62.51396727561951,0.0,0.01989579200744629,0.0,0.001,15,15,500,"{'optimizer__lr': 0.001, 'module__num_units_2': 15, 'module__num_units_1': 15, 'batch_size': 500}",0.0011972581733565857,0.0011972581733565857,0.0,30,0.08740673619505213,0.08740673619505213,0.0,7,300,0.3031376351327402,0.35193510516196147,0.05092085251803846,0.03179243986628755,0.019870398836071446,0.22952722112794954,0.003103415947407484,1.032292127609253,0.050878495,0.0017067763
0.002_5_15_10000,73.46285319328308,0.0,0.020958900451660156,0.0,0.002,5,15,10000,"{'optimizer__lr': 0.002, 'module__num_units_2': 5, 'module__num_units_1': 15, 'batch_size': 10000}",-0.0015591184337957475,-0.0015591184337957475,0.0,31,-0.0020262468433127623,-0.0020262468433127623,0.0,7,300,0.3031376351327402,0.35193510516196147,0.05092085251803846,0.03179243986628755,0.019870398836071446,0.22952722112794954,0.003103415947407484,1.032292127609253,0.050878495,0.0017067763
0.001_15_15_1000,66.68516302108765,0.0,0.018173933029174805,0.0,0.001,15,15,1000,"{'optimizer__lr': 0.001, 'module__num_units_2': 15, 'module__num_units_1': 15, 'batch_size': 1000}",-0.0022442396973125778,-0.0022442396973125778,0.0,32,0.08225426921322587,0.08225426921322587,0.0,7,300,0.3031376351327402,0.35193510516196147,0.05092085251803846,0.03179243986628755,0.019870398836071446,0.22952722112794954,0.003103415947407484,1.032292127609253,0.050878495,0.0017067763
0.002_20_10_500,68.80120182037354,0.0,0.020348310470581055,0.0,0.002,20,10,500,"{'optimizer__lr': 0.002, 'module__num_units_2': 20, 'module__num_units_1': 10, 'batch_size': 500}",-0.007760700881148885,-0.007760700881148885,0.0,33,0.08896723784269178,0.08896723784269178,0.0,7,300,0.3031376351327402,0.35193510516196147,0.05092085251803846,0.03179243986628755,0.019870398836071446,0.22952722112794954,0.003103415947407484,1.032292127609253,0.050878495,0.0017067763
0.01_15_10_5000,63.251726150512695,0.0,0.018198013305664062,0.0,0.01,15,10,5000,"{'optimizer__lr': 0.01, 'module__num_units_2': 15, 'module__num_units_1': 10, 'batch_size': 5000}",-0.015190379337848503,-0.015190379337848503,0.0,34,0.08079297496444549,0.08079297496444549,0.0,7,300,0.3031376351327402,0.35193510516196147,0.05092085251803846,0.03179243986628755,0.019870398836071446,0.22952722112794954,0.003103415947407484,1.032292127609253,0.050878495,0.0017067763
0.002_5_15_500,60.917227029800415,0.0,0.02123403549194336,0.0,0.002,5,15,500,"{'optimizer__lr': 0.002, 'module__num_units_2': 5, 'module__num_units_1': 15, 'batch_size': 500}",-0.01771784062442472,-0.01771784062442472,0.0,35,0.09772245791546363,0.09772245791546363,0.0,7,300,0.3031376351327402,0.35193510516196147,0.05092085251803846,0.03179243986628755,0.019870398836071446,0.22952722112794954,0.003103415947407484,1.032292127609253,0.050878495,0.0017067763
0.002_15_10_500,67.23767280578613,0.0,0.020071029663085938,0.0,0.002,15,10,500,"{'optimizer__lr': 0.002, 'module__num_units_2': 15, 'module__num_units_1': 10, 'batch_size': 500}",-0.02649897154544334,-0.02649897154544334,0.0,36,0.09394361482539126,0.09394361482539126,0.0,7,300,0.3031376351327402,0.35193510516196147,0.05092085251803846,0.03179243986628755,0.019870398836071446,0.22952722112794954,0.003103415947407484,1.032292127609253,0.050878495,0.0017067763
0.01_15_10_500,64.02638792991638,0.0,0.018082141876220703,0.0,0.01,15,10,500,"{'optimizer__lr': 0.01, 'module__num_units_2': 15, 'module__num_units_1': 10, 'batch_size': 500}",-0.04038314742673177,-0.04038314742673177,0.0,37,0.11668319681135164,0.11668319681135164,0.0,7,300,0.3031376351327402,0.35193510516196147,0.05092085251803846,0.03179243986628755,0.019870398836071446,0.22952722112794954,0.003103415947407484,1.032292127609253,0.050878495,0.0017067763
0.002_15_20_500,68.16286325454712,0.0,0.03180384635925293,0.0,0.002,15,20,500,"{'optimizer__lr': 0.002, 'module__num_units_2': 15, 'module__num_units_1': 20, 'batch_size': 500}",-0.04934791505580072,-0.04934791505580072,0.0,38,0.12939416649176316,0.12939416649176316,0.0,7,300,0.3031376351327402,0.35193510516196147,0.05092085251803846,0.03179243986628755,0.019870398836071446,0.22952722112794954,0.003103415947407484,1.032292127609253,0.050878495,0.0017067763
0.01_5_15_500,61.184566020965576,0.0,0.01979517936706543,0.0,0.01,5,15,500,"{'optimizer__lr': 0.01, 'module__num_units_2': 5, 'module__num_units_1': 15, 'batch_size': 500}",-0.08022727077183878,-0.08022727077183878,0.0,39,0.11801941393353332,0.11801941393353332,0.0,7,300,0.3031376351327402,0.35193510516196147,0.05092085251803846,0.03179243986628755,0.019870398836071446,0.22952722112794954,0.003103415947407484,1.032292127609253,0.050878495,0.0017067763
0.01_20_15_1000,71.67072606086731,0.0,0.01892685890197754,0.0,0.01,20,15,1000,"{'optimizer__lr': 0.01, 'module__num_units_2': 20, 'module__num_units_1': 15, 'batch_size': 1000}",-0.11664691663469595,-0.11664691663469595,0.0,40,0.17768779612572905,0.17768779612572905,0.0,7,300,0.3031376351327402,0.35193510516196147,0.05092085251803846,0.03179243986628755,0.019870398836071446,0.22952722112794954,0.003103415947407484,1.032292127609253,0.050878495,0.0017067763
