train,val
"[0.20071230228154027, 0.20037038320181322, 0.20036731979676656, 0.19990347477854514, 0.199825680377532, 0.19974717528236155, 0.1999741599571948, 0.1999534336583955, 0.1997529891680698, 0.19954578912988]","[0.23897880180315537, 0.2392918115312403, 0.23927078734744678, 0.23975904421372848, 0.23954592645168304, 0.24019097604534842, 0.23968277329748328, 0.24001765115694565, 0.2405551942912015, 0.23968867822126907]"
"[0.2005483952103829, 0.20034577180536425, 0.19986717182458663, 0.20001100596724725, 0.19993986463060184, 0.20009438967218204, 0.19969290616560956, 0.19995656183787755, 0.19950740343453932, 0.19963336142958427]","[0.23849448968063702, 0.2383873164653778, 0.23916561901569366, 0.23915960436517542, 0.2397827682170001, 0.23898405107584866, 0.23870922354134647, 0.24009354412555695, 0.23976947502656418, 0.23962280696088617]"
"[0.2007087526880965, 0.20049811375080323, 0.200343341623642, 0.20018943285151403, 0.19987710869433928, 0.20019901026876605, 0.20005083068901178, 0.19961614724324675, 0.199630007147789, 0.1996283265857064]","[0.2392313602295789, 0.23960919271815906, 0.23952513120391153, 0.2399253398180008, 0.2398613610050895, 0.23901499807834625, 0.2393832423470237, 0.23923329331658102, 0.23966137929396195, 0.23967117071151733]"
"[0.2005850085798575, 0.20028838013507883, 0.20040115516404716, 0.200111057685346, 0.20014336005765565, 0.19990026137354422, 0.19957068790586627, 0.19981689165745462, 0.19945767597884548, 0.1996675846832139]","[0.2390549047426744, 0.23914685303514654, 0.2395208179950714, 0.24021181599660354, 0.2396409958600998, 0.23959774862636218, 0.2395471618934111, 0.23970548673109573, 0.2397598150101575, 0.24012362415140326]"
"[0.20062215489392377, 0.20045757977938167, 0.20032180381976827, 0.19988063844491025, 0.19962156807281534, 0.19967795984477413, 0.1997741360445412, 0.1997816036550366, 0.1996708702372045, 0.19948183638708933]","[0.23899992623112418, 0.23948794061487372, 0.24003702266649765, 0.24011647430333224, 0.239340371706269, 0.24048628048463302, 0.23951521515846252, 0.23985425586050207, 0.2391280694441362, 0.23888524689457633]"
"[0.20048753902011987, 0.20025050974622063, 0.20024209697635806, 0.1998750293741421, 0.19992985257080623, 0.19967878837974704, 0.19987913570841964, 0.1998698653615251, 0.19974207254696866, 0.1996440178885752]","[0.23900346051562915, 0.23984702473337, 0.23847457901998, 0.2396652495319193, 0.23964749683033337, 0.24014128473672, 0.23997257785363632, 0.23979006978598508, 0.23922458968379282, 0.24071282825686716]"
"[0.20041507087191757, 0.2006586373460536, 0.2004975909177138, 0.1998858429035362, 0.20002206369322173, 0.1997696225132261, 0.1999646270153474, 0.19962400243598588, 0.1997831515511688, 0.1997037321633222]","[0.23902992497790942, 0.23928082260218533, 0.2400550666180524, 0.2401778305118734, 0.23967486078088934, 0.2396684383804148, 0.24060128358277408, 0.23954199796373193, 0.2391148101199757, 0.23977422172372992]"
"[0.20047847728948204, 0.20031896157532322, 0.19988469004022832, 0.2005349890309937, 0.19990615120955876, 0.1999368979310503, 0.19983777016097184, 0.1996218692891452, 0.1999202203385684, 0.19952385340418136]","[0.2393058497797359, 0.23907125673510812, 0.23941432752392508, 0.23949946463108063, 0.23960074646906418, 0.23957255753603848, 0.2390780828215859, 0.24009007215499878, 0.23975855924866415, 0.23973847248337485]"
"[0.20034372912985937, 0.20043832808732986, 0.200226650402254, 0.1999280730984649, 0.2000126663823517, 0.19968523374017405, 0.19969194884202918, 0.19978662960383356, 0.1995379312001929, 0.1996483916834909]","[0.23884893547404895, 0.23928720300847833, 0.23913265087387778, 0.24000945551828903, 0.23954588987610556, 0.23983809893781488, 0.2394710128957575, 0.23911654949188232, 0.24025734988125888, 0.239614107392051]"
"[0.2004110166917042, 0.20013821429135847, 0.20024158395066552, 0.19993842970959994, 0.1999618441474681, 0.20002568680412916, 0.20004909333525872, 0.1999586394094691, 0.19949779446635926, 0.19955127511401566]","[0.23920154706998306, 0.23823576759208331, 0.23988057402047244, 0.2402343289418654, 0.24066015129739587, 0.23957102000713348, 0.24034468558701602, 0.2395700284025886, 0.24036458270116287, 0.23912393775853244]"
"[0.20052235771198662, 0.20055886768564887, 0.19990740579609967, 0.1999032628171298, 0.19984496871427615, 0.1997556595169768, 0.1999404597647336, 0.19981417379208974, 0.19971597559598028, 0.19933732561006837]","[0.23882128298282623, 0.23937784948132254, 0.24078328772024674, 0.23929056118835101, 0.23944780636917462, 0.23970140245827762, 0.2403908602216027, 0.23986919766122644, 0.2404736646197059, 0.2405750886960463]"
"[0.20045387744903564, 0.20010354316660336, 0.20044204303804708, 0.20013863714982053, 0.19962678530386516, 0.1996049810276956, 0.19982096955788378, 0.19992524507094403, 0.199419804829724, 0.1994398447627924]","[0.23959034410389987, 0.24072304503484207, 0.23951520161195236, 0.23977147720076822, 0.24016197161241012, 0.23979771272702652, 0.2400725091045553, 0.24053878404877402, 0.2402875464070927, 0.23961621522903442]"
"[0.20061170446629428, 0.20026325647320067, 0.1999868735366938, 0.20015679824413085, 0.19995402666378995, 0.20012616366147995, 0.19963454972116315, 0.19961814354268873, 0.19993450447004668, 0.1993760180716612]","[0.2390491244467822, 0.23986565524881537, 0.23984758826819333, 0.23915016651153564, 0.23969876088879324, 0.24054280465299432, 0.24005477130413055, 0.23968552323904904, 0.23991635983640497, 0.2401634088971398]"
"[0.20079168251582555, 0.2002452990534354, 0.20011972468726488, 0.19989744132878828, 0.19994738485131944, 0.19979648755825297, 0.19971949576723333, 0.1994873005516675, 0.1994977632955629, 0.19954266976945254]","[0.23860151117498224, 0.23940412293780933, 0.23916997557336633, 0.23949480463158002, 0.23958522216840225, 0.23941328579729254, 0.23955391076478091, 0.23935750126838684, 0.2391610877080397, 0.24018588120287115]"
"[0.20054284513604884, 0.2004312910899824, 0.19997525534459523, 0.19992431374836941, 0.19996687328937102, 0.19974306180160872, 0.19954999642712729, 0.19968020444621845, 0.19935878822389913, 0.19965366608634286]","[0.2395041205666282, 0.2399158694527366, 0.2397992963140661, 0.23990453644232315, 0.23906487226486206, 0.24031353674151681, 0.23963286118073898, 0.23994972624562003, 0.23989876156503503, 0.23916593871333383]"
"[0.20077954293513783, 0.2001480303552686, 0.19995002935127337, 0.199887681220259, 0.19961582892099206, 0.1999283162306766, 0.199665828626983, 0.19949380460442329, 0.19964972913873438, 0.19934484621091764]","[0.2386184429580515, 0.23904520137743515, 0.23996197364547037, 0.2401397539810701, 0.2400237348946658, 0.2398812405087731, 0.23974899405782873, 0.2404599298130382, 0.23994582214138724, 0.241097245704044]"
"[0.20047652782226094, 0.20010075528098611, 0.20007328613072026, 0.2002642864019287, 0.19981525944811956, 0.1996017832841192, 0.19966818118581967, 0.19977399357119385, 0.1993882805109024, 0.19952977585549259]","[0.2385453297333284, 0.2395859658718109, 0.23994509198448874, 0.23963229900056665, 0.23988378725268625, 0.23986338891766287, 0.23913694647225467, 0.24001441760496658, 0.23941956731406125, 0.24001329459927298]"
"[0.2005103450952744, 0.20017912276849456, 0.19987866905879, 0.19972893238371733, 0.19994641794842116, 0.19978894141255593, 0.1998760926024038, 0.1997528304250873, 0.19991491430876207, 0.19970348827084716]","[0.239272186701948, 0.2389463186264038, 0.23910470171408219, 0.23996435783126138, 0.23979617248881946, 0.2399313978173516, 0.23988013511354273, 0.23976466059684753, 0.2395989258180965, 0.2403090081431649]"
"[0.20022930737052644, 0.2001026091831071, 0.19987641685471244, 0.19997632153788392, 0.19987266161003892, 0.1996020995536629, 0.1995308374872013, 0.19941105876041917, 0.1995935919029372, 0.1994400149097248]","[0.23873000117865475, 0.23964731530709701, 0.24008261480114676, 0.24004499885168942, 0.23936996134844693, 0.2403111606836319, 0.23964594033631412, 0.2398767186836763, 0.23952296647158536, 0.2402541244571859]"
"[0.20075484897409165, 0.20013449173800799, 0.20026500568706163, 0.20016672918382955, 0.19964287247584792, 0.19963772883828806, 0.19963609670497934, 0.19957062069858825, 0.1995518735172797, 0.19962554911569674]","[0.23875469917600806, 0.23956143449653278, 0.23916222155094147, 0.23970628462054513, 0.23971510068936783, 0.24015347388657657, 0.23885569924657996, 0.23926849256862293, 0.23983575268225235, 0.24068216844038529]"
"[0.20051259950411562, 0.2000400955427666, 0.20018902633871352, 0.19985726582152502, 0.1997978524590025, 0.19976020376293027, 0.1998623729664452, 0.19962486122943918, 0.19937810621091298, 0.19946064594752935]","[0.23890323801474136, 0.23996720937165347, 0.23983417044986377, 0.2397754111073234, 0.24032656171105124, 0.24060002782128073, 0.23980434780771082, 0.2397622520273382, 0.23989961634982715, 0.24000248312950134]"
"[0.20049129015937142, 0.20012724718877248, 0.19982925559184989, 0.1998175709527366, 0.19978496143404317, 0.19946046021519875, 0.2002010868520153, 0.19940155029905085, 0.19952328358681834, 0.1992169969848224]","[0.23841527104377747, 0.23982622271234338, 0.23982521078803323, 0.23907636647874658, 0.23978302424604242, 0.24055773561651056, 0.24013175747611307, 0.2406006076119163, 0.2394201714884151, 0.24088868634267288]"
"[0.20040326793583071, 0.19995692083422018, 0.1999042532881912, 0.19999292051913786, 0.1997712261366601, 0.19973176915426644, 0.19962552098595365, 0.19968950337901406, 0.19953230692415821, 0.19951720049186628]","[0.23920752514492383, 0.2395315021276474, 0.23948598314415326, 0.23955065960233862, 0.24012464420361954, 0.23937820439988916, 0.24036380648612976, 0.24074883894486862, 0.23997294090010904, 0.24049997465177017]"
"[0.20052451921664938, 0.20001400307733186, 0.19980834515727297, 0.19996787600067198, 0.1996661397267361, 0.19969310033686308, 0.19983200652866948, 0.19934422157856882, 0.19941165389455096, 0.1995016039938343]","[0.23868055912581357, 0.23985014314001257, 0.23981843346899206, 0.23968456279147754, 0.24081755903634158, 0.23956090211868286, 0.24010112204334952, 0.2411790652708574, 0.23926544731313532, 0.2413161126050082]"
"[0.2006644305525994, 0.20019610994020287, 0.19986117053396849, 0.19994194820827368, 0.19983460503269215, 0.1997142920688707, 0.19937351619710728, 0.199921654043149, 0.19942378716505305, 0.19962662732114597]","[0.23955056342211636, 0.2391761134971272, 0.24019235643473538, 0.23915778642350977, 0.23983669010075656, 0.23952492800625888, 0.2404294948686253, 0.24019646915522488, 0.2410198152065277, 0.2401521544564854]"
"[0.20020165666937828, 0.20031693821050683, 0.1998614141223382, 0.19978027380242638, 0.19977707309382303, 0.19987150403309842, 0.1994021332689694, 0.19950473110894767, 0.1993062289393678, 0.19935944851259796]","[0.23959800194610248, 0.23956343260678378, 0.2395180043849078, 0.2400073530999097, 0.24005780978636307, 0.24077383496544577, 0.24004190482876517, 0.23964288695292038, 0.2398616143248298, 0.24064153568311172]"
"[0.20060906209507767, 0.20008096904778966, 0.20020253332901974, 0.19973580219915935, 0.1997843655396481, 0.19954782237811963, 0.19958601496657546, 0.19949942416682534, 0.1994227131410521, 0.19916636648834968]","[0.23949835246259515, 0.2395945367487994, 0.23957025869326157, 0.2398830218748613, 0.23945536803115497, 0.2400059239430861, 0.2412709973075173, 0.24003878642212262, 0.2404459918087179, 0.24056283316828989]"
"[0.2006623691746167, 0.20004345263753617, 0.19998414753651134, 0.19977117725172822, 0.19995578104744152, 0.19974331983498164, 0.1997612492770565, 0.19948181373124219, 0.19959641521682545, 0.19905849956736274]","[0.2392485331405293, 0.2398307675665075, 0.24022106555375186, 0.23904853110963648, 0.2404521324417808, 0.23993435095657, 0.24049616808241064, 0.2395831807093187, 0.23962184651331467, 0.24121092395348984]"
"[0.20042123622736152, 0.1999510406535499, 0.1998664897923567, 0.1995959429412472, 0.19970340874730325, 0.1996395236679486, 0.19926725175915933, 0.19951980378554793, 0.19950166587926904, 0.19910960340378236]","[0.23962963033806195, 0.23868858949704605, 0.23934878002513538, 0.2399965592406013, 0.24084657024253497, 0.23962785439057785, 0.24046299809759314, 0.23969897763295608, 0.24008393829519098, 0.24040648341178894]"
"[0.20073258086126677, 0.20013741745936628, 0.19973102804957604, 0.1998243710520316, 0.19966803247831305, 0.19973749971511412, 0.19972319794552668, 0.1995363011956215, 0.19927313193982962, 0.19932448529467292]","[0.2390435365113345, 0.23938945748589255, 0.24030958657914941, 0.24064056710763412, 0.24058947508985346, 0.24042679504914719, 0.24059756777503274, 0.2405872182412581, 0.24154415320266376, 0.24004654721780258]"
"[0.20039182247555987, 0.20000703526394709, 0.20010831024573775, 0.19986178649931538, 0.19999135954647648, 0.19958957178252085, 0.199631502433699, 0.1996893803684079, 0.19946500172420423, 0.1995588425470858]","[0.23934513465924698, 0.23898159780285574, 0.2396375130523335, 0.2395902235399593, 0.24075455557216296, 0.23975382474335757, 0.24029301377859982, 0.23978658155961471, 0.23980297419157895, 0.24000413444909183]"
"[0.20029761566191304, 0.20041725100303182, 0.20001618244818278, 0.1999338263151597, 0.2000796665646592, 0.19965177074987062, 0.19961516285429196, 0.199336012863383, 0.19947610841113694, 0.19948124870353814]","[0.23895939236337488, 0.2397054975683039, 0.23939299583435059, 0.2398120869289745, 0.23997060548175464, 0.23917785557833585, 0.2398844537409869, 0.24024114283648404, 0.2401341606270183, 0.24021601270545612]"
"[0.20030453763141923, 0.2003087916848611, 0.19978140188114984, 0.19985636308485147, 0.19957513316553466, 0.1996642862047468, 0.1995322146281904, 0.19962403984094151, 0.1995190269484812, 0.19920180243801097]","[0.23857573893937198, 0.23896748504855417, 0.23924578726291656, 0.24063153564929962, 0.24032451889731668, 0.24019515649838882, 0.2400217056274414, 0.24014199592850424, 0.24000726369294254, 0.24004905874078925]"
"[0.20066548716657015, 0.20018552912741291, 0.20006891887406913, 0.19997567698663596, 0.19990070650772174, 0.1994779601845206, 0.1994447803923062, 0.19953529871239953, 0.1995471627736578, 0.1995866869633295]","[0.2389947704293511, 0.23889603939923373, 0.2391944879835302, 0.2394058189608834, 0.23940360817042264, 0.23937764357436786, 0.24039077758789062, 0.23977374759587375, 0.23972369730472565, 0.24048122221773321]"
"[0.20062744130893628, 0.20004026287672472, 0.19980217364369607, 0.19977993974272085, 0.1997679105522681, 0.19969556282977668, 0.19952421604978796, 0.1993444292064832, 0.1993714935165279, 0.19914157148830744]","[0.24008332870223306, 0.23977223986929114, 0.24058261920105328, 0.23933473906733774, 0.23987503756176343, 0.24008000980723987, 0.23914979669180783, 0.24028092216361652, 0.24013828283006494, 0.24007831513881683]"
"[0.20033670262414582, 0.19982930690962442, 0.19992201836133489, 0.19986903393755154, 0.19970365735341092, 0.1996479025300668, 0.19953653322798864, 0.19936670796299466, 0.19942030675557196, 0.19938531502777215]","[0.23875027894973755, 0.23895500871268185, 0.2403419789942828, 0.23957643183794888, 0.24015608565373855, 0.23988916928117926, 0.2399314208464189, 0.24038975618102335, 0.23940539766441693, 0.23996471952308307]"
"[0.20031624332982667, 0.20003296434879303, 0.20001507504862182, 0.19978108317876347, 0.19990550376931016, 0.19958861993283641, 0.19932191180331366, 0.1995149802188484, 0.199352288428618, 0.19939687475562096]","[0.23922685601494528, 0.2400572340596806, 0.23981427469036795, 0.23976085131818597, 0.23947028409351, 0.23983422463590448, 0.24008102037689902, 0.2395680763504722, 0.24025511335242877, 0.2404022677378221]"
"[0.2003489372377493, 0.19988457584867672, 0.19954716201339448, 0.19992530391532548, 0.19960761207098865, 0.1996781822978234, 0.19956919338021958, 0.19940310777450093, 0.19946965324331303, 0.19926882246319128]","[0.23872436312111942, 0.2395746951753443, 0.2397260462695902, 0.23998200622471896, 0.23932760412042792, 0.24074850976467133, 0.24023282527923584, 0.24051219631325116, 0.23958547819744458, 0.24124641851945358]"
"[0.20045956786797972, 0.1999270935751954, 0.19964840886544208, 0.20001514788184846, 0.19978700730265403, 0.19978743730759135, 0.1996618153489366, 0.1994891642611854, 0.19915108124212344, 0.19935428700884994]","[0.23946677825667642, 0.23871525715697894, 0.24007176675579764, 0.24035244231874292, 0.2402889240871776, 0.24057391556826505, 0.2395416579463265, 0.2406619218262759, 0.24037551338022406, 0.24019006301056256]"
"[0.20020422620736822, 0.20012450689563946, 0.20006577366468858, 0.19969390484751487, 0.19973060427879802, 0.19943224425826753, 0.1996427722731415, 0.1996108460791257, 0.19949383311429802, 0.1994285894443794]","[0.23851959813724866, 0.2397330173037269, 0.2395473921840841, 0.2398413582281633, 0.24005661498416553, 0.24045123837210916, 0.239887150851163, 0.24018546532500873, 0.23981767757372421, 0.23978350108320062]"
"[0.20037861122768752, 0.2000576277472535, 0.19984382543028617, 0.19957487574037241, 0.19966265467964872, 0.19937042800747617, 0.1992623682837097, 0.19923630736920298, 0.19957558483797677, 0.19951977307090954]","[0.23927600952711972, 0.24007520756938242, 0.23938082023100418, 0.2401395318183032, 0.24030228636481546, 0.23961146988651968, 0.23985254358161578, 0.23962481726299634, 0.24006722190163352, 0.2402778999371962]"
"[0.2005563780513345, 0.19994241417366632, 0.1994782824601446, 0.19934659436040994, 0.1997979966809555, 0.19972139353654822, 0.19930953091504622, 0.1994314296361135, 0.19936310423880207, 0.19906466857207064]","[0.23917850174687125, 0.23923205787485297, 0.23981205983595413, 0.24006833948872305, 0.23974055458198895, 0.24050392345948654, 0.24019958891651846, 0.240421785549684, 0.24018554931337183, 0.23993849754333496]"
"[0.20056157597169585, 0.2001508981445614, 0.20003561021722094, 0.1996876527460254, 0.19991061866891627, 0.19953972420522145, 0.19958295049716016, 0.1995541914081087, 0.19923297300630685, 0.1993084823598667]","[0.23887597566301172, 0.23896951160647653, 0.23889496516097675, 0.23989670249548825, 0.23976676030592484, 0.2408364171331579, 0.24037155373529953, 0.23976787518371234, 0.24107967588034543, 0.24024379524317654]"
"[0.20006237285477774, 0.19993112905293095, 0.19978271196691358, 0.19949293896860007, 0.19970038654852887, 0.1993688975974005, 0.19951913315726785, 0.1995022658790861, 0.19959264164980578, 0.19946277187186845]","[0.238920966332609, 0.24015701629898764, 0.23973286016420883, 0.23989191380414096, 0.23991688679565082, 0.23966364156116138, 0.24039096723903308, 0.24005164883353494, 0.24010714211247183, 0.24025331031192432]"
"[0.20014899786637755, 0.19978863365796148, 0.19996269632663047, 0.1993459794594317, 0.19983972806711586, 0.19950475634969012, 0.19957158091116925, 0.19954661751280026, 0.19928078505457664, 0.1994610291962721]","[0.2387381141835993, 0.240083170208064, 0.23934190652587198, 0.23998314277692276, 0.24029177969152277, 0.2402039427648891, 0.23990625955841757, 0.23955952579324896, 0.2396651411598379, 0.24057244848121295]"
"[0.20022063823987027, 0.19981850045067923, 0.19974582703137883, 0.1996448100829611, 0.19956595785155587, 0.199629190016766, 0.1992616467938131, 0.1994361327010758, 0.19946712574788503, 0.1994827813944038]","[0.23932454125447708, 0.24017244983803143, 0.23909656432541934, 0.23959908160296353, 0.2394810061563145, 0.24043088338591836, 0.23982334272427994, 0.23990547521547836, 0.2400028109550476, 0.24058740789240057]"
"[0.2003845806632723, 0.19988061031516718, 0.19969896584445115, 0.19979482235348955, 0.1996577246000572, 0.19946106842585973, 0.19951211052889728, 0.19964558159818455, 0.19949353227809985, 0.19965899720483896]","[0.23930642144246536, 0.24001874165101486, 0.24139804731715808, 0.23987831581722607, 0.23968747529116544, 0.24080017615448346, 0.24038995666937393, 0.24031737582250076, 0.23968786001205444, 0.24018045176159253]"
"[0.2003583424553579, 0.19986905492081933, 0.1997093016243711, 0.1998112437372305, 0.19970718733206086, 0.19956117366649667, 0.19930924201498226, 0.1992349011861548, 0.19933385690864253, 0.19910221288398822]","[0.2395550473169847, 0.23920407484878192, 0.23970337889411233, 0.2406809004870328, 0.2404371445829218, 0.2406914301893928, 0.2405988574028015, 0.24021203274076636, 0.2412991767579859, 0.24165294522588904]"
"[0.20003288938682906, 0.2001748734286853, 0.19941947981715202, 0.1997371065069218, 0.19969188908533175, 0.1996058710679716, 0.19965387226975695, 0.19935407945696187, 0.19893724646191208, 0.19952769045318877]","[0.2400097968903455, 0.23958611217412082, 0.24005872823975302, 0.23997366699305447, 0.24045720290053973, 0.23960967497392135, 0.239568370309743, 0.2406177737496116, 0.2404511421918869, 0.24052562361413782]"
"[0.2001826982108914, 0.19994183143182676, 0.19970450671959897, 0.19980254373988326, 0.19956505693951432, 0.19929320973401166, 0.19925112497745728, 0.19930747653148612, 0.19942679104148126, 0.1990714809116052]","[0.23925873772664505, 0.2399879057299007, 0.2393258268182928, 0.23978833718733353, 0.23994942822239615, 0.2400188920172778, 0.24116802757436578, 0.24007796563885428, 0.2405154975977811, 0.23967375403100794]"
"[0.20022849525724137, 0.1998206484986811, 0.1999531868769198, 0.19939269490387976, 0.19952366394656046, 0.1995272244877961, 0.1995108723640442, 0.1991315973656518, 0.19925850416932786, 0.19913876178313275]","[0.23926777866753665, 0.23965183306824078, 0.23957419395446777, 0.23971803215416995, 0.2400831485336477, 0.24026145718314432, 0.24002025073224847, 0.24031326174736023, 0.23965441096912732, 0.23992965573614294]"
"[0.20050012464730108, 0.20003350603641296, 0.19964235899399738, 0.19972406951140384, 0.19951709253447397, 0.19934931960032912, 0.19936630661998475, 0.1991579611690677, 0.1994963169706111, 0.19918028949474803]","[0.23901787806640973, 0.23930994488976218, 0.23999796672300858, 0.23955622044476596, 0.24022556841373444, 0.24088139832019806, 0.2391753914681348, 0.23994070020588962, 0.24056921899318695, 0.24012180350043558]"
"[0.2002117738735919, 0.19999130009388438, 0.19987039146374683, 0.1997622326016426, 0.19956972647686394, 0.1994971501431903, 0.19947897832916708, 0.19962147258374155, 0.19938569865664657, 0.1991498722713821]","[0.23948405953970822, 0.23920237882570786, 0.23955598879944195, 0.23993617296218872, 0.2403182644735683, 0.23948683928359638, 0.2399458126588301, 0.2413044341585853, 0.2401229671456597, 0.24004490673542023]"
"[0.20036569511403843, 0.19992230254776625, 0.19963459123154076, 0.19945463720633058, 0.19954079374366876, 0.1991891975001413, 0.19942058638042334, 0.1992578421320234, 0.19929371987070357, 0.1992433433021818]","[0.24057592045177112, 0.23981130935929038, 0.24024150317365472, 0.2393345900557258, 0.24009622091596777, 0.2395227388902144, 0.2399954985488545, 0.23966535519469867, 0.24032902175729925, 0.2407817542552948]"
"[0.20050569327206028, 0.1997889893851718, 0.1995839578460674, 0.19967644752896563, 0.19921674974718873, 0.19958693975088548, 0.1993269619284844, 0.19925655455005412, 0.19945675834101073, 0.1992307656577655]","[0.2396917072209445, 0.2397112020037391, 0.2396471364931627, 0.24027930064634842, 0.24037889323451303, 0.23985448208722202, 0.24047369848598132, 0.23971901021220468, 0.2410136041316119, 0.24059069833972238]"
"[0.1999980720634363, 0.19966148037691506, 0.19959663341240008, 0.19934534099029036, 0.1994163885104413, 0.1995602923692489, 0.19922943960647194, 0.19923369844957273, 0.19916152193838235, 0.19915874317592505]","[0.239122981374914, 0.2393974716013128, 0.24012472548268057, 0.24001420086080377, 0.24042155932296405, 0.2397539182142778, 0.2396376051686027, 0.2403814806179567, 0.23989266292615372, 0.24061320857568222]"
"[0.19996708281794373, 0.19967661798000336, 0.19964682843003953, 0.19958837087057074, 0.19947930896768765, 0.1994360959043308, 0.19929977126267492, 0.19948976608563443, 0.19920513474819612, 0.1991527048604829]","[0.24000032517043027, 0.2401257333430377, 0.23928878659551794, 0.2403299781409177, 0.24006195772777905, 0.2395086329091679, 0.24100794981826434, 0.23968907513401724, 0.24091824753717941, 0.24039429290728134]"
"[0.20002178756558164, 0.1997546541447542, 0.19977068809830412, 0.19983691113943958, 0.19925714816365922, 0.19949972812010316, 0.19918558221994614, 0.1992243370231317, 0.19905871380956805, 0.19932141671983564]","[0.23960387300361286, 0.23951030183922162, 0.24008667333559555, 0.24113503775813364, 0.2402413094585592, 0.24035549299283462, 0.2405675148422068, 0.24078794907439838, 0.24126402085477655, 0.24046327309174972]"
"[0.2004844918847084, 0.19975474203119473, 0.1995875112408278, 0.199566157648758, 0.1996864588284979, 0.199284843340212, 0.19919365629249688, 0.19955172298514112, 0.1991750788019628, 0.19954632595181465]","[0.23947403647682883, 0.23932334374297748, 0.23982611027630893, 0.2400229207494042, 0.24020078778266907, 0.24001803452318365, 0.2402011196721684, 0.24060159379785712, 0.24036986448548056, 0.24055146358229898]"
"[0.2000348224323623, 0.20006680610228558, 0.19966878939648064, 0.1995309813290226, 0.19906072326156557, 0.19922267523955325, 0.19927848571417284, 0.19934867930655575, 0.19912443492485551, 0.1990058492032849]","[0.2388896725394509, 0.23980082436041397, 0.23988700996745715, 0.2403366809541529, 0.2407017011534084, 0.24044788696549155, 0.23975831812078302, 0.24044159732081674, 0.23983445086262442, 0.24028817225586285]"
"[0.20010315185906935, 0.19966332264700715, 0.19941014674853305, 0.19962744004264169, 0.19967937545508754, 0.1994330087790684, 0.19932764669766231, 0.19904868517603194, 0.19910303168759055, 0.19909237933402157]","[0.2391213043169542, 0.23999713632193478, 0.24007844653996555, 0.23971538110212845, 0.23967918347228656, 0.2409148554910313, 0.2393338897011497, 0.24020609801465814, 0.24003669755025345, 0.24075555801391602]"
"[0.20012262098643244, 0.199741431492932, 0.19946516974239933, 0.19948841175254511, 0.19945513289801928, 0.19925476040463058, 0.1992048158937571, 0.19901135122897673, 0.19900610754076314, 0.198989958787451]","[0.2397236173803156, 0.23954608088189905, 0.24084877290508963, 0.24028089100664313, 0.24097106944430957, 0.24102259901436893, 0.24111882935870776, 0.24018879505721005, 0.24016386541453275, 0.24003736674785614]"
"[0.19993046671152115, 0.19967688665706285, 0.19956435734520153, 0.19949551443664396, 0.1995309726620207, 0.19929784125819497, 0.1991422698661989, 0.19925595424613174, 0.19915559401317517, 0.19926838789667403]","[0.24021912162954157, 0.23970663412050766, 0.2395404793999412, 0.23959378627213565, 0.2414345077492974, 0.24022884531454605, 0.2396280291405591, 0.24071208997206253, 0.24026590179313312, 0.24048929729244925]"
"[0.2000742452789326, 0.1997755581931192, 0.19945190147477754, 0.19955432247750612, 0.19944717309304646, 0.19939770017351424, 0.19886758893120046, 0.199096644715387, 0.19900448156558737, 0.199086460684027]","[0.23971167748624628, 0.23967925255948846, 0.24054587835615332, 0.2399767352776094, 0.23967345194383102, 0.24103379385037857, 0.24123597551475873, 0.24050907384265552, 0.2407291423190724, 0.24014034189961173]"
"[0.20015618813281155, 0.19977535018507314, 0.1996358859599853, 0.1991365080585285, 0.19938536535720436, 0.1992495540453463, 0.1989981702395848, 0.19905170600633232, 0.19900682948681772, 0.19904549860832643]","[0.2390330366112969, 0.23929250782186334, 0.24001966416835785, 0.24066692455248398, 0.24011105840856378, 0.24024607105688614, 0.2405324713750319, 0.24109409884973007, 0.24017242139036005, 0.241108393127268]"
"[0.20016733192059458, 0.1996318182470847, 0.1997671810035803, 0.19939120235491772, 0.199201588499911, 0.19916374616476953, 0.19916304581019342, 0.19915937715951276, 0.19903405983837283, 0.19926147390993273]","[0.24023314362222498, 0.24009381234645844, 0.24011968482624402, 0.2397565164349296, 0.23969003016298468, 0.2405442947691137, 0.24071835523301904, 0.23979457535526968, 0.24047458984635092, 0.24069423431699927]"
"[0.20011338348291358, 0.1998595412896604, 0.19961037654049543, 0.19935767717507422, 0.19919096237542677, 0.19895167359892202, 0.19907504046449856, 0.19903453697963636, 0.19956330628115304, 0.19872250696834254]","[0.23957266455346887, 0.23935805532065305, 0.23984273319894617, 0.24026242304931988, 0.24092791026288812, 0.2399207908998836, 0.24165341664444318, 0.24035617573694748, 0.24070088294419376, 0.24044830961660904]"
"[0.20002337119409017, 0.19980117040021078, 0.1992208008863488, 0.19941959362857195, 0.19923628988314648, 0.19920501341016925, 0.19912762270898235, 0.19925769023141082, 0.19895044562159753, 0.19917546714446982]","[0.24015069143338638, 0.23995800722729077, 0.23999781906604767, 0.2408902414820411, 0.24048320813612503, 0.24047310243953357, 0.2408378774469549, 0.2403297329490835, 0.24132431772622195, 0.24088239805264908]"
