train,val
"[0.1939122657842782, 0.19341322718834392, 0.1932846586010894, 0.19321244924652334, 0.19311826334011797, 0.19331357840980803, 0.19305994863412818, 0.19263868444428153, 0.19289934407083356, 0.19266446710241084]","[0.24186201799999585, 0.24194331602616745, 0.24285146323117343, 0.24208414419130844, 0.24177380854433234, 0.24163207547231155, 0.24155563387003812, 0.2429876910014586, 0.2431364506483078, 0.24143855409188705]"
"[0.19379846721279378, 0.1933566086298349, 0.193281818333329, 0.19308620265551976, 0.1933283062309635, 0.19308212004145797, 0.19333197655422346, 0.1931267503116812, 0.19291279693039096, 0.19266908631032828]","[0.24246209859848022, 0.242588533596559, 0.2414076937870546, 0.24224394288930026, 0.24131108549508182, 0.24319713494994424, 0.24172146211970935, 0.242512585087256, 0.24178781834515659, 0.24215483259071002]"
"[0.19394653032020648, 0.19365482336404372, 0.19338027319433737, 0.19304132613600516, 0.19301016408265853, 0.1932840803448035, 0.19289741406635363, 0.19285453612707099, 0.19263846678089122, 0.19278902583280388]","[0.2423042587258599, 0.24202169884334912, 0.24293207173997705, 0.24210328405553644, 0.24173327603123404, 0.24234312772750854, 0.24164503812789917, 0.24293776804750616, 0.24307929114861923, 0.24388901753859085]"
"[0.19338918294833632, 0.19378705147881897, 0.19324301168018457, 0.19315959247095243, 0.1931291365501832, 0.19294619263739002, 0.19298141039147668, 0.19287358984655265, 0.19273891216334033, 0.19310971942483163]","[0.24165501377799295, 0.24143719537691635, 0.24218889529054816, 0.24135865677486767, 0.24245520342480054, 0.241448082707145, 0.24347147887403314, 0.24236985770138827, 0.242905932393941, 0.24212376637892288]"
"[0.19376534854575078, 0.1935235778896176, 0.19319869197753012, 0.19318513557010766, 0.19305759044934293, 0.19305477192511364, 0.1929013342881689, 0.19260101993473208, 0.1930224252294521, 0.19291731259044337]","[0.24234955961054022, 0.2408911721272902, 0.2424523573030125, 0.24202268638394095, 0.241721818392927, 0.24249377440322528, 0.24221161956136877, 0.24330806867642837, 0.2418897964737632, 0.24146124043247916]"
"[0.19393700946654593, 0.19353681384604804, 0.1937066632874158, 0.1930624160687534, 0.19326323438055662, 0.19312102431241346, 0.19322630930311827, 0.19273207610358997, 0.19287154762720576, 0.1927945727900583]","[0.24174084582112051, 0.24143514714457773, 0.24157774583859878, 0.2416837906295603, 0.24144226854497736, 0.24197333373806693, 0.24299324236132883, 0.24302208830009808, 0.24195345423438333, 0.24210292507301678]"
"[0.19383045757303433, 0.19349943329485095, 0.19330969985042298, 0.19319308716423658, 0.19333520242754293, 0.19315957840608092, 0.19288637428259364, 0.19276180308388205, 0.1929608606258217, 0.19260638541713052]","[0.24415597048672763, 0.24175803634253415, 0.24146112935109573, 0.24233410304242914, 0.2412861788814718, 0.24179710312323136, 0.24229622158137235, 0.24244640361179004, 0.2427565116773952, 0.2424974184144627]"
"[0.19368823070307167, 0.19341517574324898, 0.193237271083861, 0.1932929495007408, 0.19303499968076238, 0.1930657093014036, 0.19289265056045687, 0.19295897030708742, 0.192845702019273, 0.1927560318489464]","[0.24276227707212622, 0.24167667464776474, 0.2426235540346666, 0.24245379052378915, 0.2416264536705884, 0.24310315603559668, 0.24192127856341275, 0.2410648763179779, 0.24206013571132312, 0.24209382046352734]"
"[0.1936432386235315, 0.19339084305933543, 0.19368779339960643, 0.1930619767125772, 0.19312551822893473, 0.19317954383334335, 0.1929596112090714, 0.19265164655386185, 0.19294369737712705, 0.19290879307960979]","[0.24216951565309006, 0.2412838407538154, 0.24298249997875906, 0.24278520860455252, 0.2422458217902617, 0.24251139976761557, 0.242536493323066, 0.2419117580760609, 0.24249746718189932, 0.24163937704129654]"
"[0.19386893115481552, 0.19354713616930708, 0.19324513874491867, 0.19342163676510052, 0.19313448158149815, 0.19276457112662645, 0.19289520755410194, 0.19254970542934477, 0.19294476737173236, 0.19257979444703277]","[0.24113118242133746, 0.24260328845544296, 0.24207258901812814, 0.24277515573935074, 0.24286498671228235, 0.24195665392008694, 0.24325574257157065, 0.2418539266694676, 0.24189097772945056, 0.24202526563947852]"
"[0.1936164623012348, 0.19337765051394093, 0.1932395143168313, 0.19299030653676208, 0.19290276692838085, 0.1930839903652668, 0.1927184114346699, 0.19279629280980753, 0.19267178904645296, 0.1925381805215563]","[0.2429969757795334, 0.2426003569906408, 0.24282325533303348, 0.2422691895203157, 0.2425487000833858, 0.2419702180407264, 0.24175816774368286, 0.24218915131959048, 0.2423529868776148, 0.24257538128982892]"
"[0.19364341105125388, 0.19369971980245745, 0.1929865905216762, 0.19341116687472987, 0.19304979197224792, 0.19294996764891, 0.19320559684111147, 0.1927264436927377, 0.19298958322223353, 0.19264966766445005]","[0.2424238703467629, 0.24138621308586813, 0.24183366244489496, 0.24217678741975265, 0.24298883839087052, 0.24238179488615555, 0.24309608746658673, 0.24119558117606424, 0.24200498922304672, 0.24179297414692966]"
"[0.1934888203229223, 0.1934148074716938, 0.19308944647105372, 0.19315899726079436, 0.1933484144356786, 0.19313002104053692, 0.1927120691659499, 0.1927147147302725, 0.19288420175411264, 0.1927643129412009]","[0.24137479202313858, 0.2416089651259509, 0.24279707941141995, 0.24304453351280905, 0.2429362400011583, 0.2419522458856756, 0.2420808415521275, 0.2424564862793142, 0.24170914156870407, 0.2427205592393875]"
"[0.1935366165577149, 0.19352928404601252, 0.19341271309828273, 0.19321891513406014, 0.1930357385046628, 0.1932545793907983, 0.1927089333838346, 0.19301953105902186, 0.1928530917027775, 0.19283540995449436]","[0.24270094389265234, 0.241486825726249, 0.24274964901533994, 0.24247758090496063, 0.24317057566209274, 0.24215323545716025, 0.24186134338378906, 0.24178012121807446, 0.24312177842313593, 0.24240104989572006]"
"[0.1938374139824692, 0.1934104548120985, 0.19314409001749389, 0.19310171856563918, 0.19286926212359448, 0.19295276937131978, 0.19279214663773167, 0.1928736625277266, 0.19291721124734199, 0.1927368267610365]","[0.24229814924977042, 0.24165520478378644, 0.24223172664642334, 0.24293283982710404, 0.24296607348051938, 0.24209986898032101, 0.2433899627490477, 0.24205738983371042, 0.24225886843421243, 0.2425029914487492]"
"[0.19362549772676158, 0.19334282756459956, 0.19318347621937187, 0.19324490686460416, 0.19318867261920655, 0.19299854566248095, 0.1926194608819728, 0.1929176158594842, 0.19296326252574825, 0.19277129535164153]","[0.24260150708935477, 0.2433920313011516, 0.24263405393470416, 0.24211828410625458, 0.24212681976231662, 0.2411515252156691, 0.2429194084622643, 0.24236312102187763, 0.24189912460067056, 0.24251918223771182]"
"[0.19375361342515265, 0.19348924462588465, 0.19334569573402405, 0.19327208734288506, 0.1931790661598955, 0.1931556311188912, 0.19303602436367345, 0.19274603309375898, 0.19266512685892534, 0.19258327113122356]","[0.2430298856713555, 0.24219429357485336, 0.24237655780532144, 0.24270566485144876, 0.24198149686509912, 0.24209244820204648, 0.24205162579363043, 0.24189761551943692, 0.24310776862231168, 0.24262132156978955]"
"[0.19348736882817988, 0.19328096645827197, 0.19311572155173945, 0.19305105195665845, 0.19293666919883418, 0.19281676251973426, 0.19295087411087386, 0.19259028950211954, 0.1926197414951665, 0.19272405426112973]","[0.2418230338530107, 0.24214046787131915, 0.24168817698955536, 0.24233694103631107, 0.24207351153547113, 0.24185876683755356, 0.2427369640632109, 0.24157573689113965, 0.24196799370375546, 0.2411430992863395]"
"[0.19353345690333112, 0.19347835438592093, 0.1932204450879778, 0.19323813595942088, 0.19303495649780547, 0.19338519331447931, 0.19282416056613533, 0.19269582340303731, 0.1928080904240511, 0.19273195370119445]","[0.2424076863310554, 0.242033606225794, 0.24219826270233502, 0.2438672496513887, 0.24197202785448593, 0.2419518449089744, 0.24202449484304947, 0.2428420294414867, 0.24249702827496963, 0.24203194000504233]"
"[0.19361136488768518, 0.1932630805792857, 0.19304721969731, 0.19322369202059142, 0.19320133845416868, 0.19292743488842126, 0.19293256103992462, 0.19259209353096632, 0.19283377151100003, 0.19282513476756155]","[0.24137374758720398, 0.24376059526746924, 0.24254097857258536, 0.24344200573184274, 0.24198737334121356, 0.24233825369314713, 0.24251475930213928, 0.242350847883658, 0.24187906221909958, 0.2417952147397128]"
"[0.19376668767357358, 0.19349863897172773, 0.19331840874285114, 0.19334662264707136, 0.1930777108942976, 0.19288374574816958, 0.19267424150389068, 0.19295396564566358, 0.19281725456215898, 0.19276086719972746]","[0.2421294464306398, 0.24227059429342096, 0.24169421737844293, 0.24229744212193924, 0.24301336705684662, 0.24230138280174948, 0.2419263165105473, 0.24247669089924206, 0.2427203126929023, 0.2429200288924304]"
"[0.19355374065284825, 0.19368619076451477, 0.19334674725423054, 0.19309023083472737, 0.19273006079756483, 0.1929751214172159, 0.19288147925114146, 0.19284334413859308, 0.19274897204369915, 0.1924537405827824]","[0.24303353239189496, 0.24176489494063638, 0.24178630790927194, 0.2425854734399102, 0.24322966960343448, 0.24253587966615503, 0.2431297315792604, 0.2417320812290365, 0.2417105273766951, 0.24289567362178455]"
"[0.19392102774308653, 0.19333818205157105, 0.19318156248452711, 0.19313167567764009, 0.19298976492516848, 0.19288393915915975, 0.19281951262026417, 0.1926005487235225, 0.19291690676187984, 0.19246923444526537]","[0.24114193970506842, 0.24241658638824115, 0.24192952974276108, 0.24325385960665616, 0.24223622544245285, 0.24332055314020676, 0.243035457350991, 0.24409054219722748, 0.24219260974363846, 0.24251840195872568]"
"[0.19374834388798598, 0.1937306549172012, 0.19317245027240443, 0.19290868998790273, 0.19311843014189176, 0.19309391651530655, 0.19276093098582053, 0.19271220494897998, 0.19265908550242988, 0.1926157441066236]","[0.24280298433520578, 0.2419586262919686, 0.24161083589900623, 0.24321175705302844, 0.24305151267485184, 0.24236365339972757, 0.2426986057649959, 0.24195155501365662, 0.24238284609534524, 0.24261862310496243]"
"[0.19385149238669142, 0.19322880646403956, 0.19325999429031293, 0.1931697388692778, 0.19286125457408476, 0.19304009397723237, 0.1927184613079441, 0.1929351299697039, 0.1927880186359493, 0.19284210536552934]","[0.24282163110646335, 0.2418100197206844, 0.24308996986259113, 0.2426810454238545, 0.24237092652104117, 0.2414354316212914, 0.24366087127815594, 0.24305613203482193, 0.24241086027838968, 0.24240574647079816]"
"[0.19360561471204368, 0.1933811066710219, 0.19335509791057937, 0.19292476636414624, 0.19328209636162738, 0.19307808106651111, 0.19272019212343255, 0.19272314384579659, 0.192504206482245, 0.19277574418454754]","[0.24288825555281204, 0.24243925376371903, 0.2421402849934318, 0.24301367862658066, 0.24245932562784714, 0.24314118921756744, 0.24194063246250153, 0.24339824373071844, 0.24245521832596173, 0.24271699244325812]"
"[0.19382127868581792, 0.19323663063803498, 0.19333949365786143, 0.19314254014467708, 0.192792823272092, 0.19276004710367747, 0.1929646747148767, 0.1926270402511772, 0.19285040820131497, 0.19264772291086157]","[0.2419125735759735, 0.2427844310348684, 0.2421115921302275, 0.242012773047794, 0.24352260475808923, 0.24301374364982953, 0.24221863936294208, 0.24228921803561124, 0.24210793728178198, 0.24267388744787735]"
"[0.19384286172535956, 0.1932230232929697, 0.19313789980143917, 0.19319165733699895, 0.19313095844521813, 0.19275648610628382, 0.192890075548571, 0.19285674195508568, 0.19282456259338224, 0.19271855489635953]","[0.24160751023075797, 0.242688157341697, 0.2418043545701287, 0.24233157255432822, 0.24130963601849295, 0.24356280809099023, 0.24172129414298318, 0.241834280165759, 0.2422850809314034, 0.24313607134602286]"
"[0.19358145666061616, 0.1935120097228459, 0.1931227585490869, 0.19284859071580732, 0.1928705521384064, 0.19293858460625823, 0.19300060848496398, 0.1927367046627463, 0.19298723872218812, 0.192513962637405]","[0.2421572668985887, 0.24307796494527298, 0.24287492443214764, 0.24217645011164926, 0.24148734455758875, 0.2420511611483314, 0.24266350675712933, 0.2432933341373097, 0.24217935448343103, 0.24370219897140155]"
"[0.193520404550494, 0.19327988293097945, 0.19310859818847811, 0.1928290828150146, 0.19302759471596503, 0.1926877154227422, 0.1927099804945138, 0.19261412155263277, 0.19306431110112035, 0.19222949604902947]","[0.24153950268572028, 0.24316051602363586, 0.2422873933206905, 0.24277016791430386, 0.24176174944097345, 0.24384144084020096, 0.24292139438065616, 0.2421734563329003, 0.2428873899308118, 0.24179008332165805]"
"[0.19339626700598367, 0.19347836655013415, 0.1930092995872303, 0.19299093451426955, 0.19305056151078673, 0.19321351612404902, 0.1929238813416082, 0.19281752544398212, 0.1926184508721439, 0.19245119925056184]","[0.24250684814019638, 0.24167622219432483, 0.2434921901334416, 0.24186913940039548, 0.2422246580774134, 0.2423518882556395, 0.24355859512632544, 0.24203962629491632, 0.24207312545993112, 0.24277673797173935]"
"[0.19358724963908291, 0.19313808880290206, 0.19309360594773778, 0.19307606522830165, 0.192904709325153, 0.1929098850458252, 0.19303573607182017, 0.19278831863585782, 0.19272827562324854, 0.19276981101352342]","[0.24235102398829025, 0.24210424721240997, 0.24354027211666107, 0.24211445992643182, 0.24334696070714432, 0.24226004427129572, 0.24193502149798654, 0.24202308058738708, 0.24203156341205945, 0.24181152202866293]"
"[0.19381563061354112, 0.1930136190233182, 0.19292737193861786, 0.19289066414443815, 0.19305298051663808, 0.1924794080610178, 0.19267643478756047, 0.19264004622795144, 0.19239274214725105, 0.1926437451371125]","[0.2418378090316599, 0.2424294027415189, 0.24196165393699298, 0.24275257912549106, 0.24263654784722763, 0.2430093898014589, 0.24162709306586871, 0.24238041043281555, 0.2440953620455482, 0.2433818050406196]"
"[0.19372795248518185, 0.19312558163489615, 0.19303734456093943, 0.19310607715528838, 0.19294526382368438, 0.19304547230808103, 0.1928662765695124, 0.1927192271972189, 0.19298914302976763, 0.19247384544233886]","[0.24277497286146338, 0.24229865995320407, 0.2430442300709811, 0.24298355931585486, 0.24267076362263074, 0.2429891431873495, 0.24193589253859085, 0.24291237511418082, 0.24250882186672904, 0.2416164753111926]"
"[0.1936509070955977, 0.1930623367732885, 0.19329729265704446, 0.19312244729728115, 0.19296348353429715, 0.19282163588368162, 0.19309565394508596, 0.19257086051666006, 0.19309339733148106, 0.1924341115720418]","[0.24180199070410294, 0.2428739368915558, 0.24270987510681152, 0.24166719750924545, 0.24303002926436337, 0.24272375892509113, 0.24187033284794202, 0.24448156492276626, 0.24243478747931393, 0.24161164462566376]"
"[0.19356108084321022, 0.1932852137453702, 0.19343551339543597, 0.19317830004254166, 0.19278368505896354, 0.19279092755548807, 0.19311762236210764, 0.19266385843559186, 0.19246922509402645, 0.1925855414295683]","[0.24218573759902606, 0.24238428338007492, 0.24217192151329733, 0.24178453196178784, 0.24233287572860718, 0.24313533306121826, 0.24214805256236682, 0.2422749332406304, 0.24231864241036502, 0.24231794476509094]"
"[0.1936907174483854, 0.19313637030367947, 0.1931389264610349, 0.19319095036813191, 0.19286957124666293, 0.1930475487392776, 0.19257792754440892, 0.1926326967623769, 0.19280484744480678, 0.19263175760909002]","[0.24341467971151526, 0.2438867132772099, 0.24181698127226395, 0.24234617704694922, 0.2431344918229363, 0.24330658939751712, 0.24226671863685956, 0.24324764040383426, 0.24154191667383368, 0.24261498857628216]"
"[0.1937571275903254, 0.19334630652958032, 0.19310405439868264, 0.19342677432055377, 0.19332029731297978, 0.19304762506971554, 0.19292265708957398, 0.1925739427002109, 0.19255948766153685, 0.1924015028136117]","[0.24240797080776907, 0.2434043057940223, 0.2418822632594542, 0.24195379560643976, 0.2430636313828555, 0.24434884028001266, 0.2429646673527631, 0.24287281659516421, 0.2414934919639067, 0.24417056956074454]"
"[0.1937991661988959, 0.19350459571091497, 0.19320365862578762, 0.19312312005429852, 0.19280006249948423, 0.19294541815713961, 0.19281049118358262, 0.19267352366325807, 0.19262924927229785, 0.1925325633919969]","[0.24211326376958328, 0.24181680787693371, 0.24216954274611038, 0.2426997572183609, 0.24285682493990118, 0.2418222576379776, 0.2427068054676056, 0.24212619255889545, 0.24196597662839023, 0.24255789003588937]"
"[0.19395989574948136, 0.19307206707949542, 0.1933403295673886, 0.19280991277524404, 0.19297228183369247, 0.19269389894847966, 0.1927615382841655, 0.19252682781341124, 0.19252844747840142, 0.1926947366066125]","[0.24239650910550897, 0.242319640788165, 0.24278727715665643, 0.24221683767708865, 0.24227564443241467, 0.2437310896136544, 0.24275670674714175, 0.2436550408601761, 0.24231454730033875, 0.24286096610806204]"
"[0.19347652549646338, 0.19361872347641965, 0.1929444041179151, 0.19328160378701834, 0.19283150600231425, 0.19284658346857345, 0.19256322838518083, 0.1927457688262268, 0.19248808737920256, 0.1925644879134334]","[0.24247538230635904, 0.2427507056431337, 0.2420908280394294, 0.2418531043962999, 0.24306119978427887, 0.24231290139935233, 0.24357631667093796, 0.24253892492164264, 0.24236180565573953, 0.24333995987068524]"
"[0.19330733307466216, 0.19328946224888977, 0.19332705711831852, 0.19302211975564762, 0.1926837238882269, 0.192852293198206, 0.1926435354564871, 0.19255393317767552, 0.19291928684224888, 0.19272507955225146]","[0.24322682754559952, 0.2419554523446343, 0.24198188429529016, 0.24265231733972376, 0.2424643960866061, 0.24262310293587772, 0.2425499219786037, 0.24274984408508649, 0.2439958710562099, 0.24247980388728055]"
"[0.1938657417741357, 0.19347252065733989, 0.19318350936685288, 0.19294193356621023, 0.19294544780740933, 0.19282109123103472, 0.19281476082242266, 0.19258023722439396, 0.1926615067890712, 0.19260217576306693]","[0.24193107404492117, 0.24228915572166443, 0.24212297797203064, 0.2427485707131299, 0.24369874596595764, 0.24160439588806845, 0.24239168654788623, 0.24273831871422855, 0.24163222990252756, 0.2422628483989022]"
"[0.19354015634376176, 0.19293775356241635, 0.19327841258170653, 0.19311558333586673, 0.19298326011214936, 0.19282459695728457, 0.19294330143198676, 0.19258856469271135, 0.19248917926939166, 0.19263294795337987]","[0.2426646893674677, 0.2425705302845348, 0.24255742809989236, 0.24245789647102356, 0.24243159321221439, 0.24315503916957162, 0.24173682792620224, 0.2432697212154215, 0.24179855937307532, 0.24230941994623703]"
"[0.1934418887356106, 0.1934369183620628, 0.1931243025678761, 0.1928650254801828, 0.19282286735821744, 0.19271601493261298, 0.1926496829457429, 0.19288375867264612, 0.19239991492762856, 0.19243876369936125]","[0.24337616698308426, 0.24218865009871396, 0.24291822720657696, 0.24190625954758038, 0.24248703095045956, 0.24282163787971844, 0.24278599294749173, 0.24218282916329123, 0.24244614893739874, 0.24201199954206293]"
"[0.19362884387373924, 0.1929895931816831, 0.19299483147202706, 0.19287985183146536, 0.19284840064997577, 0.19234079936025095, 0.1926753636525602, 0.19274069627328794, 0.1925257899019183, 0.19219008947209437]","[0.24227713183923202, 0.24256436933170666, 0.24199384315447373, 0.24316486716270447, 0.24197312918576327, 0.24330917407165875, 0.24253781952641226, 0.2422634078697725, 0.2428647130727768, 0.2436417896639217]"
"[0.19373322323876985, 0.19344982155123536, 0.19308634908223637, 0.19286653460288533, 0.19267019355783657, 0.19313017385346548, 0.19264354648030535, 0.1927122658460724, 0.19246278049386278, 0.19216814774031543]","[0.24403756315057928, 0.24210098792206158, 0.24274935099211606, 0.2431474436413158, 0.24342532049525867, 0.24329322576522827, 0.242239235477014, 0.242789701981978, 0.2426182966340672, 0.24315977096557617]"
"[0.19364177207557523, 0.1933904374588509, 0.19326911737420122, 0.19322274944611958, 0.19291240121332967, 0.1928066427306253, 0.1927349080084538, 0.19269202961301318, 0.19240154128293602, 0.1923317707010678]","[0.242015387524258, 0.24216234819455582, 0.24214305390011182, 0.2426134009252895, 0.24247807264328003, 0.24266947399486194, 0.24237547679380936, 0.24220134724270215, 0.24174836819822138, 0.24237976426428015]"
"[0.19372565223246205, 0.19342882870411388, 0.1930055008554945, 0.1931070320460261, 0.19292835792412563, 0.19267587561388405, 0.19285812502612873, 0.19274491877580174, 0.19270292350224086, 0.19251022366236667]","[0.24317629906264218, 0.24204102564941754, 0.2427953522313725, 0.24352186105468057, 0.24222145703705875, 0.24186509170315482, 0.24244655668735504, 0.2424463683908636, 0.242224167693745, 0.24267001179131595]"
"[0.19373021943836796, 0.19370228934044742, 0.19293667528094077, 0.1929320049073015, 0.19265466517939858, 0.19280573634468778, 0.19255840861979795, 0.19249315324182414, 0.19249556951072752, 0.19240478821554963]","[0.24234837158159775, 0.24200659719380466, 0.24363635344938797, 0.241671467369253, 0.242697765881365, 0.24232646822929382, 0.2425475554032759, 0.24237759411334991, 0.2428855150938034, 0.24388295005668292]"
"[0.19372183297361648, 0.1931796490537877, 0.1926676829402544, 0.1929666443290759, 0.1928415556951445, 0.19311097385931988, 0.19269005627352365, 0.1925186575675497, 0.19237027165232873, 0.19257420195000513]","[0.24268653040582483, 0.24235968969085, 0.24326569925655017, 0.24150165915489197, 0.2418464178388769, 0.24277313189073044, 0.2423053180629557, 0.24271428043192084, 0.24538034742528742, 0.24232458932833237]"
"[0.19344777492236118, 0.19317305787485473, 0.19326933602593382, 0.1928055499281202, 0.19278730269597502, 0.19280865058606986, 0.1924837775984589, 0.19242798567426447, 0.19243822338021532, 0.19250300070460963]","[0.24250873923301697, 0.24189245294440875, 0.24238536032763394, 0.2422243139960549, 0.24241626533594998, 0.24202755229039627, 0.24301188506863333, 0.24369514665820383, 0.24201089550148358, 0.242802309718999]"
"[0.19351158922120015, 0.19346979009557744, 0.19311855908255188, 0.19312782904931478, 0.19261649053315727, 0.19266194500485245, 0.1926124380255232, 0.19246678160769598, 0.19228751653311205, 0.19267114267057303]","[0.2439848712899468, 0.24183773723515598, 0.24261382222175598, 0.24290538105097684, 0.2423612895337018, 0.24200197647918353, 0.24207320673899216, 0.2422222847288305, 0.24235570566220718, 0.24354031682014465]"
"[0.19348000233270685, 0.19341282257620168, 0.19317204337947222, 0.19303016121290167, 0.1926322050240575, 0.19288467098863757, 0.19248338499847722, 0.19250552265011533, 0.19298006959107458, 0.19237596017061448]","[0.24231414090503345, 0.24229727549986405, 0.24210825833407315, 0.24223833192478528, 0.24260867590254004, 0.2420240803198381, 0.24286925386298786, 0.24328647960316052, 0.24290986765514722, 0.24292671815915542]"
"[0.1936536743020525, 0.19328700279702946, 0.1927724022950445, 0.192902965585188, 0.1929024941458994, 0.19253997976074413, 0.19243202328073736, 0.19245375327917993, 0.19243741962982683, 0.19255593403869745]","[0.2425539263270118, 0.2430749318816445, 0.24227639761838046, 0.24237002025951038, 0.24278036843646655, 0.24293096634474667, 0.24326628717509183, 0.24333055994727396, 0.2430506253784353, 0.24351939152587543]"
"[0.1934779609496496, 0.19332181958823788, 0.19266421568332887, 0.19266508261159976, 0.19279325388523996, 0.1929609211427825, 0.1926688962444967, 0.1927626471282268, 0.19262708404234477, 0.19245213452650575]","[0.24323103644631125, 0.24146043712442572, 0.24332147565754977, 0.2413823049176823, 0.2439644147049297, 0.24216154353185135, 0.24319606477564032, 0.24215106124227698, 0.24209612607955933, 0.24220787530595606]"
"[0.19332642701207375, 0.1932292682479839, 0.1928358461175646, 0.19276509403574224, 0.19283295050263405, 0.19284190283137925, 0.19285710870611425, 0.19260697903073565, 0.1922122936467735, 0.192177023358491]","[0.24242445013739847, 0.2430138276381926, 0.24225131490013815, 0.24281260100277988, 0.24306759509173306, 0.24221939119425687, 0.24173906716433438, 0.2427683730017055, 0.24314963546666232, 0.24250869723883542]"
"[0.19352085386611978, 0.19328183171396351, 0.19285136476463202, 0.19246327937865743, 0.19279505236416447, 0.19284593465985084, 0.1927167878163104, 0.19224637397089783, 0.19238824724238746, 0.19216789844997076]","[0.2424159280278466, 0.24174562232060867, 0.2427540055730126, 0.24252634021368893, 0.24157641963525253, 0.2428770891644738, 0.2432257817550139, 0.24222374097867447, 0.24295910786498676, 0.24203636158596387]"
"[0.19362211668369722, 0.19327492814282982, 0.1930417559128635, 0.19288360540355956, 0.19270209861653192, 0.1927486972085067, 0.1923093094053317, 0.19232390167153612, 0.19217912290169267, 0.19243905951782148]","[0.24206830425695938, 0.24239002710038965, 0.24275160919536243, 0.24250644716349515, 0.24182516200975937, 0.24249018864198166, 0.24493946541439404, 0.24185793508182873, 0.24327409809285944, 0.24401332167061893]"
"[0.19344492477117753, 0.19329103964323902, 0.193177908811034, 0.19294272408801683, 0.19253790986781216, 0.19260362383662438, 0.19222914564366245, 0.19242028207803258, 0.19237991133514715, 0.19230936771752882]","[0.24306275627829813, 0.24227554147893732, 0.24228480051864276, 0.242682238871401, 0.24339471757411957, 0.24368143352595242, 0.2418301837010817, 0.24239860475063324, 0.2426865344697779, 0.24392607537182895]"
"[0.1936740890449407, 0.19324605007256782, 0.19336510343211039, 0.19277241385104704, 0.1928020329499731, 0.19267163440889243, 0.1925970258913478, 0.1923211110489709, 0.19247856644951566, 0.1924939555477123]","[0.24265575408935547, 0.24296554245732047, 0.24280036985874176, 0.24337501417506824, 0.24250322580337524, 0.2423378906466744, 0.24381344291296872, 0.24233434146100824, 0.244121406566013, 0.2429466423663226]"
"[0.19359730807494144, 0.19343935987170863, 0.1931361055799893, 0.192744146500315, 0.19277164104337596, 0.1927882616921347, 0.19227920427006118, 0.19254494504052766, 0.19234812502958337, 0.19225709018658618]","[0.24229574609886517, 0.24237023293972015, 0.24240056493065573, 0.2422330230474472, 0.24281796948476272, 0.24273588847030292, 0.24411974847316742, 0.2428526756438342, 0.2424749041145498, 0.24306094646453857]"
"[0.19319430024039988, 0.19310686182306738, 0.1928084088223321, 0.1927189966853784, 0.19258762173810784, 0.19247938722980265, 0.19265826973988084, 0.19234851337209039, 0.1923389460663406, 0.1924287531600923]","[0.2424482134255496, 0.24344779280099002, 0.2427155849608508, 0.24352633411234076, 0.24325362118807706, 0.24228833344849673, 0.2426398897712881, 0.24256090277975256, 0.24203164062716745, 0.2427570494738492]"
"[0.19370179668981202, 0.19319758320949515, 0.19311226204949983, 0.19262714182235757, 0.19283178844013993, 0.1926879761930631, 0.1925339218305082, 0.19201290850736658, 0.19231873454183948, 0.19207556614158106]","[0.24258668314326892, 0.2426454411311583, 0.2416901019486514, 0.24225105751644482, 0.24290495839985934, 0.2423389716581865, 0.24330729787999933, 0.24365584281357852, 0.2435381751168858, 0.24247235466133465]"
"[0.1935875001458489, 0.19299074733743862, 0.19282539956727807, 0.19283141074131946, 0.19271405793878496, 0.1926317668843026, 0.19229922337191446, 0.19221929073029634, 0.19227899770651544, 0.19253647631528426]","[0.24255828017538245, 0.24345376952127976, 0.2416187416423451, 0.24240334196524185, 0.2421810193495317, 0.24198788133534518, 0.2425596686926755, 0.24253066019578415, 0.24240180443633685, 0.24221775342117657]"
"[0.19351206932749068, 0.19302068582298804, 0.1931913130137385, 0.19267791889759958, 0.19270736800164592, 0.19234525777247488, 0.19220526303563798, 0.1925109103322029, 0.19224514409291502, 0.19231742392389142]","[0.24285481463779102, 0.24181598153981296, 0.24243252927606757, 0.24258271807974036, 0.24272111329165372, 0.24235974523154172, 0.24311648309230804, 0.242327789014036, 0.24297309870069678, 0.24287661503661762]"
"[0.19328273467871607, 0.19297394202071794, 0.19285310865664967, 0.1925753769369758, 0.1926488252926846, 0.19233873805829457, 0.19230279630544234, 0.19259953597674564, 0.19245846964875046, 0.1919898068418308]","[0.2440603090958162, 0.2420621785250577, 0.24250949783758682, 0.24270468002015894, 0.24341231313618747, 0.24225121465596286, 0.24368916858326306, 0.2415601353753697, 0.24289461834864182, 0.24275085194544357]"
"[0.19342492338345976, 0.19309439289630675, 0.19272727701736955, 0.19255807691690874, 0.1924739004854037, 0.19240652959869833, 0.19213907511866823, 0.1922510836501511, 0.19223531928597665, 0.19224699069650805]","[0.24296143380078403, 0.24343542619185013, 0.24342964047735388, 0.24259091507304797, 0.2431118840521032, 0.24387672949921002, 0.2427033375610005, 0.24199785021218387, 0.24241946908560666, 0.2428223422982476]"
