train,val
"[0.20628696299937307, 0.20591068967264525, 0.20541212928234315, 0.20529675133982483, 0.20507914223233048, 0.20513036223698636, 0.2050096020102501, 0.20479451180720815, 0.20477077288895237, 0.20472101122140884]","[0.222738656130704, 0.22255890206857162, 0.22308521920984442, 0.22349828752604398, 0.22329909557645972, 0.2246671589938077, 0.22403586994517932, 0.2236899503252723, 0.2238514464009892, 0.22425935349681161]"
"[0.20642158328270427, 0.20570480260921983, 0.20553451183499122, 0.20551506217036927, 0.2053638085418818, 0.20514492781794802, 0.20490750290301382, 0.20470859809797637, 0.20509061779902907, 0.20465211539852377]","[0.22224560650912198, 0.223291123455221, 0.22322354127060284, 0.22384152764623816, 0.22451722486452622, 0.22394059733910995, 0.22393816032192923, 0.2236666123975407, 0.22434359382499347, 0.22439202124422247]"
"[0.20629370471044461, 0.20578862726688385, 0.20569543053909223, 0.20528309746664397, 0.2053266955273492, 0.2052414617976364, 0.2050725148648632, 0.2052101048127729, 0.2046094953405614, 0.2047584809514941]","[0.22261795537038284, 0.22277277978983792, 0.22338061982935126, 0.22343109412626785, 0.22364187240600586, 0.22416528788479892, 0.2242740352045406, 0.22369023073803296, 0.224231401627714, 0.22471378337253223]"
"[0.2063261179291472, 0.20581809781035598, 0.20541174177612578, 0.20525669853906242, 0.2054469646239767, 0.2047594989440879, 0.20508699423196364, 0.2049763499930197, 0.20496426203421184, 0.2047103553706286]","[0.22309122573245654, 0.22362924163991754, 0.2232490683143789, 0.22405662455342032, 0.22390083968639374, 0.22351961108771237, 0.22392087497494437, 0.22404246032238007, 0.22400496900081635, 0.2243992334062403]"
"[0.2064158355399054, 0.20572387487912663, 0.20549409532425356, 0.20538240808005237, 0.20530601301971746, 0.2049115116194803, 0.20497117936611176, 0.204548500326215, 0.20448134010847735, 0.2048464896423476]","[0.22245889495719562, 0.22229068252173337, 0.2231050499460914, 0.2240351695906032, 0.2236552292650396, 0.2233548570762981, 0.2237172072583979, 0.22356793961741708, 0.22369169105182996, 0.2244719903577458]"
"[0.20599279233387538, 0.20576265188200132, 0.20563637526059636, 0.20533313009203696, 0.2055685827318503, 0.2051398942665178, 0.2051354674052219, 0.20466126623202344, 0.2046684274563984, 0.20473209038680915]","[0.22222218730232932, 0.22297122261740945, 0.2236642133105885, 0.2235289906913584, 0.22395374829118903, 0.22386683523654938, 0.22401298582553864, 0.22347497262737967, 0.22369517792354932, 0.22394325922835956]"
"[0.20649402877505946, 0.20581861904689244, 0.2055312562353757, 0.2051997902441998, 0.2050782002660693, 0.2048485288206412, 0.2051021049217302, 0.20483451336622238, 0.20437131578824957, 0.2045866007707557]","[0.22295082970099014, 0.2233832464976744, 0.22373913093046707, 0.2238443155180324, 0.22360989993268793, 0.22411991926756772, 0.22418182681907306, 0.22431219978766007, 0.22397204691713507, 0.2247458059679378]"
"[0.20609769628060107, 0.20599974098862434, 0.20549670226719916, 0.20541889995944743, 0.2049261304949011, 0.20533984291310214, 0.20492874177134768, 0.20459561947048927, 0.20490904380472338, 0.20451204965309222]","[0.2225314432924444, 0.22406652840701016, 0.2239830968054858, 0.2235476943579587, 0.2239647697318684, 0.2239134433594617, 0.22393681650811975, 0.22449224103580823, 0.2240699434822256, 0.224053602327]"
"[0.2061614906605409, 0.2055769619741002, 0.20559278160941843, 0.20517584757537258, 0.20506284325098506, 0.204815112510506, 0.20489268658720716, 0.20458979585341044, 0.20458842661915994, 0.2046744615143659]","[0.22296026078137485, 0.22326597977768292, 0.22345062277533792, 0.22332393581216986, 0.2235849147493189, 0.22384468804706226, 0.2242151525887576, 0.22453705153682016, 0.22425273873589255, 0.22380126741799442]"
"[0.2061902915640753, 0.2057559391369625, 0.20539843412686368, 0.20514880774580702, 0.20507728171591855, 0.2048173628899516, 0.20485164894133198, 0.20477859508626314, 0.20435225005660737, 0.20455001081739152]","[0.22330309450626373, 0.22297699614004654, 0.2235794202847914, 0.22395883229645816, 0.22392706843939694, 0.2236721231178804, 0.22378344969315964, 0.22407293184237045, 0.22420348497954282, 0.22452513602646915]"
"[0.206198584364385, 0.20583403612277945, 0.20534624326594023, 0.20539766109111357, 0.20509938576391765, 0.20494849979877472, 0.20470824959326764, 0.20471096555797422, 0.20465912350586482, 0.20439641907507058]","[0.22302406619895587, 0.22401353310454974, 0.2235045229846781, 0.2234109707854011, 0.2236545749685981, 0.22380423545837402, 0.22375863790512085, 0.2238720032301816, 0.22512023015455765, 0.22374069555239243]"
"[0.20616870449513805, 0.20576715150049754, 0.2051488419576567, 0.2053278736313995, 0.20512565073310113, 0.20488248902315997, 0.20457082948818497, 0.2047846066404362, 0.20450266062909242, 0.20465907180795864]","[0.22264446047219363, 0.22348523410883817, 0.22341069308194247, 0.22444243864579635, 0.22342699495228854, 0.22376427054405212, 0.2238829027522694, 0.22416332364082336, 0.22435891357335178, 0.22485369443893433]"
"[0.20605620589791512, 0.20563274378679236, 0.2054399248896813, 0.20514983896698272, 0.20469652070682876, 0.20499732064045206, 0.20498929324806953, 0.2049686846380331, 0.20444652346932157, 0.20481995173863002]","[0.2229961183938113, 0.22385367615656418, 0.2239921282638203, 0.223205719481815, 0.22357943112199957, 0.2236941077492454, 0.22383881157094782, 0.22476948391307483, 0.22401201589541, 0.22430458800359207]"
"[0.2057623822165995, 0.20522891745275382, 0.20539466717413493, 0.20535744262897238, 0.20485140839401556, 0.20483278665615587, 0.2048627808690071, 0.20461055119426882, 0.2046126250405701, 0.204506801251246]","[0.22231396355412222, 0.22319659861651334, 0.22360248999162155, 0.2240673764185472, 0.22377947514707391, 0.22378740256482904, 0.2233232855796814, 0.22384839843619952, 0.22475570304827255, 0.22438143329186874]"
"[0.20607190807254946, 0.2059423404992843, 0.20547366826509944, 0.20529384819828733, 0.20502126809893823, 0.20472952890761045, 0.20495275712134886, 0.20436780816134142, 0.20453722181977058, 0.20457957669788476]","[0.22404146871783517, 0.2231347059661692, 0.2233502431349321, 0.2236652753569863, 0.22379832647063516, 0.22371753508394415, 0.22438036582686685, 0.22366868907755072, 0.22371948984536258, 0.22501414066011255]"
"[0.20612111444375952, 0.20583015437028845, 0.20528288961065058, 0.2051903695172193, 0.20499202418996362, 0.2047687563665059, 0.20478317004685498, 0.204351045647446, 0.20437527265475722, 0.20441052781379954]","[0.2227128486741673, 0.22366690771146255, 0.22397102957422083, 0.22399476576935162, 0.22447172755544836, 0.22450268945910715, 0.2240102548490871, 0.22486216913570056, 0.22405130619352515, 0.22412719103423032]"
"[0.2059618292414412, 0.20570502871153307, 0.2050832789771411, 0.2048544451898458, 0.204933479124186, 0.20477727967865614, 0.20488313372646058, 0.20475604917321885, 0.20443644192145796, 0.20419899617530862]","[0.22302556037902832, 0.2234013690189882, 0.22396202114495364, 0.22471918843009256, 0.22456367178396744, 0.22352022745392539, 0.22371959415349094, 0.22387508099729364, 0.22432414374568246, 0.22393779185685245]"
"[0.20594866589015845, 0.20555752409355982, 0.20528538160178125, 0.20487735952649797, 0.2050907458273732, 0.20474781673781725, 0.20486923915391064, 0.20462021763835633, 0.204700484567759, 0.20456545298196832]","[0.22274307906627655, 0.22412194040688602, 0.2234784418886358, 0.22323996370488947, 0.2239448753270236, 0.22353085740046066, 0.22401302511041815, 0.22432461787353863, 0.22517593204975128, 0.22407624260945755]"
"[0.2057782825158567, 0.20552031163658416, 0.20543296270224512, 0.2050496955611268, 0.20490142474977338, 0.20487751142711055, 0.20451046374379372, 0.20469044072895634, 0.20451308421942652, 0.20451170114838346]","[0.2232480225237933, 0.2234790325164795, 0.22319719737226312, 0.22403903711925854, 0.2240441698919643, 0.22431527890942313, 0.2245026190172542, 0.22420446439222855, 0.22400358454747635, 0.22344699908386578]"
"[0.2060623564282242, 0.2054118618977313, 0.20521428055909216, 0.20494697638312165, 0.20486919885995436, 0.20480176593576158, 0.20446930057844337, 0.20446116766151118, 0.20435814164122756, 0.2042869528641506]","[0.22291326116431842, 0.22322385013103485, 0.22320252386006442, 0.223658255555413, 0.2239262583580884, 0.22414306077090176, 0.22389352863485162, 0.22402643344619058, 0.22456279532475906, 0.22481924024495212]"
"[0.20598777292334303, 0.20544998955969906, 0.20519286865482525, 0.20514892877972857, 0.204863897847886, 0.2046666084503641, 0.2047122797491599, 0.20435938421560793, 0.20447820926807364, 0.20421457381881014]","[0.22387091950936752, 0.22341824526136572, 0.22371900217099625, 0.22452092983505942, 0.2239998308095065, 0.22464647753672165, 0.22455641627311707, 0.224529198624871, 0.22388192469423468, 0.22399791126901453]"
"[0.20577130200607435, 0.20543963766219664, 0.20531507201340735, 0.20515048207373035, 0.20487730357111716, 0.20462456239121302, 0.20473533503863275, 0.20466249116829463, 0.2047333084807104, 0.20449070480405068]","[0.22287678176706488, 0.22329258105971597, 0.22406420247121292, 0.2243775115771727, 0.22433637353506955, 0.22390472076155923, 0.22479272836988623, 0.22436198185790668, 0.22475337440317328, 0.22473806549202313]"
"[0.20611246333134417, 0.20565893029680057, 0.20531545731486106, 0.20506234679903304, 0.20479105306523188, 0.20457999712350416, 0.2044089033591504, 0.20459839215083997, 0.20447589639498262, 0.2046336978673935]","[0.22273988208987497, 0.22339763153683057, 0.223437253724445, 0.22382926399057562, 0.22381100329485806, 0.22420734438029202, 0.22379928014495157, 0.2239011200991544, 0.2247217676856301, 0.22453086890957571]"
"[0.2058609509650542, 0.20541170923685542, 0.2051206609728385, 0.2051504185917426, 0.2049398543883343, 0.2048059022244142, 0.2046762954215614, 0.20447385584821506, 0.20431212913625094, 0.20465483364402032]","[0.22363354130224747, 0.2232496291399002, 0.2235986969687722, 0.22333794832229614, 0.224343019452962, 0.22410065748474814, 0.2243497520685196, 0.2246941544792869, 0.22446819868954745, 0.2246732698245482]"
"[0.20576220629166583, 0.20555033489149444, 0.20517211787554682, 0.2049676878567861, 0.20470246824682975, 0.2048137850147121, 0.204599743899034, 0.20448912999459676, 0.2043162753083268, 0.20448753070466372]","[0.22312988611784848, 0.22347846898165616, 0.22378865561702035, 0.2244423817504536, 0.22433870218016885, 0.22391337562691083, 0.22427410700104453, 0.22458294304934415, 0.2250090309164741, 0.22470210221680728]"
"[0.20604798425825274, 0.20551553034052558, 0.2055008983125492, 0.2049867057678651, 0.204978950929885, 0.20470142470938818, 0.20456769994022894, 0.20461598981399926, 0.20430375681239732, 0.20435744007023013]","[0.22307683527469635, 0.22355563803152603, 0.2235476699742404, 0.22404968738555908, 0.22381498867815192, 0.2241545089266517, 0.22508224709467453, 0.22461810978976163, 0.22450096769766373, 0.2242651175368916]"
"[0.20612839183637074, 0.20537527452926246, 0.2049889704402612, 0.2050046827263978, 0.20470343925515, 0.2046332585872436, 0.204620894120664, 0.20468631295525297, 0.20467377727737232, 0.20418645563174267]","[0.22352671081369574, 0.22363276102326132, 0.22368365390734238, 0.22411936792460355, 0.22363887185400183, 0.22420224411921066, 0.22475139525803653, 0.2241783534938639, 0.22381702065467834, 0.22377970814704895]"
"[0.20582881797941363, 0.20534011447916226, 0.20512529614628577, 0.20467360135243864, 0.20489869312364228, 0.2048554037298475, 0.2044225189150596, 0.2044783585837909, 0.20450848933993554, 0.20422588927405222]","[0.22292954136024823, 0.22347453913905405, 0.22336122664538297, 0.22422688386657022, 0.22397395562041889, 0.22446310655637222, 0.22452068464322525, 0.22485348311337558, 0.22437228126959366, 0.22422091391953555]"
"[0.20566257727997644, 0.20540162601641246, 0.20495983920231156, 0.2049437582644881, 0.20469354731695993, 0.204834733842587, 0.20457153554473603, 0.20437162491131802, 0.20430264530741438, 0.20430644038988618]","[0.22352786362171173, 0.22315058654004877, 0.22398239238695664, 0.2236632609909231, 0.225004567341371, 0.22428141127933154, 0.22414600713686508, 0.22456859187646347, 0.22422260181470352, 0.2245554978197271]"
"[0.20591322971241816, 0.2052576414176396, 0.204944482111201, 0.20486958568193475, 0.2050701643587375, 0.2046054521081399, 0.2046016745117246, 0.2044122199318847, 0.20421370590219692, 0.2042751651333303]","[0.22317413714799014, 0.2238214977762916, 0.22352370484308762, 0.22385756806893783, 0.22400598363442856, 0.2238129418004643, 0.22443713789636438, 0.2245959002863277, 0.2245302295142954, 0.22503529489040375]"
"[0.20583952385552076, 0.20539032819927955, 0.20514588514152837, 0.20517896815222136, 0.20488014041769262, 0.20476699240353644, 0.20448301915003328, 0.20445947379482035, 0.2043938851174043, 0.20409910107145504]","[0.22287809442390094, 0.22374591502276334, 0.22367231954227795, 0.22413543408567255, 0.22407823936505752, 0.22423042086037723, 0.22478063675490292, 0.22480457750233737, 0.2244395830414512, 0.22439127618616278]"
"[0.2056848831018623, 0.20548854190476087, 0.20502035015699815, 0.2048528458999128, 0.20485617646149226, 0.20472693009948245, 0.204231467630182, 0.20420363591033586, 0.20430977049530769, 0.20416852041166655]","[0.22335000065239993, 0.2234499671242454, 0.2235613844611428, 0.2234942682764747, 0.2242064814675938, 0.22405760125680405, 0.2245537747036327, 0.22453623739155856, 0.22472659837115894, 0.2246572415937077]"
"[0.20579794368573598, 0.20571871968556424, 0.20520925217745256, 0.20504300630822472, 0.20490905171146198, 0.2047057772929571, 0.20471791634146047, 0.20440395708595002, 0.20436301949072858, 0.20410703776442274]","[0.22373677519234744, 0.22297858243638818, 0.22386762228879062, 0.22413853217254986, 0.22443479299545288, 0.2241152267564427, 0.22456881539388138, 0.22480326890945435, 0.2247176238081672, 0.22447525777600028]"
"[0.2058682488847752, 0.2053284441329995, 0.2050101440780017, 0.20496011388545132, 0.20496649660018026, 0.20474277558375378, 0.20463539812029624, 0.20444105322263678, 0.2042689367520566, 0.20431895280370907]","[0.22270124744285236, 0.22372591360048813, 0.22420878572897476, 0.22368265688419342, 0.224511134353551, 0.22416163168170236, 0.22438898411664096, 0.2246017103845423, 0.22436891902576794, 0.22506378320130435]"
"[0.20576248272341124, 0.20521617483119575, 0.20518126855699384, 0.20471634639769185, 0.20478571890568248, 0.20477463502664955, 0.20439947031590402, 0.20452577962863203, 0.20465353952378643, 0.20433156572434366]","[0.22283998809077524, 0.2228408076546409, 0.22350553219968622, 0.22374001145362854, 0.22427468408237805, 0.22417040304704147, 0.22420399703762747, 0.22451308369636536, 0.2244147698987614, 0.22478743168440732]"
"[0.20591884380092426, 0.20547046360312676, 0.20526163652539253, 0.20478403598678355, 0.20496988266098257, 0.20474396151851634, 0.204542481929672, 0.20434395315087572, 0.20428451013808346, 0.2039689909742803]","[0.22304238108071414, 0.2240467667579651, 0.22407562082464044, 0.22378586368127304, 0.22408134151588788, 0.22422885623845187, 0.22427387535572052, 0.22444846819747577, 0.22421688654206015, 0.2248010974038731]"
"[0.20550821615116938, 0.20544076513270942, 0.204954061125006, 0.2050301952629673, 0.2045740184127068, 0.20478563421234794, 0.20456976032986932, 0.20424598911587072, 0.20423240016917793, 0.20425733422138254]","[0.22334333712404425, 0.22341527857563712, 0.22371043806726282, 0.22396577894687653, 0.22407558153976093, 0.2242491434920918, 0.22440156611529263, 0.22386449710889297, 0.2244881879199635, 0.2247990694912997]"
"[0.20575823862941897, 0.20543610943215235, 0.20512106208776942, 0.20503501092292825, 0.20498204778651802, 0.2046939212904901, 0.20439344492493844, 0.20443576095359667, 0.2042623439005443, 0.20425156640763187]","[0.22327037832953714, 0.22284272719513287, 0.2233395684849132, 0.22429406101053412, 0.22449229251254688, 0.22471433607014743, 0.2244042523882606, 0.22446710142222318, 0.2243297736753117, 0.2254599386995489]"
"[0.2055191434919834, 0.20522750252667737, 0.20502546125528764, 0.20468345025972445, 0.2047339978874946, 0.20447745539095938, 0.20442120183487328, 0.2042605572817277, 0.20408132421422978, 0.20410333725870872]","[0.22311918166550723, 0.2245387015017596, 0.22476659173315222, 0.22453536499630322, 0.22456566447561438, 0.22373080389066177, 0.22402740473097021, 0.22397568280046637, 0.22437468306584793, 0.22476352751255035]"
"[0.20560439630430571, 0.20528825098762707, 0.20493087005250307, 0.20492349245718547, 0.20448785001526074, 0.20462121434357702, 0.2044009186935668, 0.2044681132752068, 0.20432754925319127, 0.20422948699216453]","[0.22357528724453665, 0.22371584312482315, 0.22398132627660577, 0.22425593435764313, 0.22405661236156116, 0.22489980946887622, 0.22417173737829382, 0.22433701563965192, 0.22459593957120721, 0.22503064301880923]"
"[0.20579321211089893, 0.20536192263267478, 0.2049857821999764, 0.20503206809564511, 0.204890388311172, 0.20450239461295458, 0.20452147098828335, 0.20432399912756316, 0.20433343004207222, 0.20439597188818212]","[0.2232560786333951, 0.22317268360744824, 0.22427596151828766, 0.22401868484236978, 0.22407287494702774, 0.2242170355536721, 0.22497505085034805, 0.22494643926620483, 0.22448160567066885, 0.22506226870146664]"
"[0.2058442209144028, 0.20545235215401164, 0.20541455763943342, 0.20476730015813088, 0.2047282017919482, 0.20452981358584094, 0.2044023083789008, 0.20427321156068723, 0.20436939855619352, 0.2041776520865304]","[0.22360897876999594, 0.22367395325140518, 0.22338257052681662, 0.22385994412682272, 0.22425264391032132, 0.22435237060893665, 0.22420931268822064, 0.22495855526490646, 0.22443257543173703, 0.22479878772388806]"
"[0.20603458248839088, 0.2055193485350025, 0.20519448892802608, 0.2048178549323763, 0.20475526275683423, 0.20460861221868165, 0.20445895377470522, 0.20453881913301897, 0.2044173042689051, 0.204038211277553]","[0.22283931482921948, 0.22406726398251273, 0.22376715459606863, 0.22378254207697781, 0.2243223637342453, 0.224508675661954, 0.22437526692043652, 0.2246038629250093, 0.22423562813888898, 0.2247993377122012]"
"[0.20578156654932062, 0.20536745012718804, 0.2050393369733071, 0.20470232638169308, 0.20480489069405866, 0.20453765608218252, 0.2043126718122132, 0.20461991611792116, 0.204259137718045, 0.20404927843079276]","[0.22292569821531122, 0.22364233163270084, 0.22409916330467572, 0.22374971346421677, 0.22460829669778998, 0.22370196878910065, 0.22419570250944656, 0.22418193248185245, 0.22458406876433978, 0.22483159737153488]"
"[0.20577659199432452, 0.20536176297737627, 0.20489828288555145, 0.2048485745124671, 0.20474552165488807, 0.20448122249574077, 0.20461061741320455, 0.2042249067097294, 0.20431932472452827, 0.2040429189801216]","[0.22313372519883243, 0.22391106188297272, 0.22357404232025146, 0.22392918169498444, 0.2238091298125007, 0.22492442212321542, 0.2247287021441893, 0.22443601895462384, 0.22455306893045252, 0.22454197162931616]"
"[0.20570721659733324, 0.20530833744881105, 0.20528555250897698, 0.20467866356579625, 0.2045545026051755, 0.20456022571544258, 0.20453142891733014, 0.20419752035213976, 0.20438548071043833, 0.2041556654231889]","[0.22339257462458176, 0.22390677983110602, 0.2239308926192197, 0.22433402592485602, 0.22409772737459702, 0.22438850050622766, 0.2246065600351854, 0.2249364365230907, 0.22510906783017245, 0.2248340127142993]"
"[0.2057835470352854, 0.2054277147565569, 0.20507738115836163, 0.20497070237690088, 0.20438087381878678, 0.20427310732858522, 0.2043541730666647, 0.20406435832989459, 0.20415580987322088, 0.20410445134858696]","[0.2236440439115871, 0.22373118996620178, 0.2242779934948141, 0.22387543320655823, 0.22421401874585586, 0.2238727943463759, 0.2244835617867383, 0.2242398668419231, 0.22443826225670901, 0.2256356938318773]"
"[0.2059997450940463, 0.20520386692820763, 0.20492582410878066, 0.20461382610457285, 0.20454074784505125, 0.20455608547342066, 0.20439551892329236, 0.2043631063128004, 0.2041499954553283, 0.20398957920925959]","[0.22361932017586447, 0.22310885380614887, 0.22443649850108408, 0.22401256452907214, 0.2247320372949947, 0.22424000230702487, 0.22450027005238968, 0.2250716374679045, 0.22548193416812204, 0.22544216025959363]"
"[0.20564737794350604, 0.20511020142204908, 0.20503956413998894, 0.2046869324178112, 0.20433219354979845, 0.2044549146477057, 0.20465600353722668, 0.2043471594854277, 0.2042036663208689, 0.20405425268168353]","[0.22311911122365433, 0.22349257225340063, 0.22390928187153555, 0.22443279759450394, 0.2243768789551475, 0.22434279999949716, 0.22416856614026157, 0.22476163777438077, 0.22537952661514282, 0.22424948486414822]"
"[0.20561156756415658, 0.2051327252874569, 0.2049373804914708, 0.20462311713062986, 0.2045533825852433, 0.20445354343677052, 0.20423602099929536, 0.20433894529634591, 0.20415292665058252, 0.2040830335142661]","[0.22349285131151025, 0.2235251800580458, 0.2238607487895272, 0.22408524291081863, 0.2241767401045019, 0.22424435344609348, 0.22499937225471844, 0.2247490557757291, 0.22474236515435306, 0.2243259847164154]"
"[0.20556777533219786, 0.20512434201581137, 0.20473793620357708, 0.20478587506376966, 0.20455213240822967, 0.2047873107450349, 0.204477459648434, 0.20423471334637427, 0.20408053316023886, 0.20402212152067495]","[0.22384603321552277, 0.22330306470394135, 0.22377106682820755, 0.22377612644975836, 0.22354812784628433, 0.22449093650687824, 0.22389023683287881, 0.224781102754853, 0.22481550818139856, 0.22518142380497672]"
"[0.20584521898809743, 0.20532205244716334, 0.2049394795785145, 0.2049230963599925, 0.20455372363937144, 0.20438868537241098, 0.2042295278943315, 0.2041855271981687, 0.20404250448455616, 0.20396333507129125]","[0.22342162240635266, 0.22359003668481653, 0.2235351489348845, 0.22448189556598663, 0.22473227977752686, 0.22429165785962885, 0.22457149082964117, 0.22495497221296484, 0.22468439828265796, 0.22516753185879101]"
"[0.2057286491807626, 0.20546106461967742, 0.2049452495210025, 0.2046453119540701, 0.20475982418473887, 0.20445828443887282, 0.20440673417582803, 0.20411587095990472, 0.2041241529644752, 0.20397459350678385]","[0.22412089326164938, 0.2237909585237503, 0.2240723737261512, 0.22472226213325153, 0.22452147711407056, 0.22442685474048962, 0.2243641045960513, 0.22411309453574094, 0.22454112361777911, 0.22473252226005902]"
"[0.20581610880944193, 0.2051962578327072, 0.20543989736814888, 0.2049198839433339, 0.20462640922288505, 0.2044291192171525, 0.20433604200275576, 0.20472424355696658, 0.2038837852222579, 0.20387225263580985]","[0.2234272306615656, 0.22429565272547983, 0.22414436665448276, 0.22421083396131342, 0.22450598126107996, 0.2248836268078197, 0.22419916093349457, 0.2248269427906383, 0.22441591864282434, 0.2243297736753117]"
"[0.2058986230772369, 0.2054055260152233, 0.2053759712345746, 0.2048029133251735, 0.20453952541764903, 0.2044680647704066, 0.20437625309034269, 0.20411565686975205, 0.20435812552364505, 0.20399663065161025]","[0.22330918230793692, 0.22360466691580685, 0.22409607470035553, 0.22407463870265268, 0.2239991914142262, 0.2240614186633717, 0.22398266196250916, 0.22447719357230447, 0.22466340254653583, 0.22438320111144672]"
"[0.2057721065927525, 0.20541073032179658, 0.20500440317757276, 0.20472679363221538, 0.20470960012504033, 0.2044320389324305, 0.20468608639678176, 0.20431176261330136, 0.20416194337363147, 0.20412677701334564]","[0.22370281273668463, 0.22411191057075153, 0.22401620312170548, 0.22423748672008514, 0.224281676790931, 0.2244363332336599, 0.22418535162102093, 0.2248076390136372, 0.22461525012146344, 0.2253806401382793]"
"[0.205590692405798, 0.20496622655464677, 0.20487636342948798, 0.20439398889334834, 0.20470235101422485, 0.2042929712606936, 0.20434236404847125, 0.20423272860293484, 0.20421437462981867, 0.20403261482715607]","[0.2236355502497066, 0.22444810650565408, 0.2243936834010211, 0.2240674075755206, 0.225037928331982, 0.2247799594293941, 0.2247384854338386, 0.22471143169836563, 0.2244491387497295, 0.22429502145810562]"
"[0.20576721627493294, 0.20510415337523635, 0.20491105637380055, 0.20486015902490032, 0.20447652330812144, 0.20433032284585798, 0.20423560680783526, 0.20437096758764617, 0.20393266977400196, 0.2040848513038791]","[0.22349270636385138, 0.22368442605842243, 0.2240768549117175, 0.22439468584277414, 0.22450038655237717, 0.22457454827698795, 0.22470993616364218, 0.22426739199595017, 0.22490473633462732, 0.2248713807626204]"
"[0.205617720679361, 0.2051811046442207, 0.2048023302032023, 0.20460551171278468, 0.2046865579120967, 0.20448426400520364, 0.20423386747739752, 0.20426766133430052, 0.20390506651328535, 0.20411584739174163]","[0.22339048439806158, 0.223624511198564, 0.22377675636248154, 0.22349298135800796, 0.2239565063606609, 0.2243957221508026, 0.22483656894076953, 0.22506358135830273, 0.224993497133255, 0.22491127794439142]"
"[0.20590173361860975, 0.20494650539999104, 0.20471246951088615, 0.204890354251375, 0.20439303362247896, 0.20431630830375516, 0.20466003247669765, 0.20443782119118437, 0.20419902141605104, 0.20390637279773244]","[0.22316102954474362, 0.2241081500595266, 0.2240669090639461, 0.2252011082389138, 0.22426770356568423, 0.22462896596301685, 0.22466924380172382, 0.2250228849324313, 0.2248159023848447, 0.2250486747785048]"
"[0.2055889018336121, 0.2053997350894675, 0.205150483822336, 0.20476469063028999, 0.20449527778795787, 0.20427894683516756, 0.20421151345481678, 0.20428287846093274, 0.20419625664243893, 0.2038220325294806]","[0.22397076948122543, 0.22343917326493698, 0.2243167988278649, 0.22423308004032483, 0.22449489344250073, 0.224446102976799, 0.22447194971821524, 0.22440323639999737, 0.22461927885358984, 0.2249926044182344]"
"[0.20563471119622795, 0.20524001288778929, 0.2048322658757774, 0.20471254462490276, 0.20462463856959828, 0.20433859618342654, 0.20464500541589697, 0.204125884312148, 0.20394275200610257, 0.20392069874369367]","[0.22334482724016363, 0.2235608073798093, 0.22384168884970926, 0.22371970252557236, 0.22407777471975845, 0.2244251099499789, 0.2241301197897304, 0.22443050958893515, 0.2253338640386408, 0.22472589937123386]"
"[0.20584447970803904, 0.20528550643701943, 0.2047249679358638, 0.20470020813601358, 0.20460810938051768, 0.20440238516549675, 0.20427795286689485, 0.20455454958944905, 0.2039088013829017, 0.2037584219051867]","[0.22313060679218985, 0.22355688701976428, 0.22390425340695816, 0.22434161738915878, 0.22491030124100772, 0.22429097105156293, 0.22504779154604132, 0.22525025362318213, 0.22474470734596252, 0.22509434006430887]"
"[0.20570300884392798, 0.20525922398177945, 0.20494698748296622, 0.2046601595927258, 0.20477592443325082, 0.20437565711992128, 0.2042117626691351, 0.2042292375497672, 0.20421665420337598, 0.20422644563475434]","[0.2233075350522995, 0.22349108891053635, 0.22390657392415134, 0.22374531084840948, 0.22482867945324292, 0.22445995021950116, 0.22423044388944452, 0.224608837203546, 0.22465629198334433, 0.22462719137018378]"
"[0.20556769033475797, 0.20539294092022642, 0.20526995190552302, 0.20457454618750787, 0.20451064696725535, 0.204517163336277, 0.20446782619977483, 0.20421491365651695, 0.20382404106916213, 0.20393871523591936]","[0.22300849854946136, 0.22336914864453403, 0.22395852479067715, 0.22462508353320035, 0.2242169136350805, 0.22484988380562176, 0.2243903170932423, 0.22404928234490482, 0.22486216100779446, 0.22502435608343643]"
"[0.2057003768122926, 0.20514461839077425, 0.2049218632128774, 0.2045716669182388, 0.20433750550965873, 0.20437596631901606, 0.20428949929013543, 0.2041797148329871, 0.20406807518127013, 0.2038466760090419]","[0.22324484993111005, 0.22364380007440393, 0.22420800815929065, 0.22398611090400003, 0.22409638897939163, 0.2253905859860507, 0.22460509836673737, 0.22510626370256598, 0.22500348497520795, 0.22498401322148062]"
"[0.20582965594165178, 0.20535609186912068, 0.2048912659591558, 0.20481256471604717, 0.20476392382869915, 0.20423832672591113, 0.2043208089105937, 0.2038866196359907, 0.20414809061556446, 0.20403801391319354]","[0.22363005036657507, 0.22390339184891095, 0.2238280326128006, 0.22467488185925918, 0.22482984580776907, 0.2244307425889102, 0.2245876734906977, 0.22490010342814706, 0.22457147999243302, 0.2245893640951677]"
"[0.20566564874381435, 0.2052324640811706, 0.20481174621655016, 0.2048883711805149, 0.2044167118717213, 0.2046015650338056, 0.20440295962046603, 0.204094369952776, 0.20405681172803958, 0.20366025928940093]","[0.22428547523238443, 0.22411692819812082, 0.22429195452820172, 0.2242675396529111, 0.224196503108198, 0.2246510616757653, 0.22464726594361392, 0.22487544471567328, 0.2244107492945411, 0.22418442503972488]"
