train,val
"[0.19979664584507748, 0.19920087651330598, 0.1988592307482447, 0.19907054578771397, 0.1988978297734747, 0.19880617227481337, 0.19873865739423402, 0.19866535356458354, 0.19859751633235387, 0.19860185515515658]","[0.22815469720146872, 0.22793659974228253, 0.2282547097314488, 0.22922900183634323, 0.2292870581150055, 0.22822925042022357, 0.22899562526832928, 0.22897257994521747, 0.2288890223611485, 0.22963000969453293]"
"[0.19954443540500136, 0.19918078807543735, 0.19911374501427825, 0.1989503682267909, 0.19871741305200422, 0.19873123980906546, 0.19862313599002604, 0.1985674588655939, 0.1987991203763047, 0.19866056793502399]","[0.22873718494718726, 0.22841818766160446, 0.22782597216692838, 0.22940552234649658, 0.2279752086509358, 0.22884762964465402, 0.22883123023943466, 0.22936124828728763, 0.22846388681368393, 0.2288437390869314]"
"[0.19940666542673596, 0.19921488626574985, 0.19905087047693681, 0.1988544573589247, 0.1988379167658942, 0.19890461390723987, 0.19901684679243029, 0.19868437641737413, 0.19849976562723823, 0.19852558371363854]","[0.2284957996823571, 0.2288097007708116, 0.22889468344775113, 0.22882943126288327, 0.22903139211914755, 0.22875667431137778, 0.2289939888499, 0.2287904308600859, 0.22844961962916635, 0.22860076075250452]"
"[0.19957226104274087, 0.19928356731424526, 0.19879560324610496, 0.1988310756884059, 0.19882041793696734, 0.19863617146501736, 0.19868324180038607, 0.19852053617336313, 0.19840846697286685, 0.19840444213881783]","[0.22946405275301499, 0.22892210564830087, 0.2286013893105767, 0.22861332107673993, 0.2286510873924602, 0.2290989878502759, 0.2290159301324324, 0.2282634065909819, 0.2291793091730638, 0.2293638370253823]"
"[0.19944531523755618, 0.1990934080463283, 0.19900364763274483, 0.19893538761807947, 0.1988237945705044, 0.19867966612991023, 0.19875440092719332, 0.19860998860427312, 0.198943096612181, 0.19843296432981686]","[0.22809706357392398, 0.2279538850892674, 0.22807659615169873, 0.22875962474129416, 0.22886594317176126, 0.228848474946889, 0.22867155752398752, 0.22921308333223517, 0.22849620607766238, 0.2290451404723254]"
"[0.19927665652060994, 0.19903899790072926, 0.199210985582702, 0.19905912146276358, 0.19864679036699995, 0.1988512637967966, 0.19845123467396716, 0.19863405017828456, 0.19847106203740958, 0.1982794233730861]","[0.22866426543755966, 0.2289306250485507, 0.22812350636178796, 0.22873857888308438, 0.22892947630448776, 0.22912235964428296, 0.2292811260981993, 0.22941442375833337, 0.2296087606386705, 0.22925905883312225]"
"[0.19941119499960724, 0.1992632021405259, 0.1987424742962633, 0.19876812793770615, 0.19870889019601198, 0.19887152177338696, 0.19869311397172967, 0.19828195413764643, 0.19847365331893063, 0.198518234932301]","[0.22812226008285175, 0.22824248400601474, 0.2288138527761806, 0.22924452207305215, 0.2290168580683795, 0.22886594317176126, 0.22892088917168704, 0.22930952364748175, 0.2299035354094072, 0.22864788364280353]"
"[0.19917761732120903, 0.19941333050326426, 0.199082611850938, 0.19906892764325046, 0.19871362876527163, 0.19864308986128593, 0.19859212317637034, 0.19842119484531637, 0.19839384908578833, 0.1984022107659554]","[0.22774695672772147, 0.22785767100074075, 0.22836947576566177, 0.22897302833470431, 0.22788544947450812, 0.22845294258811258, 0.22814954004504465, 0.2293962917544625, 0.22877781093120575, 0.2295447818257592]"
"[0.1996473820537937, 0.19898582599600967, 0.19890490197101418, 0.19877516052552632, 0.19849273790510333, 0.1985038906639936, 0.19873014312921738, 0.1985693391488523, 0.19859708054941527, 0.19840084290017887]","[0.22902952811934732, 0.22907421534711664, 0.22876185314221817, 0.22913310338150372, 0.22874195873737335, 0.22847552326592532, 0.22850162061777982, 0.22848584028807553, 0.22954939712177624, 0.22900751097635788]"
"[0.19952630981498834, 0.1992516260670156, 0.1990158649123445, 0.19915507536153404, 0.1987959981268766, 0.1985496814761843, 0.19876405399064628, 0.1985453009909513, 0.19838873236155025, 0.19825258744614466]","[0.22817100042646582, 0.22780186344276776, 0.22855058989741586, 0.22855715182694522, 0.2280365445397117, 0.22830474918538873, 0.22892136465419421, 0.22963338006626477, 0.22852024842392316, 0.2291280749169263]"
"[0.19962569067672808, 0.19931292427437647, 0.19930030451137193, 0.19896834100387534, 0.1987096343417557, 0.1985654261495386, 0.19861384009828373, 0.19843454522137738, 0.19814665798021822, 0.19868599653852229]","[0.2291161756623875, 0.22817851467566055, 0.22854709760709244, 0.2285667359828949, 0.22932152314619583, 0.22822394289753653, 0.22921843826770782, 0.22901567816734314, 0.22945430468429218, 0.22941808131608096]"
"[0.1994786730834416, 0.19933300176445318, 0.19895944409832664, 0.19895118011199697, 0.1987605195264427, 0.19853778213870768, 0.19858902495126335, 0.19853461655427, 0.19819671630251165, 0.19819303662801274]","[0.22772299972447482, 0.22869193824854764, 0.22875050658529456, 0.2284135710109364, 0.22800369967113843, 0.22908072850920938, 0.22907484661449085, 0.2290685623884201, 0.22890361872586337, 0.22923557189377872]"
"[0.19984686268227442, 0.19910736290776, 0.1988751339365025, 0.19867809588203625, 0.19882310546782553, 0.19859876802989415, 0.19843945272114813, 0.19852166060282259, 0.1985042349112277, 0.19864285493991812]","[0.22857155312191357, 0.22849372706630014, 0.22959465194832196, 0.22901858389377594, 0.22958805886181918, 0.2280376201326197, 0.22921044447205283, 0.22809204323725266, 0.2289669229225679, 0.22866810316389258]"
"[0.19949091073809838, 0.19927790806609758, 0.19915581426146078, 0.1991626402097089, 0.1986532374000063, 0.19872836875064032, 0.1984832394792109, 0.19861787010212334, 0.1982937284878322, 0.1980729776681686]","[0.2288288501175967, 0.228198763999072, 0.2286661836234006, 0.22841965610330756, 0.22886480661955746, 0.2282863435420123, 0.2291279353878715, 0.22944546016779813, 0.22913564877076584, 0.2289288409731605]"
"[0.19928418259535516, 0.1992060675912974, 0.1989907493092576, 0.19906086869993989, 0.1987936489131986, 0.19899544195861232, 0.19858480381722354, 0.19878890334951635, 0.19863505250945382, 0.19839868915020203]","[0.22807996652343057, 0.22894960100000555, 0.22906690429557452, 0.2284095991741527, 0.22857892242344943, 0.22895676574923776, 0.22888866066932678, 0.22886080091649835, 0.22948976132002744, 0.22887348993258042]"
"[0.1997236379859399, 0.1992545350625807, 0.19923173544966444, 0.19885500672520423, 0.19855846905586672, 0.19857758040330847, 0.19853883449520385, 0.19840979028721245, 0.1981698732290949, 0.19808483511513594]","[0.22867199101231314, 0.22886285998604514, 0.2294880964539268, 0.22858768972483548, 0.22893833301284097, 0.22920922257683493, 0.22920973598957062, 0.22881878099658273, 0.2290410507809032, 0.22931096906011755]"
"[0.199467094425036, 0.19919281817820608, 0.19905921816825867, 0.19864177901525887, 0.19871527253060925, 0.19863467389831738, 0.19848652488114882, 0.19831432204465477, 0.19816495234868964, 0.1982968162213053]","[0.22846531867980957, 0.22813846170902252, 0.2288651398637078, 0.2295898524197665, 0.22851350903511047, 0.2290192408995195, 0.22897081077098846, 0.22873573140664535, 0.2285569106990641, 0.22898439114744013]"
"[0.19944788644812544, 0.19910798875653013, 0.1988593165059479, 0.1990260489437045, 0.1987702831321833, 0.198661919911297, 0.19872410717059155, 0.19832129305114551, 0.19830694064802054, 0.19830378411071642]","[0.22873504595323044, 0.2284914647991007, 0.22879418595270676, 0.22936304184523496, 0.22947329553690823, 0.22928611934185028, 0.22859155860814181, 0.2288453308018771, 0.22851732644167813, 0.2288288799199191]"
"[0.19959928369035526, 0.19916426603283202, 0.19899315067699977, 0.19876695621986779, 0.1985005698337847, 0.1987135217201953, 0.1984310807013998, 0.199048429423449, 0.1983827588965698, 0.1981291781578745]","[0.228459818796678, 0.22848228297450326, 0.2287902981042862, 0.2291516214609146, 0.2287702506238764, 0.22859418798576703, 0.22961297902193936, 0.22947428985075516, 0.22961497577753934, 0.2293644588101994]"
"[0.1992395503484473, 0.19908220366555818, 0.19896135327159142, 0.19908813934545128, 0.19863739077533996, 0.1985034361785772, 0.19855709723672088, 0.19869296336356473, 0.19830286548453935, 0.19826888642749008]","[0.22828251123428345, 0.22850917008790103, 0.228860695253719, 0.2289573441852223, 0.2282137924974615, 0.22941172122955322, 0.22871708463538776, 0.22842338681221008, 0.22904153032736344, 0.22888827594843777]"
"[0.19953906741373392, 0.19937295679535186, 0.19868537578351644, 0.19877655302383462, 0.19877627765645786, 0.1984965594447389, 0.19870515593460628, 0.19836802476522875, 0.19836604960110724, 0.19849768037698706]","[0.22849438136274164, 0.2290788468989459, 0.22838119620626623, 0.22920007461851294, 0.2287299172444777, 0.22847336124290119, 0.2287886400114406, 0.22877772965214468, 0.22956112975423987, 0.22860715876926074]"
"[0.19929126307976489, 0.1991906415443031, 0.1989682278766924, 0.19889374320604364, 0.19920008812023668, 0.19846771839930086, 0.1983160525560379, 0.19838127014892443, 0.1983612952183704, 0.19855008031032523]","[0.22901659526608206, 0.229554760185155, 0.22873321852900766, 0.22866350412368774, 0.22903986004265872, 0.22830434279008346, 0.23010468212040988, 0.2286630178039724, 0.22982784428379752, 0.2293932017954913]"
"[0.19952624017486767, 0.1994770002000186, 0.19915911494469157, 0.19877411516345278, 0.19860929311538228, 0.19873848192545832, 0.19866367049363196, 0.19855777888881918, 0.19855317488616828, 0.1983383053115436]","[0.22856783325021918, 0.2288371812213551, 0.23001706871119412, 0.22928449240597812, 0.2289997163144025, 0.22985726459459824, 0.2288353212855079, 0.2281824512915178, 0.22896574979478662, 0.2292052520947023]"
"[0.19948664824573362, 0.19911441845553263, 0.19883009228779344, 0.19875609555414744, 0.19854497407772104, 0.19875460270108009, 0.19846062901981024, 0.19831345146711993, 0.1981078634152607, 0.19832745316077252]","[0.22826041687618603, 0.2288785454901782, 0.22883161360567267, 0.22860700298439374, 0.22918640889904715, 0.22875388779423453, 0.22883131287314676, 0.22896878150376407, 0.22908733514222232, 0.22861769659952683]"
"[0.19960979357057687, 0.19907823843615396, 0.19905114645252422, 0.19868623784610204, 0.19905645848841083, 0.1986734997100976, 0.19839481887768726, 0.19826072773763112, 0.19818110330676547, 0.19830295261071654]","[0.22879412363875995, 0.22949335385452618, 0.2288444624705748, 0.2283681414344094, 0.22872206568717957, 0.22867544266310605, 0.2297084074128758, 0.22892965918237512, 0.22912495651028372, 0.2288718277757818]"
"[0.19955616657223021, 0.19916305584566935, 0.19905517843304849, 0.19875360493149077, 0.19855670950242452, 0.19860380294979835, 0.19825424938177577, 0.19838256776636962, 0.19813767873815127, 0.1983375241409759]","[0.2293889901854775, 0.22850119119340723, 0.22885086861523715, 0.22898327897895465, 0.22856721688400616, 0.2293267006223852, 0.22884537415070969, 0.22892280600287698, 0.22855826941403476, 0.2286222604188052]"
"[0.19954905111570748, 0.19923830062759165, 0.1993898515190397, 0.19886309471057387, 0.19845546424692992, 0.1985533576534719, 0.1983385376480161, 0.19839629454880345, 0.19812867197455192, 0.1982155148015947]","[0.22809448025443338, 0.22873229736631567, 0.2293179685419256, 0.22887581315907565, 0.228712566874244, 0.2289327477866953, 0.23062733493068002, 0.22915395552461798, 0.22924902493303473, 0.2290634959936142]"
"[0.19936946870721117, 0.199357592329687, 0.1990711331671598, 0.19902295497607211, 0.19873097386895394, 0.19842135632524685, 0.19860759727200683, 0.19846814004134158, 0.19857774598866093, 0.19818185809619573]","[0.22914272953163495, 0.22880975766615433, 0.22910648042505438, 0.22925968874584546, 0.2283082441850142, 0.22844832322814249, 0.22896548970179123, 0.23023635555397381, 0.2294153029268438, 0.22904892536726865]"
"[0.19960172816502805, 0.19899590343845133, 0.1990543725539227, 0.19886980616316505, 0.1984161327840114, 0.19864346930871205, 0.19847690770212484, 0.19854595132020056, 0.19843790079562032, 0.19812509463149675]","[0.2285699343139475, 0.2290794239802794, 0.22927404127337717, 0.22918072884733026, 0.22887647558342328, 0.22870682179927826, 0.22904075411233035, 0.22936432199044662, 0.22926883534951645, 0.22984930060126565]"
"[0.19970463535615376, 0.19928790613704797, 0.19882025630498418, 0.19879840147130343, 0.19864134224397795, 0.1987571877484419, 0.19855803327292812, 0.19833309013320474, 0.1983611311535446, 0.19837307207742516]","[0.22826623645695773, 0.2290695756673813, 0.22931501404805618, 0.22878978740085254, 0.2282665033232082, 0.2292616069316864, 0.22905505245382135, 0.22830953923138705, 0.22908271036364816, 0.22904846207662063]"
"[0.19943709063286685, 0.19930021738519474, 0.1989489688861127, 0.19875137850033994, 0.19848174350906392, 0.1985974758863449, 0.19838103652000427, 0.19836006526436126, 0.1985902986964401, 0.19826626656006793]","[0.22881113263693723, 0.22846008972688156, 0.22857000746510245, 0.22908878190950913, 0.2291570075533607, 0.22962334616617722, 0.22909515418789603, 0.22905144095420837, 0.22943684187802402, 0.22897437756711786]"
"[0.19949132325697919, 0.1990757122331736, 0.1988760836574496, 0.19875740868096448, 0.19886969820577272, 0.1986227674143655, 0.1982455928714908, 0.19833625853061676, 0.19825450034469974, 0.19825218427850275]","[0.22856173461133783, 0.22894379902969708, 0.22887732765891336, 0.22940935736352747, 0.22911073402924972, 0.22915957868099213, 0.2304533232342113, 0.22837622463703156, 0.22835574908690018, 0.22947350008921188]"
"[0.19959537213554188, 0.19905330924963466, 0.19911937233136626, 0.19873747594502508, 0.19880416943710677, 0.19845902129095427, 0.1986796024958698, 0.1986661656778686, 0.19844058475324086, 0.19840586033402657]","[0.22871863571080295, 0.2282854819839651, 0.22874602404507724, 0.2294687100432136, 0.22874433479525827, 0.22887373647906564, 0.22981309484351764, 0.2301196510141546, 0.22894889387217435, 0.2292547280138189]"
"[0.19943533412047795, 0.19929489827885918, 0.19892688437688108, 0.19869518736187292, 0.1986282849494292, 0.19855537600055032, 0.19836907757788289, 0.19837438375974187, 0.1982112159686429, 0.1981649643608502]","[0.22918340292843906, 0.22874745591120285, 0.22937602482058786, 0.2291103330525485, 0.22877256030386145, 0.22884186018596997, 0.22888941791924564, 0.2298599508675662, 0.22905838354067368, 0.2296975160186941]"
"[0.19934772167887008, 0.19896895727332758, 0.19895938054031256, 0.19893542829216743, 0.1989919611689996, 0.19850864154951914, 0.19856011274517799, 0.19819033860552068, 0.19865123752732666, 0.1983277721672642]","[0.22899766266345978, 0.2283002801916816, 0.22871996055949817, 0.22997934168035333, 0.22886432300914417, 0.22897181863134558, 0.22858824919570575, 0.2293370095166293, 0.22987473417412152, 0.22897470403801312]"
"[0.1993070334500196, 0.19914022559414105, 0.19926393784734667, 0.1987639939298435, 0.1985907228473498, 0.19878759007064664, 0.1983346904114801, 0.1989749787869502, 0.19843368741626644, 0.19824086737876034]","[0.22771813381801953, 0.22786142338405957, 0.22898416627537121, 0.2284814024513418, 0.22813238203525543, 0.22866905954751102, 0.22930167479948563, 0.22897425429387527, 0.2283580167727037, 0.2290619503368031]"
"[0.19941275315929433, 0.1993323182877229, 0.1990940186898319, 0.19881804697975822, 0.1986390679162376, 0.19855159353844973, 0.19843269580481004, 0.1985640863374788, 0.19840938035322694, 0.1985422663998847]","[0.22859494929963892, 0.2287959551269358, 0.22917553782463074, 0.23006008023565466, 0.22884963859211316, 0.2305302538655021, 0.22916911136020313, 0.2295824709263715, 0.22894514013420453, 0.22968071563677353]"
"[0.199354138909554, 0.19910150827193746, 0.19867471149381327, 0.19882654900453528, 0.1987710540391961, 0.19857530265438314, 0.19872535232986724, 0.19841865465349082, 0.19821857174440305, 0.198185924364596]","[0.2285915328697725, 0.2291426658630371, 0.22969144718213516, 0.22884331372651187, 0.22860059548508038, 0.22926782884381033, 0.2295337888327512, 0.22902051427147604, 0.22897583381696182, 0.22924978353760458]"
"[0.19963754242172047, 0.1991838952716516, 0.19913618859587884, 0.19893766544303115, 0.19890732447407683, 0.19857268917317294, 0.19837024443003595, 0.19833050060028934, 0.19805158598690617, 0.1983598095117783]","[0.22862740538337015, 0.22802797908132727, 0.22870080714876, 0.22902987626465884, 0.2294220965016972, 0.22844979573379864, 0.22907807745716788, 0.22931001267649911, 0.22976433418013834, 0.22891866077076306]"
"[0.19915200823119708, 0.19922321730730486, 0.19903523383700117, 0.19877634243089326, 0.19864496406243773, 0.1986381746828556, 0.19873080585075883, 0.19843007517712458, 0.19835388812483573, 0.19828418946387816]","[0.22952622988007285, 0.22905868969180368, 0.22919231924143704, 0.22870811820030212, 0.2287413328886032, 0.2291581549427726, 0.2284486104141582, 0.2297449978915128, 0.22870008647441864, 0.22986978834325617]"
"[0.19916534499854457, 0.1987856856870408, 0.19901983348690733, 0.1986376179420218, 0.19865001692455642, 0.19896026427040295, 0.19827781906541514, 0.1984131813657527, 0.19812210588430873, 0.19836237114302965]","[0.2285457416014238, 0.22918549315495926, 0.22930185903202405, 0.2291493998332457, 0.22903930057178845, 0.22911199791864914, 0.22895692153410477, 0.22963916307145898, 0.22987180812792343, 0.22968733310699463]"
"[0.19950836319096235, 0.19932814406193033, 0.19897269115460162, 0.19875869991219774, 0.19867579570534277, 0.19870366262538092, 0.19867217905667364, 0.19853554970147658, 0.19808786301588527, 0.19834775348403016]","[0.22864996574141763, 0.22962929579344663, 0.22931663150137122, 0.2295935411344875, 0.2298069880767302, 0.22850774770433252, 0.22867055237293243, 0.22985185140913184, 0.23041738027876074, 0.2296472665938464]"
"[0.20004695334604808, 0.1988806053996086, 0.19918016298693053, 0.19893673488071986, 0.19862674070256098, 0.19884698754366564, 0.19854783145140628, 0.1982890321892135, 0.19838558365495837, 0.19815212647829736]","[0.22840042141350833, 0.22894215177405963, 0.228397090326656, 0.22926511547782205, 0.22890604896978897, 0.22917991199276663, 0.2291477552869103, 0.2289769635959105, 0.2292602157050913, 0.22907302460887216]"
"[0.1993937109197889, 0.1987644119986466, 0.19889176180776286, 0.19889897837930795, 0.1986643592922055, 0.19836600398530765, 0.19880234997491447, 0.19829735600826692, 0.19846860775533987, 0.19814962217090082]","[0.22843439199707724, 0.22866445915265518, 0.22923071817918259, 0.22828059033914047, 0.22873605245893652, 0.22930148921229623, 0.2283888174728914, 0.2295898605476726, 0.22917713766748254, 0.22900513762777502]"
"[0.19934385832475157, 0.19943105748721532, 0.19898021145134556, 0.1985460325163238, 0.19907729266857616, 0.1984758450820738, 0.19853394524175294, 0.19840606362844, 0.19845963991722282, 0.19823548471441074]","[0.22829114713452078, 0.22873979400504718, 0.228202916004441, 0.22966677627780221, 0.22880563546310773, 0.22934818267822266, 0.22975898059931668, 0.2291569005359303, 0.22887807407162405, 0.2291032292626121]"
"[0.19949334251637363, 0.19955993793448623, 0.1988830729102602, 0.19906407609886054, 0.19868974478877321, 0.19865775534084865, 0.19838949475361375, 0.19838429637709443, 0.1985962621259446, 0.1984720514441023]","[0.22801445830952038, 0.2292419346896085, 0.22964353588494388, 0.22922209447080438, 0.22928303344683212, 0.22895488278432327, 0.2288611666722731, 0.22884266078472137, 0.22902580418369986, 0.22867521914568814]"
"[0.19948516162682553, 0.19931004006339578, 0.19899398498997398, 0.1985931087057201, 0.19876061820862245, 0.19880552384622244, 0.19827494466183138, 0.19845960684576813, 0.1980733202428234, 0.19818301742174188]","[0.22881631959568371, 0.22851508178494193, 0.2295405322855169, 0.22947979244318875, 0.22834362496029248, 0.22933619130741467, 0.23016482185233722, 0.2293153635480187, 0.2289824445139278, 0.22915516387332568]"
"[0.19925045701009886, 0.1995509370249145, 0.19900560249783555, 0.19880116411617824, 0.19847720694177004, 0.19856658935242769, 0.19865266629019562, 0.19823678719754123, 0.19834077069345785, 0.1981908644036371]","[0.22978761250322516, 0.22836813872510736, 0.22960945557464252, 0.22981953079050238, 0.2304123883897608, 0.22972880032929507, 0.22903597896749323, 0.22979852692647415, 0.22914729064161127, 0.230266118591482]"
"[0.19958625399336524, 0.1993950071687601, 0.19895391135799642, 0.19873768152022847, 0.19865180871316365, 0.19855675534630307, 0.19849587855290393, 0.19841022835094102, 0.1984967703417856, 0.19821369511132336]","[0.22838158499110828, 0.22802683575586838, 0.22867037084969608, 0.22911465845324777, 0.22892351584001022, 0.2287705039436167, 0.22921836782585492, 0.22860191085121848, 0.22965014387260785, 0.22925597429275513]"
"[0.19928672301525974, 0.19917090145909055, 0.19906791215952563, 0.19886378198862076, 0.19868733718687173, 0.19836806049760508, 0.19850448716659935, 0.19839627805108928, 0.19825143716773208, 0.19831927409585642]","[0.2284198064695705, 0.22895340892401608, 0.22841112586584958, 0.22954063252969223, 0.22900559414516797, 0.22882676260037857, 0.22931656512347134, 0.22845456275072965, 0.22969217192042957, 0.22910097512331876]"
"[0.19961283196296012, 0.19910544613186193, 0.19900826592834628, 0.19877283860530173, 0.19873558045650014, 0.19839248137206447, 0.19836088209127894, 0.1982319904681371, 0.19867927672303454, 0.19848859462202811]","[0.22954712808132172, 0.22860137982801956, 0.22838557172905316, 0.23002900995991446, 0.22916133430871097, 0.22998500954021106, 0.22878119214014572, 0.23001036725260995, 0.22880271889946677, 0.22920120033350858]"
"[0.19961852975645844, 0.19935416749545506, 0.19903993796633215, 0.19888315030506679, 0.19866375670749314, 0.1984322055870173, 0.19855194318355346, 0.19882174520468227, 0.19834606972884158, 0.19798424125325922]","[0.22887284918264908, 0.2286168093031103, 0.22869355976581573, 0.22964440286159515, 0.2294361103664745, 0.2297322777184573, 0.22894401848316193, 0.22877545925703915, 0.22935539484024048, 0.2288446765054356]"
"[0.19941462515568248, 0.19916303493842788, 0.19912040872233255, 0.19876614258605607, 0.19834775523263581, 0.19826677031054787, 0.19879563304842734, 0.19841537655008082, 0.19830519645189754, 0.19813254734083097]","[0.22868910431861877, 0.2297372967004776, 0.22944842685352673, 0.2290764031085101, 0.22942293232137506, 0.2293372547084635, 0.22908127849752252, 0.2292670404369181, 0.2283961149779233, 0.22921972383152356]"
"[0.1995251104235649, 0.19912981895767912, 0.1990829049324503, 0.198962394984401, 0.19853730112010118, 0.19868664063361227, 0.19845690912738137, 0.19855976956231253, 0.19835825507738153, 0.19806570848640132]","[0.22850207713517276, 0.2290834147821773, 0.22904263030398975, 0.22924146868965842, 0.22879115695303137, 0.22921223667534915, 0.22912795028903268, 0.229239668358456, 0.22877057167616757, 0.22914758731018414]"
"[0.19942991184640904, 0.19922190661333045, 0.19882832809674497, 0.1990968270265326, 0.1986994060630701, 0.19863626573766982, 0.19840978116405253, 0.19854069181850978, 0.19852603850316028, 0.19847674439756238]","[0.22995375909588553, 0.22916223379698666, 0.22896025397560812, 0.22938544777306644, 0.23000440814278342, 0.2285450981421904, 0.2291792400858619, 0.22897040843963623, 0.2291663627732884, 0.22989382256161084]"
"[0.19953288844957642, 0.19952347433688689, 0.19893051531850076, 0.1988226940893397, 0.19885602448971904, 0.19830838606065634, 0.19836145654624823, 0.19854264919246947, 0.19819521098112575, 0.19822216322835612]","[0.22825907306237656, 0.22929231416095386, 0.229332144964825, 0.22920008951967413, 0.22931991517543793, 0.22897141223604028, 0.2295206609097394, 0.22954712672667069, 0.22907271710309116, 0.229238285259767]"
"[0.19936236982442895, 0.1990098500130128, 0.19919051769740728, 0.19886253561292375, 0.19871089561861388, 0.19857291223443285, 0.1983970821816094, 0.19847848357594744, 0.1981039961077729, 0.19861905542867525]","[0.2286562364209782, 0.22888733717528256, 0.22964327172799545, 0.22865470972928134, 0.2289502200755206, 0.22908798808401282, 0.22904697196050125, 0.22956197370182385, 0.22978532178835434, 0.22952715375206686]"
"[0.19947297992754956, 0.19863084148691626, 0.19894800487221503, 0.19870334894073252, 0.19862485524951196, 0.19847910014950498, 0.1983967460691929, 0.19830915864024842, 0.19840898668887663, 0.1982924410579156]","[0.22877780009399762, 0.22988961366089908, 0.22894508323886179, 0.22982733899896796, 0.22839395160024817, 0.22933338582515717, 0.22942313416437668, 0.22941883585669778, 0.22963761335069482, 0.22932802547108044]"
"[0.1993545873128638, 0.19917650353543612, 0.1988045298019234, 0.19897429971974723, 0.1985645324599986, 0.1988710811247631, 0.1986385228074327, 0.19848715301070893, 0.1983455789028382, 0.1982703964625086]","[0.22886825962500137, 0.2286049940369346, 0.22881711613048206, 0.22978271273049442, 0.2288458509878679, 0.22921685874462128, 0.22964800758795303, 0.22934399680657822, 0.2294177074324001, 0.22934519296342676]"
"[0.1994594095312819, 0.19901724737517687, 0.198745673256261, 0.19923496763316953, 0.19882213369924195, 0.1985497050443474, 0.19810351455698208, 0.19831950582411825, 0.1982788489181168, 0.19830126475010598]","[0.22992926836013794, 0.22942423007704996, 0.22965271770954132, 0.22924919697371396, 0.2291129001162269, 0.22894915531982074, 0.228932799263434, 0.22959220680323514, 0.2289441241459413, 0.22983899577097458]"
"[0.1994806342587179, 0.19900584737865293, 0.19877837279013225, 0.19878838849919184, 0.19880220271190818, 0.19863182382316005, 0.19848591499790855, 0.19845245352813176, 0.19836606860769038, 0.19864449802101874]","[0.22880680859088898, 0.22934179143472153, 0.2294484864581715, 0.22932626171545548, 0.22973123463717374, 0.22955463826656342, 0.22904753820462662, 0.2291126251220703, 0.22932582551782782, 0.22876376590945505]"
"[0.1996250817058038, 0.19893503325934314, 0.19913961799169072, 0.19850721164625518, 0.19885372598560488, 0.19872609586740025, 0.1985923570333695, 0.19850563683680125, 0.19839374249687, 0.19824442115365243]","[0.22835407609289343, 0.22937530956485055, 0.22906002402305603, 0.2289510491219434, 0.2289918620478023, 0.22889375009319998, 0.22951123795726083, 0.22965759580785577, 0.229471201246435, 0.2295502871274948]"
"[0.1997307937364189, 0.19903987608089738, 0.1990632825360006, 0.19869744139058249, 0.1986506447500112, 0.19858366539891886, 0.19855963697238843, 0.19836729993017352, 0.19844336860946246, 0.19804177585305]","[0.22943018241362137, 0.23032817379994827, 0.22868409752845764, 0.2295950786633925, 0.22875330664894797, 0.22896439920772205, 0.2293441972949288, 0.23056132820519534, 0.2294652760028839, 0.22961220687085931]"
"[0.1995257841689246, 0.19913470167286543, 0.1990168600970385, 0.19886357063541607, 0.19864474693123174, 0.19827953650026905, 0.19832928737207334, 0.19853565978760623, 0.1982264728570471, 0.1981262833792336]","[0.22876601869409735, 0.22979536923495206, 0.22906542366201227, 0.22911845554005017, 0.22869834845716303, 0.2290518107739362, 0.23003116927363657, 0.22897744449702176, 0.23034282164140182, 0.22949502549388193]"
"[0.1995724013873509, 0.19901503090347564, 0.1989884499688538, 0.19885764347047222, 0.19881163735170754, 0.19869017981144846, 0.1985402310989341, 0.19853739501262196, 0.19811964323934245, 0.1981262134350076]","[0.2291251393881711, 0.22796024517579513, 0.22887655821713535, 0.2298365750096061, 0.22874763201583515, 0.22868205742402511, 0.2286109206351367, 0.2301982112906196, 0.22892377322370355, 0.2298353829167106]"
"[0.19947101267016665, 0.19896022245592002, 0.19909510989578402, 0.19867500145824588, 0.19854546361127678, 0.1985453394602756, 0.19835747231026085, 0.1985819105591093, 0.19801377276985013, 0.19818298488247152]","[0.2286544835025614, 0.22988866405053573, 0.22926408865235068, 0.2299955040216446, 0.22885231131857092, 0.22996459765867752, 0.22931249304251236, 0.2302746122533625, 0.22969610582698474, 0.22909155894409527]"
"[0.19954835159742101, 0.19918559385197504, 0.19881634398990747, 0.1987142712638086, 0.19859004035896186, 0.19852654841177317, 0.19859151146849807, 0.19822945749881316, 0.1979228205674765, 0.19811252839103036]","[0.2287623706189069, 0.22907146676020188, 0.22903737967664545, 0.22870648990977893, 0.2306176545945081, 0.22946148162538355, 0.22948369790207257, 0.229533083059571, 0.22909163615920328, 0.22958249395543878]"
"[0.19935382492080025, 0.19914837364031343, 0.1987912480016144, 0.19880704931458648, 0.19864410131561513, 0.1985440029173481, 0.19835082958547437, 0.19851142973924168, 0.19826519717367327, 0.19794989483697073]","[0.22940578785809604, 0.22947064990347082, 0.22998384589498694, 0.22906556860967117, 0.2293049476363442, 0.22980178892612457, 0.2290917770429091, 0.2307068624279716, 0.22920260510661386, 0.22926783155311237]"
