train,val
"[0.19576522723144416, 0.19513338530550198, 0.1948916703766706, 0.19487558875461014, 0.19500655787331717, 0.19459254188197, 0.19473823631296353, 0.1943918666517248, 0.1945321970448202, 0.19462717491753248]","[0.2255248020995747, 0.2257964015007019, 0.2258378565311432, 0.22616736861792477, 0.2260740507732738, 0.22680056636983698, 0.22596809674393048, 0.2262080650437962, 0.22656657479026102, 0.2259736264293844]"
"[0.19536777137189495, 0.19498511342977992, 0.19521793236537854, 0.1947818468419873, 0.19467216349986136, 0.1945070026784527, 0.19448778352567128, 0.1946717399571623, 0.1944660845459724, 0.19447340633796187]","[0.22586429796435617, 0.22563107853586023, 0.2254010493105108, 0.22562835162336176, 0.22596634924411774, 0.22629258984869177, 0.22645806859840045, 0.22559190609238364, 0.2261922833594409, 0.2258692275394093]"
"[0.19531627181841402, 0.19507124503048098, 0.19481021667621573, 0.19475992373665985, 0.19460920107607937, 0.19469930368418598, 0.1948346961669776, 0.19445231465660795, 0.19424868314241878, 0.19424883527111034]","[0.2257515476508574, 0.22572936388579282, 0.22768030112439935, 0.2256935265931216, 0.22628078000112015, 0.22578667239709335, 0.22544282539324326, 0.22605677219954404, 0.22560936348004776, 0.22648133608427914]"
"[0.19551957611526763, 0.19507459513082795, 0.19486682284243254, 0.1950137460110139, 0.1946620306342232, 0.19456913763163042, 0.19442902003624002, 0.19473850552220734, 0.19478586338916604, 0.19408458699377215]","[0.22562852637334305, 0.2259180640632456, 0.22609195113182068, 0.22586052255197006, 0.22578996284441513, 0.22581786188212308, 0.2259834652597254, 0.22620994665405966, 0.22678766467354514, 0.22592195733027023]"
"[0.19567345371659922, 0.19512202180161767, 0.19481832001890456, 0.19466083800914336, 0.19444796138880205, 0.19449967343588265, 0.19451949547748176, 0.19448465184897792, 0.19446487238212506, 0.1941737501444865]","[0.22617609121582724, 0.2260622951117429, 0.22543937238779935, 0.22695385190573605, 0.22576562518423254, 0.22550603340972553, 0.22557456655935806, 0.22626511481675235, 0.22591430897062476, 0.22662603584202853]"
"[0.19528986582038355, 0.1952367462978071, 0.1948167572976375, 0.19477882753221357, 0.19463088880388105, 0.19474008192821424, 0.19434481509486023, 0.19454634303645213, 0.19416114946409146, 0.19437062405810066]","[0.22484084286473013, 0.22599435394460504, 0.22709425335580652, 0.22639209438454022, 0.22540848363529553, 0.22607024826786734, 0.22644031725146554, 0.22603657164356925, 0.2268595979972319, 0.2267077389088544]"
"[0.1957177853553879, 0.19523420770253455, 0.19482962984819802, 0.1948527125071506, 0.19472519323533896, 0.19468627664811758, 0.19441408466319648, 0.19461163011740665, 0.19408650954767148, 0.1943658176733523]","[0.22605233029885727, 0.22559973191131244, 0.22580920701677148, 0.2256832109256224, 0.22621666843240912, 0.2262215492400256, 0.22607765685428272, 0.2263275384902954, 0.226104274392128, 0.22632705758918414]"
"[0.19564271832303126, 0.19513420114407734, 0.1947703122788546, 0.19488871644954292, 0.19450706585633512, 0.1945122235587665, 0.19439226229275977, 0.19429445129876233, 0.1943604325001337, 0.1942192901458059]","[0.22556644949046048, 0.2256911112503572, 0.22584630278023807, 0.22584722936153412, 0.22593678127635608, 0.22667896070263602, 0.22574088248339566, 0.22593407061966983, 0.22648666934533554, 0.22656978124921973]"
"[0.19548296099718737, 0.1950866788321612, 0.19486920489948623, 0.19486844463616002, 0.19472199754447353, 0.19461364268648382, 0.19446990882255594, 0.19462668622026638, 0.1941715551882374, 0.1942958085208523]","[0.2254679040475325, 0.2251820279793306, 0.22581409053369003, 0.22599825127558273, 0.22582534497434442, 0.22586352039467206, 0.22678647935390472, 0.22656600854613565, 0.22632828761230817, 0.2263906787742268]"
"[0.1953482718339988, 0.19523780428025186, 0.1950673418385642, 0.19465253897467438, 0.1946306104714773, 0.19460693685984126, 0.19484852011106452, 0.1944089558507715, 0.19425624928304128, 0.19433636704877932]","[0.22543603723699396, 0.22651461173187604, 0.22604025087573312, 0.22548644786531274, 0.2269681082530455, 0.22638571126894516, 0.22598352350971915, 0.2259782159870321, 0.22648377445611087, 0.2260653471404856]"
"[0.19549663015166108, 0.1951182258068299, 0.19483778732163565, 0.19500323050484367, 0.19465014665406577, 0.19459970888434625, 0.19438828679980064, 0.19445109907157568, 0.19447151024122628, 0.19430329643037855]","[0.22544313154437326, 0.22578000074083154, 0.22632498361847617, 0.22570678727193313, 0.22620128230615097, 0.226520989428867, 0.2261505045674064, 0.22660556841980328, 0.22568496113473718, 0.2260519198395989]"
"[0.19563491247138198, 0.1951880506714996, 0.19471707103811964, 0.19461639103840808, 0.1946670942160548, 0.19452103485866468, 0.19456961462084127, 0.1942292581103286, 0.1941804093669872, 0.1944480503396112]","[0.22635554048148068, 0.22551360726356506, 0.22546167942610654, 0.22600902616977692, 0.2260121527043256, 0.22614890066060153, 0.2259289784864946, 0.22662912444634872, 0.22657298906282944, 0.22640065036036752]"
"[0.19567106998696618, 0.1952696857707841, 0.19491441152533706, 0.194610134223286, 0.19451586293930911, 0.1945143527522379, 0.19421066602273862, 0.19448485597968102, 0.1940485710392193, 0.19437134235489126]","[0.22655483132058923, 0.22584228759462183, 0.22661716829646716, 0.22615001011978497, 0.22626552121205765, 0.22568206218155948, 0.22595492682673715, 0.22706045752221887, 0.22678239508108658, 0.22621416774663058]"
"[0.19554159585006384, 0.19492958379643305, 0.19494276113656103, 0.1951974245662592, 0.19449183717370033, 0.1948014316054023, 0.1946575869711078, 0.19426790944167546, 0.19438530976066784, 0.1944623617645429]","[0.22496634179895575, 0.22571804306723856, 0.22573985565792432, 0.22616209089756012, 0.2257748774506829, 0.22595265372232956, 0.22651892629536716, 0.22670120678164743, 0.22673538191752, 0.22650465369224548]"
"[0.19521586749018455, 0.1951353232167205, 0.1947333406733007, 0.19476122333078968, 0.19439356530807456, 0.1946397781067965, 0.1945599154094044, 0.1942941373100086, 0.19447093905538929, 0.19409256010335318]","[0.22534834119406613, 0.22624385763298382, 0.22636875374750656, 0.22633020444349808, 0.22687628323381598, 0.22680015591057864, 0.22620535574176096, 0.22586410831321369, 0.22616026347333734, 0.22647723420099777]"
"[0.19535237368272276, 0.19513613487384757, 0.1948441645624686, 0.1946829519405657, 0.19471829779902283, 0.19462073290226412, 0.19453069324396094, 0.1944581110562597, 0.19397771556158455, 0.19428296250348187]","[0.22560976310209793, 0.22545402971181003, 0.2260932759805159, 0.2256529466672377, 0.2256599420850927, 0.2264729833061045, 0.22619334405118768, 0.22652620754458688, 0.2257774837992408, 0.22626500779932196]"
"[0.19536939187317479, 0.19492804684809276, 0.1948532545749022, 0.19477590796898822, 0.19468564266452984, 0.19472252379874794, 0.1943005628275628, 0.19439768730377666, 0.1942425795203569, 0.1942632346585089]","[0.2254148924892599, 0.2252983803098852, 0.2255950001153079, 0.22620514712550424, 0.22632655230435458, 0.22569022259928964, 0.22601430930874564, 0.22632704810662704, 0.22572668303142895, 0.2260321554812518]"
"[0.19567521828777937, 0.1949933153025958, 0.19511050700533147, 0.19470508944015114, 0.19433023917431735, 0.19457983301610363, 0.19444185784276652, 0.1943755581670878, 0.1942224035001531, 0.1940988304511625]","[0.22585032880306244, 0.22581369226629083, 0.22516312924298373, 0.2254626683213494, 0.2261214622042396, 0.2263565022837032, 0.22598815099759537, 0.22598897462541406, 0.22625966505570846, 0.22678097811612216]"
"[0.19540140838647374, 0.1950320457013286, 0.19488359197061889, 0.19463601297869973, 0.19474459606774, 0.19459698470879574, 0.19416220189661396, 0.19424786418676376, 0.19422495091448025, 0.19443097741019968]","[0.225139859047803, 0.22556628693233838, 0.2258726412599737, 0.227299534461715, 0.22562120854854584, 0.226537134159695, 0.22593157535249536, 0.22620083391666412, 0.2260640954429453, 0.2257214134389704]"
"[0.19557566819142322, 0.1951581923937311, 0.19478544136699366, 0.19469448376675041, 0.1945496034257266, 0.19450251225914275, 0.19448715767690114, 0.19438616596922584, 0.19433532883318103, 0.19434982135283704]","[0.22567475925792346, 0.22597406804561615, 0.22565686567263168, 0.22590709816325794, 0.2261411493474787, 0.2260345139286735, 0.2259298495270989, 0.2265851633115248, 0.22645905342969028, 0.22592517733573914]"
"[0.19554184650888248, 0.19491123666568677, 0.19501640434776032, 0.1945349190916334, 0.1944344285495427, 0.1942688179563503, 0.19427195054535962, 0.1944950660880731, 0.19425541420980375, 0.19448484594420512]","[0.22563234919851477, 0.2258105752142993, 0.22532405230132016, 0.22563700784336438, 0.22612051665782928, 0.22581133517352017, 0.22546326030384412, 0.226366557858207, 0.22595450959422372, 0.22643390839750116]"
"[0.19539867022207805, 0.19485105224409882, 0.19497407235357225, 0.19425389930909995, 0.19454517755277304, 0.19416655934586816, 0.1940754144927677, 0.19428042101920867, 0.19440922262717267, 0.19426904269018952]","[0.22594660656018692, 0.22588495368307288, 0.22640910067341544, 0.22625674984671854, 0.22673934969035062, 0.2260734195058996, 0.2261608676476912, 0.22598682208494705, 0.22608022391796112, 0.22694711929017847]"
"[0.195300464347309, 0.19529313533281795, 0.19480609407230298, 0.19449092440155089, 0.19473032090736894, 0.1943238671793013, 0.19448912964791668, 0.194123132040306, 0.19422477909496852, 0.19403222735439027]","[0.2258669056675651, 0.22539180923591962, 0.22598007050427524, 0.22721550410444086, 0.22625636648048053, 0.22634425352920184, 0.22628048739650033, 0.22692158005454324, 0.2260557616298849, 0.22605205801400272]"
"[0.1952121741309458, 0.19507266162913672, 0.19454373670171718, 0.19468311319241718, 0.19484280794858932, 0.1947553103067437, 0.19434248686445002, 0.1942250242038649, 0.19425045166696822, 0.19415209214298093]","[0.2263901247219606, 0.22539339688691226, 0.22647244415499948, 0.22663584080609409, 0.2261388044465672, 0.2258411862633445, 0.22594990919936786, 0.2262516671961004, 0.22640167718583887, 0.22651518339460547]"
"[0.1957362090446511, 0.19520036465659432, 0.1946027871905541, 0.19462710542946446, 0.1944486390115047, 0.19444479352357436, 0.1942521580780039, 0.1942834113629497, 0.19420070946216583, 0.19417488803060687]","[0.22578380595554004, 0.22513959218155255, 0.22544100203297354, 0.22574754465710034, 0.22620431807908145, 0.22612931511618875, 0.22635273093527014, 0.22634550387209112, 0.22587315331805835, 0.22628557275642047]"
"[0.19520712172498508, 0.19538687108730785, 0.19490780863834886, 0.1949176175557837, 0.19433896851782895, 0.19446712177322836, 0.19412074070803972, 0.19428340778971204, 0.1939099634028211, 0.19409793242812157]","[0.22604930671778592, 0.22567119923504916, 0.2258801297707991, 0.2260511409152638, 0.22657136754556137, 0.22558574107560245, 0.22685959257862784, 0.22600214183330536, 0.22583635557781567, 0.22667431424964557]"
"[0.19510636691536223, 0.1946693984221439, 0.19479117443671032, 0.19470726432544844, 0.1944883359330041, 0.1945293465135049, 0.19430432468652725, 0.19417309958715828, 0.19439939911268195, 0.19408549094686703]","[0.2251089797778563, 0.22570977156812494, 0.22616590017622168, 0.22623962299390274, 0.22672737322070383, 0.22593440115451813, 0.22623411633751608, 0.22617195682092148, 0.22653201086954636, 0.22595247355374423]"
"[0.19509812429243203, 0.19521215170317766, 0.19484539101926648, 0.19452441042783308, 0.194648627419861, 0.19442031296844386, 0.19435870685443588, 0.1942906159983606, 0.1942606422365928, 0.19424655759821133]","[0.2255342954939062, 0.22532121566208926, 0.22526522387157788, 0.22580022568052466, 0.22544212503866715, 0.22547614845362576, 0.22599959644404324, 0.22633054581555453, 0.22609516707333652, 0.2274556512182409]"
"[0.19536771397201383, 0.194901814494206, 0.1945469151346051, 0.1945453809232128, 0.19439901776459753, 0.19461274268675824, 0.19432899614377896, 0.1939474630872814, 0.19412426711345204, 0.1942939566714423]","[0.22614537314935165, 0.2255098887465217, 0.22566694563085382, 0.22582660615444183, 0.22649607739665292, 0.22614282234148544, 0.2260737960988825, 0.22627337954261087, 0.22651588374918158, 0.2264730618758635]"
"[0.19527598303191515, 0.194932150141317, 0.19460065875734603, 0.19448303264014574, 0.19440737199418398, 0.194338358938694, 0.19435885639823214, 0.1944532481079199, 0.19400563410350255, 0.19401031169964342]","[0.22648177228190683, 0.22622428969903427, 0.2265918173573234, 0.22626618228175424, 0.22649114511229776, 0.2266482182524421, 0.22549982233480972, 0.2267099524086172, 0.22597668929533524, 0.22706900537014008]"
"[0.19514313036081743, 0.1949664200751149, 0.1946919145328658, 0.19475701405685775, 0.19488373535628223, 0.1942547377274961, 0.19456125065988425, 0.19415236766241034, 0.19401136557666623, 0.19408613002421904]","[0.22600940276275983, 0.2253640822388909, 0.2256858931346373, 0.22633013264699417, 0.22648748619989914, 0.22628610513427042, 0.2269157902760939, 0.2261771708726883, 0.22665198689157312, 0.22646391527219253]"
"[0.1952431046841096, 0.19500663808109808, 0.19464415752766084, 0.1945039705962551, 0.19451290627523343, 0.1944409938795226, 0.19467454646923105, 0.19425684183227773, 0.19415572757015423, 0.19385674945553955]","[0.22573435306549072, 0.2257376110011881, 0.22570527412674643, 0.22576284137639133, 0.22671205211769452, 0.22595383091406387, 0.22619282792914996, 0.226562808860432, 0.2268948500806635, 0.22657288881865414]"
"[0.19533791537491643, 0.19497203690056897, 0.19481641601543037, 0.19432772049794392, 0.19445045231556407, 0.1942727114168965, 0.19426514489614233, 0.19419806450605392, 0.1941564797746892, 0.19416895204660845]","[0.2259568761695515, 0.22613968496972864, 0.2254081598737023, 0.22666205194863406, 0.22650552879680286, 0.2259064790877429, 0.22671675004742362, 0.22680335966023532, 0.22589818997816605, 0.22618234022097153]"
"[0.1955145751791341, 0.1952809870851283, 0.19468333610162444, 0.19452588564279127, 0.19451660830147413, 0.19454869293436713, 0.19409066697164457, 0.19411874395243975, 0.19407431781291962, 0.19413096913877798]","[0.22626590457829562, 0.22630826316096567, 0.22634093192490665, 0.22545159675858237, 0.22622874785553326, 0.22579456594857303, 0.22571239417249506, 0.22570321641185068, 0.22631504860791293, 0.2266831723126498]"
"[0.19521375699919097, 0.19502158660669716, 0.194707491416104, 0.19454148274903393, 0.19469154915031123, 0.19408411639077322, 0.19425647812230246, 0.19414814075036924, 0.19418145244827076, 0.1938910529169501]","[0.22579547491940585, 0.22541245818138123, 0.22570517523722214, 0.22546667673371054, 0.2265684496272694, 0.22597723386504434, 0.22610716928135266, 0.22745511748573996, 0.22651973095807162, 0.22615440596233716]"
"[0.1951426019778057, 0.1947565070372455, 0.19458074198693645, 0.19460731600316203, 0.19446964151397042, 0.1946831861776965, 0.19429086300791526, 0.1940456152114333, 0.19407187204579918, 0.19413579080481919]","[0.2258777686140754, 0.22550531679933722, 0.22574099898338318, 0.22611096772280606, 0.22668859498067337, 0.22628972882574255, 0.22635011781345715, 0.22668808156793768, 0.2268160879611969, 0.226224040443247]"
"[0.19537389704159328, 0.19491240929584114, 0.19459673298560842, 0.19448752153892906, 0.194256530124314, 0.1941105172190131, 0.19411473417160463, 0.194048955884515, 0.1940668549160568, 0.19395650938457373]","[0.22624606842344458, 0.22536216947165402, 0.22638562592593106, 0.22609656371853568, 0.22611838308247653, 0.22628997672687878, 0.2266202921217138, 0.2267221970991655, 0.22687873515215787, 0.22736762734976682]"
"[0.19525233701783784, 0.19483137548882135, 0.19448111920940633, 0.1945430228904802, 0.1945315477039133, 0.19418006299101576, 0.19437635849629128, 0.1942579790341611, 0.19418157333013963, 0.1941893772811306]","[0.22554115680131046, 0.2256990454413674, 0.22528209605000235, 0.22727091881361874, 0.2261905317956751, 0.22646582262082535, 0.22614271261475302, 0.2262677103281021, 0.2271899865432219, 0.22609307142821225]"
"[0.19501421904685545, 0.1947821015302016, 0.19448021548439046, 0.19445627304364224, 0.19448509705918177, 0.19417107987160587, 0.19425313068287714, 0.19426162799402158, 0.19391353610826997, 0.19377773156275555]","[0.2257465665990656, 0.22687360373410312, 0.22692331129854376, 0.22655185515230353, 0.22612213952974838, 0.22616739571094513, 0.2264118411324241, 0.22594364935701544, 0.22621543976393613, 0.22618577832525427]"
"[0.19535339562868587, 0.19477415981949592, 0.19443240716141097, 0.1944715953146925, 0.19449749710608502, 0.19420039554943844, 0.1942252206559084, 0.194117222893603, 0.19398145164762223, 0.19392508618077453]","[0.22611127929254013, 0.22657850655642423, 0.22653868929906326, 0.22622461210597644, 0.22696150162003256, 0.22629893503405832, 0.22635952180082147, 0.22617590562863785, 0.22664389962499792, 0.22715715115720575]"
"[0.19535658143612802, 0.19457961117126504, 0.19483344804267494, 0.19450091357742036, 0.194233026127426, 0.19421549285857045, 0.19414056107705954, 0.1942155234971825, 0.19380419655722014, 0.19384935908779807]","[0.2255222959951921, 0.22625017166137695, 0.22623772783712906, 0.22610655426979065, 0.22678748856891284, 0.2268346900289709, 0.22651568190617996, 0.22694910656322131, 0.22645879062739285, 0.22625781460241837]"
"[0.19504828158081794, 0.19494873954325306, 0.19457300516719722, 0.19438896427045063, 0.19432645047805747, 0.19448319290365493, 0.19411343777058077, 0.19414634318376073, 0.1938773075840911, 0.19406012095967118]","[0.22621027718890796, 0.22642039168964734, 0.2257434387098659, 0.2256673276424408, 0.22613409567962994, 0.22681282460689545, 0.22651996260339563, 0.22670439698479392, 0.22662287950515747, 0.2271140691908923]"
"[0.195187190661625, 0.19497088966320972, 0.19448261282273702, 0.19435094448984885, 0.19419548865787836, 0.1943107689825856, 0.1941042340227536, 0.1940068130438425, 0.19385640216725214, 0.19386733992367375]","[0.2253265313126824, 0.22589592364701358, 0.2261149354956367, 0.2262705767696554, 0.2260348214344545, 0.2260592051527717, 0.22620195692235773, 0.22586324540051547, 0.22660903497175736, 0.22634802623228592]"
"[0.19529100568318852, 0.1947321624171977, 0.19459006235915788, 0.19440373018079873, 0.19445855033640957, 0.19398221700471274, 0.1941579133272171, 0.19403502557958877, 0.19385273967470443, 0.19410297244179006]","[0.2255908101797104, 0.22611338577487253, 0.225811400196769, 0.22615371509031815, 0.22597167031331497, 0.22634720937772232, 0.22587108612060547, 0.2261185646057129, 0.2258987697688016, 0.22686157578771765]"
"[0.1953008469878411, 0.1946868150666052, 0.19444247852174604, 0.19457594784242765, 0.19439741117613657, 0.19443494362794622, 0.19389765542380663, 0.19415956553147765, 0.1941423889021484, 0.1940675799031647]","[0.22553095356984573, 0.22581089220263742, 0.2266113988377831, 0.22648235613649542, 0.22609190507368607, 0.2263048548590053, 0.22654623741453345, 0.22657202184200287, 0.22672894597053528, 0.22677601332014258]"
"[0.1951540130741742, 0.19481265864201955, 0.19456625623362406, 0.19448283573194425, 0.19438069070480307, 0.19438401837738192, 0.19426994276594142, 0.19411386306188544, 0.19399312412252231, 0.1939296108119342]","[0.22659403085708618, 0.22605316205458206, 0.22674624215472827, 0.22659763422879306, 0.22638171233914114, 0.22633905708789825, 0.22637816179882397, 0.22625954178246585, 0.2262810685417869, 0.2265763201496818]"
"[0.19508251585826583, 0.1945618681457578, 0.1948003304400006, 0.19444930766310012, 0.19455884556685174, 0.19425539482308893, 0.19387321006886812, 0.19400901347398758, 0.19397275134616968, 0.19395397314611745]","[0.22571628608486868, 0.2259563519196077, 0.2263040542602539, 0.22642349790443073, 0.22647213529456744, 0.22705588151108136, 0.22663656689903952, 0.22676737335595218, 0.22645176134326242, 0.22696690261363983]"
"[0.19521784052556876, 0.19457561781211774, 0.19494581252944712, 0.19438916992168037, 0.19432031667354155, 0.1944712987359689, 0.19420960104587126, 0.1940395239056373, 0.19387147499590504, 0.1938090265101316]","[0.22700338878414847, 0.22655544226819818, 0.22635887427763504, 0.2266460033980283, 0.2261919379234314, 0.22665395519950174, 0.2263187603517012, 0.2266209531914104, 0.22670191797343167, 0.2265760749578476]"
"[0.19482184330723723, 0.19493533838160185, 0.19455064415019385, 0.19431457805390262, 0.1942290425756756, 0.19419469380257082, 0.1942360558528073, 0.1939619530220421, 0.19387001741905602, 0.19408692214257864]","[0.2253555479374799, 0.22660358385606247, 0.22604511136358435, 0.22605843029238962, 0.22618718309835953, 0.22622644901275635, 0.2258857163515958, 0.22602585635401987, 0.2266434905203906, 0.22647990421815353]"
"[0.19510682520209527, 0.19453542968448329, 0.19451703678588478, 0.19449275701629873, 0.19419436430444523, 0.19392752533360402, 0.19394830097349322, 0.19404171604891213, 0.19397791779162932, 0.19367236355129552]","[0.22693163698369806, 0.2260374359109185, 0.22663535855033182, 0.22599259154363113, 0.22613028911027042, 0.22620561583475632, 0.2259529476816004, 0.22626766562461853, 0.22755988077683884, 0.22699024325067346]"
"[0.19530541312937832, 0.19486066577385883, 0.19447752802955862, 0.19413950583156275, 0.194117328494179, 0.1942735746198771, 0.19425388379972808, 0.1938027929590673, 0.19364892440486928, 0.19379537081231876]","[0.22583048993890936, 0.22580454024401578, 0.22614789821884848, 0.2263918315822428, 0.2267240204594352, 0.22685847092758527, 0.22616932744329626, 0.2268927598541433, 0.22620241885835474, 0.22729517654939133]"
"[0.1948191048387362, 0.1944645195439154, 0.19436466070462247, 0.19426480657896217, 0.194422859014297, 0.19388451693313463, 0.19396170730493506, 0.1938796786933529, 0.1936752018423713, 0.19358329961494525]","[0.22564297237179495, 0.22597427666187286, 0.22669595750895413, 0.22590549967505716, 0.22628566216338764, 0.22622678225690668, 0.22640147669748825, 0.22642801024697043, 0.22659373418851333, 0.2270449630238793]"
"[0.19520567813698125, 0.19460922593669017, 0.19454109820784354, 0.19408654740878514, 0.19422120357654532, 0.19394197984009373, 0.19443556711990007, 0.1939924426224767, 0.19399280815708395, 0.19360183164173242]","[0.226797262376005, 0.22560988637534055, 0.22609161382371729, 0.226441812786189, 0.22608005729588596, 0.22641451927748593, 0.22697254744443027, 0.22606001523408023, 0.22696167501536282, 0.22768374464728616]"
"[0.19511011638203446, 0.1946895527748429, 0.19476317834793305, 0.19439192998165988, 0.1942820118702188, 0.19419754745096576, 0.19370007454132548, 0.19404022669305607, 0.19396308839929347, 0.19361627892572053]","[0.22623082182624124, 0.22628894719210538, 0.22690719907934015, 0.22631148993968964, 0.22623865848237817, 0.22665440358898856, 0.22793964906172318, 0.22704996845938943, 0.2268086536364122, 0.22667035189541904]"
"[0.19532293773123197, 0.19443780807208041, 0.1941600058759962, 0.1942425145178425, 0.194179039068368, 0.1941674438362219, 0.19411587699943658, 0.19416969946148444, 0.1937396080822361, 0.19376285115675052]","[0.22577612914822318, 0.22574529187245804, 0.22762943533333865, 0.2268230833790519, 0.22654623064127835, 0.22609276663173328, 0.22729840603741733, 0.22710650888356296, 0.2263868139548735, 0.2270663922483271]"
"[0.19528288652702253, 0.19454968515403417, 0.19420752932830732, 0.19403453003995272, 0.19452673044739938, 0.193813542170184, 0.1938169687530216, 0.1938124850240289, 0.19374293347402494, 0.19370708629793051]","[0.22604253752665085, 0.2260929603468288, 0.22716025059873407, 0.22677797756411813, 0.22711350701072, 0.22666374119845303, 0.22680738297375766, 0.22652397507970984, 0.2268725728446787, 0.22694893452254208]"
"[0.19515849011284964, 0.1947980940494002, 0.19409497713251989, 0.1943412574426252, 0.19430068120056268, 0.19420531977500236, 0.19394790480027393, 0.19386765087137417, 0.1935896008294456, 0.19344745507957983]","[0.2260795682668686, 0.2263581549579447, 0.22673628005114468, 0.22686564380472357, 0.2259968708861958, 0.22621189057826996, 0.22569614377888766, 0.22658272087574005, 0.22648986632173712, 0.22795069895007394]"
"[0.19502454357487814, 0.1945875551627607, 0.19423788960795013, 0.194107036353374, 0.1940343778352348, 0.1941118425860697, 0.19416460531706714, 0.19379430758405705, 0.19363066447632654, 0.1937647067314508]","[0.2266071763905612, 0.22657783871347253, 0.22716149145906622, 0.22641680999235672, 0.22713174738667227, 0.22663181749257175, 0.22672411799430847, 0.22672369263388895, 0.2266789674758911, 0.22709726880897174]"
"[0.195028121982302, 0.19461470013674426, 0.19442294978973818, 0.19441187503386517, 0.19418664291805152, 0.19415970541992966, 0.1937058884270337, 0.19389705588014758, 0.193679472773659, 0.19343624978649374]","[0.22675438225269318, 0.2265705493363467, 0.2259334000674161, 0.22608072649348865, 0.22729430144483392, 0.22599292207847943, 0.22644081711769104, 0.22644645246592435, 0.226944237947464, 0.22725879062305798]"
"[0.19486875908107174, 0.1948891321615297, 0.19416798483960482, 0.1942834596396709, 0.19416121880010684, 0.19393171339618917, 0.19386977656763427, 0.194057040524726, 0.19376407001091508, 0.19377992621489934]","[0.22618381001732565, 0.22639391232620587, 0.22701467709107834, 0.2265678955750032, 0.22603492032397876, 0.22726302526213907, 0.22598697245121002, 0.2264986146580089, 0.2267623245716095, 0.2266724001277577]"
"[0.19507117736704496, 0.19494176108618172, 0.19417958934696353, 0.1941213563692813, 0.19391880929470062, 0.1941745266014216, 0.19383255437928804, 0.19376099809091918, 0.19368138468387175, 0.19355651356127798]","[0.22606450454755264, 0.22555332427675073, 0.22609024020758542, 0.22606704316355966, 0.2264155759052797, 0.22701877084645358, 0.22707054018974304, 0.22673700749874115, 0.2272566705942154, 0.22703703289682214]"
"[0.19489675714653365, 0.19468750226862577, 0.194160985703371, 0.19420878779219122, 0.19387174701812315, 0.19367927601751017, 0.19382790993062818, 0.1938895399169046, 0.1937062297852672, 0.19368333696406714]","[0.22586018659851767, 0.2257646850564263, 0.22615628215399655, 0.22705884142355484, 0.22634797611019827, 0.2262672551653602, 0.22652355242859235, 0.22684250636534256, 0.22701420296322217, 0.22779343344948508]"
"[0.19479668178424545, 0.19435751468551402, 0.19458942168525287, 0.19412466533938233, 0.19393182051729183, 0.19411501227592937, 0.19384681737544585, 0.19382175955237174, 0.19381062139053734, 0.19359324203462017]","[0.22629557685418564, 0.22609343989328903, 0.22665225782177664, 0.22650785608725113, 0.22776997902176596, 0.22676325792616064, 0.22622394155372272, 0.22682120583274148, 0.22700762748718262, 0.2270210398869081]"
"[0.19513982389958537, 0.19418327396317403, 0.19433900440225796, 0.19422710177545643, 0.19393880802149677, 0.19395640720518267, 0.19375823742272902, 0.19363715818950109, 0.1935117799712687, 0.19359140812742467]","[0.2261730202219703, 0.22614613446322354, 0.2267511175437407, 0.22676665132695978, 0.2264074981212616, 0.22707151011987167, 0.2264223559336229, 0.22680392861366272, 0.22676751559430902, 0.22741123356602408]"
"[0.19486620976608626, 0.194562489432948, 0.19418186101378226, 0.1943236765052591, 0.19391100808065764, 0.1939717328974179, 0.19377252930889324, 0.19385821296244252, 0.19364480020440356, 0.19343272619405572]","[0.22645495696501297, 0.22624809498136694, 0.22694262591275302, 0.22619133374907754, 0.2271301637996327, 0.22672132741321216, 0.22679360617290845, 0.2269538938999176, 0.22732691873203625, 0.22708624330433932]"
"[0.19485695264777358, 0.19458647939015408, 0.19440532749404713, 0.19416084900802497, 0.1940885783762348, 0.19393878293280697, 0.19386195839971912, 0.19390551875136336, 0.19399447830355898, 0.19385903313451883]","[0.2266562499783256, 0.22696422717788003, 0.22587137330662121, 0.22678183154626327, 0.2270266671072353, 0.22633655911142175, 0.22657153010368347, 0.2274772430008108, 0.2268002466721968, 0.22683822160417383]"
"[0.19482994779032103, 0.19449659596596444, 0.19438806875627868, 0.19419907748090978, 0.19416744581290654, 0.19390656282098925, 0.19384305163913843, 0.1937914516548721, 0.19345801833028697, 0.19327374829017385]","[0.225961602546952, 0.22662745416164398, 0.2262462323362177, 0.22670709815892306, 0.22639800608158112, 0.22742629863999106, 0.22624164819717407, 0.22690685906193472, 0.22653588923540982, 0.22749661586501382]"
"[0.19491922733735065, 0.1948446751553185, 0.1941659178356735, 0.1939150820277175, 0.19398775643536023, 0.19385332887878223, 0.19358275283356102, 0.1934609570521481, 0.19350907943990767, 0.1937234973420902]","[0.22635676914995367, 0.22649699043143878, 0.22715290568091653, 0.22662119567394257, 0.2266978228634054, 0.22681132771752097, 0.2268138284032995, 0.2271198955449191, 0.22694951160387558, 0.22655495865778488]"
