train,val
"[0.2001251462770968, 0.2000975132140578, 0.19964157485840273, 0.19931985665949023, 0.1994167858240556, 0.1992280940924372, 0.1990847545010703, 0.19937549751936173, 0.19913393335074794, 0.19913360963062365]","[0.21673298694870688, 0.21715149147944016, 0.21759547699581494, 0.21744259785522113, 0.21779279275373978, 0.21751980754462155, 0.21838963980024512, 0.21742199632254514, 0.21798196164044467, 0.2180540385571393]"
"[0.200197767542333, 0.19987801918569875, 0.1996140706599975, 0.1994445755773661, 0.1992810722820613, 0.19912538586222395, 0.19912088038970013, 0.19930901074287843, 0.1989493506903551, 0.19879858112152743]","[0.21750352870334277, 0.21748102659528906, 0.21717349236661737, 0.21808867021040482, 0.21777253259312024, 0.21880890158089725, 0.2179793417453766, 0.2181403244083578, 0.2177184522151947, 0.21803923493081873]"
"[0.20039496662057177, 0.19986749075505197, 0.19949719781170086, 0.1996585796682202, 0.19949281823878384, 0.1993621676704105, 0.19923390143988084, 0.19909220705835187, 0.19874494598836315, 0.1989433572304492]","[0.21714536574753848, 0.2170139876278964, 0.21730557084083557, 0.21779795532876794, 0.2179598347707228, 0.21765417131510648, 0.21798286654732443, 0.21861730651421982, 0.21741465005007657, 0.21791751818223434]"
"[0.20036759714082797, 0.1999573464296302, 0.19960754455960528, 0.1992055614079748, 0.19942928356479625, 0.19901834458720927, 0.1990611069664663, 0.19905978730138468, 0.19881907014214262, 0.1988811185773538]","[0.21735754338177768, 0.21782154115763577, 0.21749479255893014, 0.2176746279001236, 0.2178966917774894, 0.2175317108631134, 0.21790073405612598, 0.2181383642283353, 0.21786984259432013, 0.21777509288354355]"
"[0.20011145758385562, 0.19963760673999786, 0.19978459331454063, 0.19959943695944182, 0.1992418340274266, 0.19939271634330555, 0.19925501349629188, 0.19907185009547643, 0.19904167235505824, 0.19871265532410876]","[0.21681613542816855, 0.21722623028538443, 0.2172715189782056, 0.21752821586348794, 0.21741585704413327, 0.21743728084997696, 0.21808574145490472, 0.21834733269431375, 0.21834319559010593, 0.21819639612327923]"
"[0.20034111838559715, 0.19985766085434933, 0.19959126184789502, 0.19959593237358697, 0.19940333220423484, 0.19917045655299206, 0.19929675864321844, 0.1990432251168757, 0.1989822027330496, 0.1991547473839351]","[0.2172950885512612, 0.21767682920802722, 0.2172384722666307, 0.21732485158876938, 0.2173944576220079, 0.21848177367990668, 0.21792770786718887, 0.2176154242320494, 0.21795252778313376, 0.21830066632140765]"
"[0.20031518983293553, 0.19996827772381354, 0.199570218367236, 0.1997036342414058, 0.1994831393263778, 0.1992419089133642, 0.19921632848527968, 0.19894074732247663, 0.19883399076607763, 0.19872263971031928]","[0.2174434851516377, 0.21740622683004898, 0.21728707579049197, 0.21784471517259424, 0.2176843759688464, 0.21776034344326367, 0.21757744388146835, 0.21783298660408368, 0.21780146929350766, 0.21846921741962433]"
"[0.20045402934964823, 0.19997042858478975, 0.19947913562764927, 0.19985207550379694, 0.19940650082972586, 0.19931893856549748, 0.1991283788668866, 0.1989524873847864, 0.19876893336067394, 0.19894224428096596]","[0.21707058901136572, 0.2171602262692018, 0.21731605583971197, 0.21807451952587475, 0.2175873423164541, 0.21787608482620932, 0.21780846471136267, 0.2185048203576695, 0.21822322363203223, 0.21792130443182858]"
"[0.20027267370296983, 0.1998393774336698, 0.1994750022279973, 0.19942367046463247, 0.1992758199268458, 0.19913516224038844, 0.19939612749279761, 0.19914653152227402, 0.19915914573535629, 0.19907925065074647]","[0.21790618923577396, 0.21749026125127618, 0.2179459875280207, 0.21766968342390927, 0.21752576259049503, 0.21740677952766418, 0.21794816038825296, 0.21753488887440076, 0.21783883598717776, 0.21780382909558035]"
"[0.20013529335965916, 0.20001521265628386, 0.19974796702058947, 0.19930783689630274, 0.1993269882335955, 0.19929120560385744, 0.19882923790386745, 0.19919965735503606, 0.199046683174615, 0.19890897386536308]","[0.217458422888409, 0.2172932137142528, 0.21760976856405084, 0.2176720215515657, 0.21795646981759506, 0.2176924009214748, 0.21791681240905414, 0.21799131415107034, 0.2178336869586598, 0.21795630048621784]"
"[0.2001519431265033, 0.19986517225601236, 0.2001426696625291, 0.19957081593421042, 0.1996370614791403, 0.19909031734782823, 0.19904951143021488, 0.1990063611646088, 0.1987465518925871, 0.19883467720783488]","[0.21713892438194968, 0.21764585104855624, 0.2178263704885136, 0.21737728200175546, 0.21752565015446057, 0.21780399165370248, 0.21778535571965305, 0.21770993687889792, 0.21780203147367996, 0.21852866763418372]"
"[0.20022657635260602, 0.19975385814905167, 0.1996331277246378, 0.19956706525111684, 0.19932319619217698, 0.19909516189779555, 0.19875948222316042, 0.19900934139684756, 0.19875427822069247, 0.1987268640374651]","[0.21752232990481637, 0.21734914048151535, 0.2177496389909224, 0.21756794371388175, 0.2178164923732931, 0.21793518418615515, 0.21791653876954858, 0.21763404255563562, 0.21776203675703568, 0.21840942854231055]"
"[0.2001298875833044, 0.19979400157320257, 0.19945656052049326, 0.1995951878477116, 0.19902880033668208, 0.19888183809056573, 0.19895253391290196, 0.19926422956038495, 0.19870313165747389, 0.19873635372032925]","[0.21748719025741925, 0.21727990155870264, 0.21750357340682636, 0.21719784899191422, 0.2174191800030795, 0.217509080063213, 0.2181017263369127, 0.2179500568996776, 0.21853471344167535, 0.21950805593620648]"
"[0.20012737825816992, 0.20004935304121096, 0.19960302692286822, 0.19967354484358613, 0.19917955918579686, 0.19902370292313246, 0.19926255508040897, 0.1989542970395818, 0.19885103298085077, 0.1987232643426681]","[0.21675656194036658, 0.21660239588130603, 0.21754696016961877, 0.21785044941035184, 0.21754231371662833, 0.2176662967963652, 0.21770588647235523, 0.21800645644014532, 0.21779959310184827, 0.21825722537257455]"
"[0.20006195623047499, 0.19988611272099066, 0.19969340831953653, 0.19915884322657876, 0.1993063291420742, 0.19906704082172744, 0.19905846353088105, 0.19886289278463443, 0.1987334094485458, 0.1988199023263795]","[0.21714303710243918, 0.2173107320612127, 0.21742767095565796, 0.2177297608418898, 0.21752308038148013, 0.21740661696954208, 0.21761515194719488, 0.21755491468039426, 0.21749305454167453, 0.2181288545781916]"
"[0.20002118422060597, 0.19966665853042992, 0.199573032938096, 0.1995118791807671, 0.1990515540296934, 0.19899150364252985, 0.19904791594159846, 0.19891974489603723, 0.19907446950674057, 0.1986706904610809]","[0.2174911363558336, 0.2172426229173487, 0.21790027347478, 0.21771272881464523, 0.21777979352257468, 0.2182901081713763, 0.21840962090275504, 0.21855468641627918, 0.2176688313484192, 0.2179897427558899]"
"[0.20056045602779, 0.19989934229120918, 0.19972413519815524, 0.19929482057994727, 0.1991926937991259, 0.19931634272239646, 0.1988000710095678, 0.19896141318034152, 0.19906922110489436, 0.19857981284053958]","[0.2173811373385516, 0.21743754771622745, 0.2176337418231097, 0.21747969632798975, 0.21783304485407742, 0.21776263415813446, 0.21719885685227133, 0.218018808148124, 0.2183609645475041, 0.21784353120760483]"
"[0.20025897687491107, 0.19999415397035833, 0.1995613599310116, 0.19948335478500445, 0.19926146159366687, 0.19951525254517186, 0.19920538137761915, 0.19891401760432184, 0.1986872765178583, 0.19867595878182626]","[0.21754498373378406, 0.21720630743286826, 0.21722882715138522, 0.21796054325320505, 0.2171891819347035, 0.21786032617092133, 0.21765642139044675, 0.21759114075790753, 0.21780478683384982, 0.21892966330051422]"
"[0.20013339908755556, 0.20015843258220323, 0.19959032360692414, 0.19904993292020293, 0.199208174433027, 0.1990522918652515, 0.19904655324561255, 0.19862157798239163, 0.1989421043164876, 0.19870359716670855]","[0.2175114330920306, 0.21723797646435825, 0.21765836125070398, 0.21809267726811496, 0.21791996332732114, 0.21803501654754986, 0.2176661559126594, 0.21783054687760092, 0.21787884831428528, 0.2182338061657819]"
"[0.20034884691846613, 0.19987812227740578, 0.19966153009813659, 0.1992390589142332, 0.19898144627104, 0.19906088557778573, 0.19911374714301558, 0.19867275419587993, 0.1987971522066058, 0.19885447651756052]","[0.21668228777972134, 0.2174189348112453, 0.21697100861506027, 0.21745571900497784, 0.21771191331473264, 0.21762101623145017, 0.21789633414962076, 0.21791127865964716, 0.2179281549020247, 0.21819685264067215]"
"[0.2001011996549003, 0.19966196846597048, 0.19994880350268618, 0.1994224256094621, 0.199132039686855, 0.1991693184387927, 0.19906035012432508, 0.19877698485340392, 0.19884382218730692, 0.1987657942334]","[0.21741703829982065, 0.21777799183672125, 0.2178338034586473, 0.21795460717244583, 0.2178993062539534, 0.2174447625875473, 0.21788715367967432, 0.21820348094810138, 0.21802652424032037, 0.217794731259346]"
"[0.20036502684257468, 0.19976033650490702, 0.19970966632268866, 0.1992837356365457, 0.19936575421265193, 0.19909746808056927, 0.1989380414692723, 0.1991217160711483, 0.19901861630532205, 0.19917806602862417]","[0.21727312965826553, 0.2173036214980212, 0.21766808493570847, 0.21747456626458603, 0.21754984015768225, 0.2176796089519154, 0.21761288290674036, 0.21801790459589523, 0.21819080141457645, 0.2181393179026517]"
"[0.2002396856491663, 0.19979162058051753, 0.19937790763013216, 0.1991798573610734, 0.19929341614550475, 0.1991965683291153, 0.1988485729207798, 0.19891822033998918, 0.19879318956209688, 0.1987321661139021]","[0.21777223321524533, 0.21847367693077435, 0.21784494546326724, 0.2176959595896981, 0.2181952257048, 0.21791361543265256, 0.21822591803290628, 0.21834072877060284, 0.21796107969500803, 0.21807977692647415]"
"[0.19981919943678136, 0.19950299451545794, 0.19933275650350415, 0.19934664788294812, 0.1992248462475076, 0.19923969920800658, 0.19876204704751774, 0.19869489542075566, 0.19893620497718148, 0.19855598679610661]","[0.21708418428897858, 0.21786883337931198, 0.21782770888371902, 0.21766731278462845, 0.21752771735191345, 0.21807415106079794, 0.21752334453842856, 0.2181098149581389, 0.21802013435147025, 0.21783759106289258]"
"[0.199999994921441, 0.19965024383700625, 0.19949313025085294, 0.19919616136015678, 0.19938282790232678, 0.19913037972790854, 0.19908493057805665, 0.19899598873999655, 0.19862791378887332, 0.1988663379939235]","[0.2176136388020082, 0.21780075539242139, 0.21769111129370602, 0.2176963524384932, 0.21743740818717264, 0.21771543405272745, 0.21801045807925137, 0.21785421127622778, 0.21749470992521805, 0.21848657049916007]"
"[0.20005270040460996, 0.19966363747205054, 0.19946977192041826, 0.1993228289849904, 0.19925992221248393, 0.19895551977108936, 0.1989283224149626, 0.19875427031395387, 0.19885895568497328, 0.19878722590451336]","[0.2172154811295596, 0.21749640730294315, 0.21783003346486526, 0.2178162092512304, 0.21793346919796683, 0.21802044592120431, 0.21817005628889258, 0.21799193593588742, 0.21826732700521295, 0.21844437447461215]"
"[0.2002737227903337, 0.1997455988003283, 0.19956590562146537, 0.19923427427301602, 0.19920992106199265, 0.1988338329354111, 0.1989473142490095, 0.19925783407323214, 0.19882272685668906, 0.19870897838655782]","[0.21717249805277045, 0.21740888330069455, 0.21746301515535874, 0.21852167357097974, 0.217418372631073, 0.21783647483045404, 0.21749664707617325, 0.21795980903235349, 0.21840675310655075, 0.21821761266751724]"
"[0.20020172729784128, 0.19943684415549648, 0.19914106173174723, 0.19920244067907333, 0.199215758743943, 0.19893863569108808, 0.19907692074775696, 0.19870136754245174, 0.19881853430855032, 0.19879210831559435]","[0.21699722517620434, 0.217585875229402, 0.21774104237556458, 0.21771509132602, 0.21759879182685504, 0.21828302334655414, 0.21791913563554938, 0.2178587019443512, 0.21827964078296314, 0.21807324479926715]"
"[0.20025500404287358, 0.19996296302700528, 0.1994607339099962, 0.1995891349352136, 0.19920340210807566, 0.19905981482291707, 0.19900882776294435, 0.19879689158833758, 0.19873889079507517, 0.19869186242624204]","[0.21718126806345853, 0.21777744591236115, 0.21794595366174524, 0.2179212827574123, 0.21749629893086173, 0.21827228502793747, 0.21854045445268805, 0.2179770740595731, 0.21795388785275546, 0.21883321485736154]"
"[0.2003269853944681, 0.19957680969822164, 0.1994280813603985, 0.19950052700480636, 0.19934235034244402, 0.19922504802139437, 0.1990363742319905, 0.19917701534470733, 0.19882664844697837, 0.19882173486510102]","[0.2177965302358974, 0.2174289416183125, 0.2179075154391202, 0.21792419932105325, 0.21821162240071731, 0.21776044504209, 0.21828536960211667, 0.2180512628772042, 0.2177360491319136, 0.21795344081791965]"
"[0.19997353775768864, 0.1996390275201019, 0.19957328200036165, 0.19925062753716294, 0.19956947969538824, 0.19914248159953526, 0.19914175676448004, 0.1987428446205295, 0.19885683827558343, 0.19856559485197067]","[0.21790102259679275, 0.21738695014606824, 0.21712001345374368, 0.21761389483105054, 0.2171776064417579, 0.21792363714088092, 0.21789332276040857, 0.21767239543524655, 0.21799657155166974, 0.21857025677507574]"
"[0.20014492878500295, 0.19981602031965645, 0.19938183864768672, 0.19918719025290743, 0.19910655261910692, 0.19945846999786337, 0.19876617162811513, 0.19885131595086078, 0.19892061585370374, 0.19880373867190615]","[0.21765565330331976, 0.21752572601491754, 0.21720050275325775, 0.2177267914468592, 0.21720759841528806, 0.21792096847837622, 0.21833320503885095, 0.21765729107640006, 0.21813587844371796, 0.21811893717809158]"
"[0.2000036946668917, 0.19980084348698052, 0.19933169867311204, 0.19941463534321105, 0.19935307347652864, 0.19917866709280987, 0.19889608854237867, 0.19889722019433975, 0.1986957456992597, 0.1988702332791017]","[0.21729014272039587, 0.2177251848307523, 0.21802499077536844, 0.21770279922268607, 0.21727577258240094, 0.21779543296857315, 0.2178600159558383, 0.21841941367496143, 0.21773509139364416, 0.21848685226657175]"
"[0.20000631955205178, 0.1998017621891839, 0.19961486680775273, 0.19926524990979505, 0.19924493711821886, 0.19913381292503707, 0.1989651913849675, 0.1990195071818877, 0.19886315598779794, 0.19874591441178807]","[0.21748841079798611, 0.21775564415888352, 0.21780062128197064, 0.21751197766173969, 0.21787202764641156, 0.21825239875099875, 0.21796681393276562, 0.2177723456512798, 0.21812912415374408, 0.2189573266289451]"
"[0.19996931038948954, 0.19966950655287627, 0.19935701240082176, 0.19945178576269929, 0.19913418530201427, 0.1992736709665279, 0.1992285884156519, 0.1991130657950226, 0.1989170775121572, 0.19847623106776452]","[0.21742008220065723, 0.21723079275001178, 0.2176908484914086, 0.21722602302377875, 0.21797109056602826, 0.2181490659713745, 0.21861266954378647, 0.21819563480940732, 0.21798003668134863, 0.21812229400331323]"
"[0.20044038307910061, 0.19986636275235486, 0.19949218782843375, 0.19932102123085332, 0.19921594766937956, 0.19910280117575002, 0.19882506527462784, 0.19884290333305085, 0.1985605982493381, 0.19879588667227296]","[0.2179323434829712, 0.21765466982668097, 0.2173872630704533, 0.21785455806688828, 0.2181632383303209, 0.21852848611094736, 0.21830082481557672, 0.21788829429583115, 0.21850643781098453, 0.2180129194801504]"
"[0.20011581389271482, 0.19952040165662766, 0.19957756441162558, 0.19904393345421675, 0.19905784193958556, 0.19905237868732337, 0.1993664528186224, 0.19882178200142725, 0.19900509441385464, 0.19863355646328051]","[0.2174991951747374, 0.21802593496712772, 0.21790106323632327, 0.21787129071625796, 0.21756476841189645, 0.2183072634718635, 0.21827143159779636, 0.2183746858076616, 0.21811286292292856, 0.2186468473889611]"
"[0.19996220147123142, 0.199784622888784, 0.19962127780427738, 0.19912447894410212, 0.19931412168911525, 0.1990585036727847, 0.19896948246323332, 0.19899999517567304, 0.19855846266965477, 0.19856225052962498]","[0.21731027554381976, 0.21764695779843765, 0.2176716368306767, 0.21832003783095966, 0.21807353604923596, 0.2179595028812235, 0.21797528592022983, 0.21802597018805417, 0.21806121820753271, 0.21855982460758902]"
"[0.20006867726238406, 0.19955733205590928, 0.1994864680633253, 0.19930543644087656, 0.19926027026103468, 0.19912532336857855, 0.1990839696052123, 0.198868562068258, 0.19880292458193644, 0.19902680327697675]","[0.2178622538393194, 0.2173089154741981, 0.21745897287672217, 0.217696490612897, 0.21759969808838583, 0.21815056015144696, 0.2179453901269219, 0.21839723668315195, 0.2181859165430069, 0.21824066476388412]"
"[0.2002614018868427, 0.20012608451806768, 0.19945385200636728, 0.19932260926888914, 0.19912445970943995, 0.19910442775913648, 0.1989624348221993, 0.19858241142058858, 0.19911443183616717, 0.19865972351054756]","[0.2176187431270426, 0.21779804879968817, 0.21786751259456982, 0.21755395558747379, 0.21786033565347845, 0.2177943533117121, 0.2182717201384631, 0.2188715853474357, 0.2181512090292844, 0.21803161366419357]"
"[0.2001300923982445, 0.19980091297504854, 0.1995835418299753, 0.1993958881619025, 0.19929184977497374, 0.19882522614634768, 0.1990124206153714, 0.19891433455810256, 0.19875852277084272, 0.19885983090011441]","[0.21725251593373038, 0.21880351548845117, 0.21765705807642502, 0.21825094250115482, 0.21788773482496088, 0.21790510416030884, 0.21816224537112497, 0.21810558167370883, 0.21807201884009622, 0.218194918199019]"
"[0.20034226531885108, 0.1997064507129241, 0.19964253765587903, 0.19931691276783847, 0.1992107897388692, 0.19908492844931933, 0.19908129074135605, 0.19865394558529464, 0.1986692743946095, 0.19859186955252472]","[0.21737797558307648, 0.21808736974542792, 0.21769957650791516, 0.21800826354460281, 0.2183119383725253, 0.21832593327218835, 0.2177795713598078, 0.21765158935026688, 0.21808297796682877, 0.21791482919996435]"
"[0.20001646716679847, 0.1997565027250319, 0.199420587444792, 0.19927588652591316, 0.19918202213486846, 0.199246169809176, 0.19879763360534394, 0.19878775276699845, 0.19887876921162315, 0.19880744130635747]","[0.21757375381209634, 0.21766583892432126, 0.2179554822770032, 0.21858696368607608, 0.21822670779444955, 0.21813146770000458, 0.21848145127296448, 0.2182569679888812, 0.21823310174725272, 0.21925216777758164]"
"[0.2000150526208537, 0.1997367967756427, 0.19952637922703004, 0.19944613290076352, 0.1993047788891257, 0.1989436333580893, 0.19891278901878667, 0.1987727597659948, 0.19906385653481193, 0.1985729193809081]","[0.2172366272319447, 0.21763110702688043, 0.2175732282075015, 0.21785926683382553, 0.21793148734352805, 0.2184281972321597, 0.21825507418675857, 0.21783768046985974, 0.21844893558458847, 0.21811251748691907]"
"[0.20009846772466386, 0.19978009362001808, 0.1993440371386859, 0.1993618984611667, 0.1990594800029482, 0.19902963480170893, 0.19879350484329827, 0.19883663709066351, 0.19848571900202303, 0.19860815028755033]","[0.21739865026690744, 0.21780964054844595, 0.21802758899602023, 0.21829116344451904, 0.2180107750675895, 0.21796019917184656, 0.21824308687990362, 0.21832920746369797, 0.21892190927808935, 0.21816390210931952]"
"[0.20009809032994874, 0.1994703933596611, 0.19961635867247776, 0.19952905961141296, 0.19901713029462464, 0.19892402190943154, 0.19933266816090564, 0.19920223692850192, 0.19872449710965157, 0.1984262396486438]","[0.21743454716422342, 0.21745075962760232, 0.21779994395646182, 0.21809221533211795, 0.2180031416091052, 0.21833587234670465, 0.2179912586103786, 0.21812038530002942, 0.2182947410778566, 0.21821160749955612]"
"[0.2003016702982844, 0.1999471906040396, 0.19941627097373105, 0.19928990867064925, 0.19923510546891057, 0.1990967698547305, 0.19912214105834766, 0.19905236538271515, 0.19883525569219979, 0.19873496798836454]","[0.21754705093123697, 0.21775103428147055, 0.21767305785959418, 0.21775379506024448, 0.2184600288217718, 0.21792015026916156, 0.21781106022271243, 0.21849074553359638, 0.21793067455291748, 0.2183407951485027]"
"[0.19998178509425144, 0.19970273226499557, 0.19937013545814825, 0.1993933040268567, 0.19948705681124512, 0.19888090137012152, 0.19909940348291882, 0.19907034416587985, 0.1988937342349364, 0.1991050403032984]","[0.21787550909952683, 0.21733763813972473, 0.21807971732182937, 0.21872186389836398, 0.21837416968562387, 0.21795305203307758, 0.21822213449261404, 0.21837038479068063, 0.2186838984489441, 0.21877310492775656]"
"[0.20019309329135077, 0.1997931330483787, 0.19939307594785885, 0.1992569295119266, 0.19908541030421548, 0.19906512739098803, 0.19903478520561238, 0.19869396668307635, 0.19872048565623712, 0.19882278859007116]","[0.21791224452582272, 0.2178437425331636, 0.21750329705801877, 0.21776533397761258, 0.21822818571870978, 0.21807366609573364, 0.21826992658051578, 0.21822879937562076, 0.21807467260143973, 0.21785347570072522]"
"[0.20018107071518898, 0.19960872821357786, 0.19970373824542884, 0.19934335579069293, 0.19897243015620172, 0.19925025303144844, 0.19902467773276933, 0.19861779757300202, 0.1988435186901871, 0.19871303332703455]","[0.2177119729193774, 0.21848276392980057, 0.2181334847753698, 0.2177756049416282, 0.21790778095071967, 0.21793600645932285, 0.21818389675833963, 0.21839540925892917, 0.21866399591619318, 0.21836614066904242]"
"[0.20018296415100292, 0.1997404883102495, 0.19941740087708648, 0.19960455702883856, 0.1992527608360563, 0.19902817707280723, 0.19851291696636045, 0.19862616723593401, 0.1989160586072474, 0.19897779274959954]","[0.2174983634190126, 0.2172670987519351, 0.21768784523010254, 0.217544440518726, 0.21808780458840457, 0.21827303685925223, 0.21787512302398682, 0.2185973281210119, 0.21872620555487546, 0.21839061921293085]"
"[0.19986158480145494, 0.19958937441816135, 0.19949186638909944, 0.1993306192512415, 0.19914565433044823, 0.19900328681177024, 0.19891846362425356, 0.1989179095443414, 0.1986734684632749, 0.1988277047568438]","[0.21780616993253882, 0.21750021387230267, 0.21766985140063547, 0.217977605082772, 0.2182829285209829, 0.21813002093271774, 0.21804997324943542, 0.2184166352857243, 0.21815005215731534, 0.2179793674837459]"
"[0.20011164430452852, 0.19976199851656445, 0.19949351418383268, 0.19914275955180732, 0.1987631082990948, 0.1991063041650519, 0.19909915267204753, 0.19899448128987332, 0.19862383961373445, 0.19876294263771602]","[0.2176855355501175, 0.2178094725717198, 0.2180152874101292, 0.21823096817189996, 0.21792702512307602, 0.21817215599796988, 0.21883387186310507, 0.21830010549588638, 0.21841799400069498, 0.21843995289369064]"
"[0.20002927676755555, 0.19961195401087098, 0.1999136694535917, 0.19920542304004943, 0.19916209593719367, 0.1987849483076407, 0.19943461886474065, 0.19895551201640344, 0.19867435903573522, 0.19850806937533982]","[0.2177623374895616, 0.21803537553006952, 0.21797669340263714, 0.218465194106102, 0.21835044026374817, 0.21852113848382776, 0.21812853352590042, 0.2180237350138751, 0.21847611394795505, 0.21799204837192188]"
"[0.20009689854115856, 0.19984147621660817, 0.1996082920505076, 0.19913104343779234, 0.19916020911567064, 0.1990239538100301, 0.19889389145739225, 0.19890784076890167, 0.19879907643308445, 0.198939284119679]","[0.21778005361557007, 0.21799129383130508, 0.21801141175356778, 0.21814368258823047, 0.217701563780958, 0.21770605038512836, 0.21768573197451505, 0.21796020459045062, 0.21822604130614887, 0.21770016307180579]"
"[0.20002740180614043, 0.19964821705100488, 0.19953175892635266, 0.19963914292807483, 0.19911971277728371, 0.19918222254028126, 0.19905713063721753, 0.19912070081550248, 0.19899012087559215, 0.1987255867190507]","[0.21766353466294028, 0.21790622852065347, 0.21826276589523663, 0.21760513972152362, 0.21808233044364236, 0.2180313210595738, 0.2181092771616849, 0.2187645218589089, 0.21849617903882806, 0.21842572634870355]"
"[0.2002365785289784, 0.19951619808467067, 0.19956423783180666, 0.1994399081687538, 0.19927220183367633, 0.1993743219241804, 0.19883579988868869, 0.19882543187360374, 0.19888259364025934, 0.1987077972414542]","[0.21806757964871146, 0.21776985986666245, 0.21777654236013239, 0.21827753430063074, 0.21764843572269787, 0.218121891671961, 0.21849761632355777, 0.21778750555081802, 0.21858362311666663, 0.21863644095984372]"
"[0.20017393754453075, 0.1996690980633911, 0.19935384590406807, 0.1992509124838576, 0.19925199099341218, 0.19911936936633928, 0.19906122267854456, 0.19883046162371731, 0.19877648809734655, 0.1986913775302926]","[0.2172303551977331, 0.21752269566059113, 0.2177912159399553, 0.21800982681187717, 0.21824767237359827, 0.2184109850363298, 0.21818231588060205, 0.21836591579697348, 0.21862747723406012, 0.21825395253571597]"
"[0.2003800265338956, 0.19990518491487114, 0.1995630516689651, 0.19940903539560279, 0.1990533969840225, 0.1989120260185125, 0.19901749544910022, 0.19906916043588094, 0.1989149378270519, 0.19862011607204164]","[0.21767458319664001, 0.21748862754214893, 0.21814658696001227, 0.21781146119941364, 0.21808515895496716, 0.2181834321130406, 0.218269635330547, 0.2184209864247929, 0.21865910427136856, 0.21840505708347668]"
"[0.20038334341073522, 0.19977204433205176, 0.19933077084774875, 0.19923026327575957, 0.19908905150939007, 0.19896739858145618, 0.19901405214046947, 0.19889949201321117, 0.19868543516008222, 0.1985796364594479]","[0.2178468026898124, 0.21758078174157577, 0.21797075190327383, 0.21805756742304022, 0.21806565062566238, 0.21857829798351636, 0.21767853606830945, 0.2184330875223333, 0.21755299920385535, 0.21853156794201245]"
"[0.20028460846871746, 0.19973953570030173, 0.1995601599313775, 0.19927700396095002, 0.1990804938333375, 0.19949267956675315, 0.19897401956271152, 0.198772060171682, 0.19897634178704146, 0.19865170683787794]","[0.21769663962450894, 0.21776673875071786, 0.21786162528124722, 0.21764189953153784, 0.21801827577027408, 0.21820543164556677, 0.21818745000795883, 0.218466730280356, 0.2186089347709309, 0.2183809903534976]"
"[0.19997409107733746, 0.19977052441360998, 0.1994616608230435, 0.19964796928118686, 0.1990409637896382, 0.1992915588221988, 0.1990308282630784, 0.19873795551913126, 0.1990767931755708, 0.1985940825270147]","[0.2175903103568337, 0.21762735599821265, 0.21780961616472763, 0.21835482120513916, 0.21785722808404404, 0.21833118389953265, 0.21739584613930096, 0.21793761443008075, 0.21856553039767526, 0.21859907155687158]"
"[0.19993990431634748, 0.199845160908845, 0.1994684895082396, 0.19934309669295136, 0.19928001688451183, 0.19876380751327594, 0.19898064191244086, 0.1987959972145606, 0.1986530518957547, 0.1988182718656501]","[0.2180609256029129, 0.21785850010134958, 0.21765736422755502, 0.21789947964928366, 0.21810962395234543, 0.2186361483552239, 0.2176592918959531, 0.21806512773036957, 0.21838911419565027, 0.21821655062111942]"
"[0.20001024828881633, 0.1994794657339855, 0.19950441195040333, 0.19933426745083868, 0.19911774612811148, 0.19900919124484062, 0.19892626088492724, 0.19883235498350493, 0.19906087896349478, 0.19858446945341265]","[0.21739004958759656, 0.21754531291398135, 0.21743913130326706, 0.2177455492995002, 0.2181443680416454, 0.21750955554572018, 0.21810709075494247, 0.21834890002554114, 0.21833646568385037, 0.21793619340116327]"
"[0.20014174708298274, 0.20002234080920414, 0.19965014393840516, 0.19934156613082302, 0.19914342691095507, 0.19900337241742075, 0.19894222930377845, 0.19892557406303835, 0.1987462647411288, 0.1987016797065735]","[0.21793026273900812, 0.21741703559051861, 0.21798726645382968, 0.21836502714590592, 0.21815219792452725, 0.21800760247490622, 0.21819253943183206, 0.21899280493909662, 0.2182808518409729, 0.21834628013047305]"
"[0.20039996474373098, 0.19958691010061574, 0.19938185278858458, 0.19916572482610234, 0.19917400181293488, 0.19916205701171136, 0.19894931891134807, 0.19906780640689695, 0.198752832656004, 0.1987114263584419]","[0.2178690406409177, 0.21738927337256345, 0.2181498868898912, 0.21798771755261856, 0.21770533648404208, 0.21822780099782077, 0.21826745163310657, 0.21856520528143103, 0.21817459707910364, 0.21820501576770435]"
"[0.20014490080731256, 0.19966784058784953, 0.19934481937362222, 0.19922231928426393, 0.19904707463420168, 0.199225837174727, 0.1988557666083988, 0.19849550100613614, 0.1990278954712712, 0.1987031172124707]","[0.21791222149675543, 0.2178155861117623, 0.2179461202838204, 0.21776711805300278, 0.21797038343819705, 0.21805656362663617, 0.2188212749632922, 0.21829472482204437, 0.21812710572372784, 0.2185996337370439]"
"[0.19995249245239763, 0.19976007299763815, 0.19999823825699942, 0.19932174865080385, 0.19931585235255106, 0.19908250123262405, 0.19903604078049564, 0.19878025231312732, 0.19878676412056903, 0.19883650085147547]","[0.21730090406807986, 0.21859927475452423, 0.21770792657678778, 0.2175040597265417, 0.21831816299395126, 0.21821775896982712, 0.21781518107110803, 0.21878218786282974, 0.21834984421730042, 0.2194686857136813]"
