train,val
"[0.19929902392382526, 0.19901169684468484, 0.19853105593700798, 0.19876134623678363, 0.1983581716004683, 0.19806922675699604, 0.19806824092354094, 0.1980738145660381, 0.1982009263367069, 0.1977605543726561]","[0.21820351752367886, 0.21837265383113513, 0.21831948513334448, 0.21877849779345773, 0.21834671768275174, 0.21854505484754388, 0.2188062139532783, 0.21868775514039127, 0.21893841570073908, 0.2186059125445106]"
"[0.1992683254030286, 0.19896511741134584, 0.19861620094399063, 0.19837917782822434, 0.19833898878827386, 0.19831835524160035, 0.1979702823624319, 0.19811411612496085, 0.19802995961235495, 0.19814216680064492]","[0.2184581607580185, 0.21826393766836685, 0.2185555859045549, 0.21841935271566565, 0.21839341114867816, 0.21869247745383869, 0.21932754056020218, 0.2190343222834847, 0.2189895740964196, 0.21939512545412237]"
"[0.19915249153059356, 0.19886580580959515, 0.1985423374845057, 0.1984456116143538, 0.1985597697143652, 0.1981829897481568, 0.19819679248089694, 0.1979979839251966, 0.19820595228550386, 0.19800335853075496]","[0.21847472272135995, 0.21828097511421551, 0.2186118797822432, 0.21863108737902207, 0.21816156533631412, 0.2184659093618393, 0.21926443549719724, 0.21882529963146558, 0.21926431493325668, 0.21831002018668436]"
"[0.19922641315022294, 0.19873589307677988, 0.1986873818903553, 0.1990587315997299, 0.1984350476794097, 0.19825203473470648, 0.1982903235724994, 0.19794167715067768, 0.19803933282287753, 0.19808870310686072]","[0.21874629232016476, 0.2192968956448815, 0.2185328480872241, 0.21914412894032217, 0.2191656936298717, 0.21842018988999454, 0.21896515651182694, 0.21898061172528702, 0.21849890595132654, 0.21826728094707837]"
"[0.19914136918223635, 0.19900358848425806, 0.1986218792747478, 0.1985157969958928, 0.1983023897117498, 0.198120472838684, 0.19800183344252256, 0.19781566076740928, 0.1982346283538001, 0.19802418335968133]","[0.21967328949408096, 0.21865311535921964, 0.21816379915584216, 0.21856616031039844, 0.21921620179306378, 0.21918966553427957, 0.21891336413947018, 0.21878130598501724, 0.21906392411752182, 0.21932622925801712]"
"[0.19923661740458742, 0.19869269962821687, 0.19851306172049776, 0.19829634592241172, 0.1983230259953713, 0.1981523602592702, 0.1980743359546272, 0.19785764509317827, 0.1982195364425377, 0.19810612864640295]","[0.2186190215024081, 0.21868059580976312, 0.21871304918419232, 0.21844186837022955, 0.21908849071372638, 0.21856922859495337, 0.21879250623963095, 0.21913353421471335, 0.2189814177426425, 0.21883066269484433]"
"[0.1993694296296762, 0.1989340925855296, 0.19891430513591182, 0.1984315808026158, 0.19837154387211314, 0.19788704751705638, 0.19782380896563434, 0.19810697786053832, 0.1980814266265655, 0.19795446462777197]","[0.2186555496670983, 0.2191180641000921, 0.2182723798535087, 0.21865647082979028, 0.2185389291156422, 0.2184535495259545, 0.21833809397437356, 0.218908276070248, 0.21861076490445572, 0.21934024583209644]"
"[0.19899791403084385, 0.19900610335931487, 0.19876485196303348, 0.1984400933190268, 0.19841871927587354, 0.1984594888528999, 0.19829131313124482, 0.1979790685736403, 0.1979121704186712, 0.1980036334419737]","[0.21837223795327274, 0.21845856986262582, 0.2193735187703913, 0.21900174699046396, 0.21919605135917664, 0.2188018411397934, 0.21911438351327722, 0.21905690025199542, 0.21853078359907324, 0.21854925968430258]"
"[0.19938057189693256, 0.1990732400088894, 0.19863412392382718, 0.19851060485353275, 0.19816153374861697, 0.19824383947618154, 0.19848987300481116, 0.1978262340535923, 0.19785900094679423, 0.19764414110354014]","[0.21856393190947446, 0.2182247354225679, 0.21823581511324103, 0.2188150706616315, 0.2188495614311912, 0.21889948573979465, 0.21862071346152911, 0.21855676174163818, 0.2188660434701226, 0.2186544185334986]"
"[0.19930431125115375, 0.19867177687737406, 0.19860123675696703, 0.19835579638578454, 0.19839922992550596, 0.1981018526973773, 0.19836677200331979, 0.19800101258620925, 0.1982344375277052, 0.19780368935696932]","[0.21843705529516394, 0.2189362496137619, 0.21853878010403027, 0.21901485459371048, 0.21895417977463116, 0.218927188353105, 0.21909984675320712, 0.2188053090463985, 0.2187340733679858, 0.21925487572496588]"
"[0.1990048701361734, 0.19877729747368364, 0.19867942406206715, 0.19862303441884566, 0.19845926890871962, 0.19822145040546144, 0.19808783321356288, 0.19823810914341283, 0.1982230744039526, 0.19787136298053118]","[0.2182796529748223, 0.21825375746596942, 0.219272181391716, 0.21840369565920395, 0.2185969352722168, 0.21836741268634796, 0.21846632659435272, 0.21915237470106644, 0.21914677999236368, 0.21884094043211502]"
"[0.19936850362894487, 0.19901057332754135, 0.19861361612470782, 0.19849522974418135, 0.198414538891948, 0.19849793369672736, 0.1981133494754227, 0.19790332338639668, 0.19797155656376664, 0.197732612946812]","[0.21865086257457733, 0.218848472291773, 0.21893608570098877, 0.2191037955609235, 0.2194650091908195, 0.21921002593907443, 0.2189451510255987, 0.2189054380763661, 0.2191311608661305, 0.2190158800645308]"
"[0.19926962134789447, 0.1990031189456278, 0.1982965185782131, 0.19862471049537464, 0.1983411042970054, 0.19829810654022256, 0.19815174870345056, 0.1981340972136478, 0.19783871286377616, 0.1978036790173881]","[0.21868683262304825, 0.2190044711936604, 0.21877393939278342, 0.2186233875426379, 0.21869100359353152, 0.2190219285813245, 0.21897203542969443, 0.21941819516095248, 0.2188519618727944, 0.21829410710118033]"
"[0.19928402377634633, 0.19891546012795702, 0.19862675644001182, 0.19844815788828596, 0.19840568273651357, 0.1981446683710935, 0.19809410340931952, 0.19796433360600957, 0.1980386820374703, 0.19824553676405732]","[0.21837944740598852, 0.21842057732018558, 0.2185228941115466, 0.2184184342622757, 0.21873689781535754, 0.21863391318104483, 0.21844279088757254, 0.21873570707711307, 0.2191681143912402, 0.21904568780552258]"
"[0.19914295227856052, 0.19875719504696981, 0.19854985846548664, 0.1984193524231716, 0.19840308887009717, 0.19812379047578696, 0.19803609318879187, 0.198087567881662, 0.19772322415089122, 0.19776648229786328]","[0.21877286650917746, 0.2191400812430815, 0.2183068354021419, 0.21848204867406326, 0.21854856474833054, 0.21862961622801694, 0.21847006678581238, 0.21897753124887293, 0.21918806433677673, 0.21908807754516602]"
"[0.19923463859120194, 0.1986999444055314, 0.19867857591230043, 0.19850745553873023, 0.19822028020814975, 0.1983706922251351, 0.19809417365765086, 0.19786009724651063, 0.19795777937587428, 0.19769484055589656]","[0.21815504269166427, 0.21862175925211472, 0.21885829080234875, 0.21887949380007657, 0.21917235580357639, 0.21949182179841129, 0.2190768772905523, 0.21883220835165543, 0.2194180596958507, 0.21850853210145776]"
"[0.199309019790012, 0.19929453190796229, 0.19880683522443382, 0.198572965756971, 0.19831765823218286, 0.19810399139414028, 0.19792255265068034, 0.1980091696795152, 0.19771095981099168, 0.19765775772381802]","[0.219017202203924, 0.21892846985296768, 0.21868127990852704, 0.21835502169348978, 0.2188903404907747, 0.21845794536850668, 0.2192113385959105, 0.2185177125714042, 0.2186038060621782, 0.21853401444175027]"
"[0.1992913258014893, 0.1990004208471094, 0.19844524965298418, 0.19810588414571723, 0.1982772823195068, 0.1982731515807765, 0.19800714753112014, 0.19798978007569604, 0.1978832338841594, 0.19762881069767232]","[0.21872942285104233, 0.21876837042244998, 0.21895818412303925, 0.21896351196549155, 0.2188528451052579, 0.21893415532328867, 0.21920788559046658, 0.21891938827254556, 0.2190253964879296, 0.2188802889802239]"
"[0.19911389341767954, 0.19883374094354864, 0.19842617122494444, 0.19841255407248223, 0.19812264719179698, 0.19833202477620573, 0.19817443039952493, 0.19823874844884387, 0.1981442944735897, 0.19799517703299618]","[0.21857389943166214, 0.21798537400635806, 0.21867689896713605, 0.21856805004856802, 0.2187086655334993, 0.2196904569864273, 0.21885468878529288, 0.21932124143297022, 0.21896641498262231, 0.21934149346568368]"
"[0.19907671517255354, 0.19859921111136067, 0.1984197977854281, 0.19847253702428877, 0.19846043933411034, 0.1985276517059122, 0.19786073115407204, 0.19797947166525587, 0.19797844607002882, 0.19775129763447508]","[0.21817671033469113, 0.21900213848460803, 0.2184708687392148, 0.21895195137370715, 0.21911649812351575, 0.21863205459984866, 0.21876891905611212, 0.2194377671588551, 0.21958703750913794, 0.2192153036594391]"
"[0.19924118719538864, 0.19893442991436744, 0.19836948082155112, 0.19827205604132342, 0.1981570377033584, 0.19811173133095916, 0.1982041811760591, 0.1978522378723232, 0.1979515219525415, 0.19799091256394677]","[0.21813750537959012, 0.21899357709017667, 0.21858847412196072, 0.2187949771230871, 0.2187824479558251, 0.21886352517388083, 0.2188142781907862, 0.21931430020115592, 0.21895777501843192, 0.21934940869157965]"
"[0.19899632584075538, 0.19871219855790234, 0.19865009044202006, 0.19834926268275904, 0.19826897568240456, 0.19804180474305638, 0.19799539674909747, 0.19819083444926203, 0.1979055411505456, 0.1979121508038774]","[0.21803194148973984, 0.21842413734305988, 0.2187977135181427, 0.2186122008345344, 0.21907241371544925, 0.21878720955415207, 0.2185639346187765, 0.2192367288199338, 0.2190452665090561, 0.21880981597033414]"
"[0.19921262212553803, 0.19899840181579395, 0.19838106191279936, 0.19842600092595938, 0.1980760533134548, 0.19824124667413381, 0.19781007952227883, 0.19788832384712843, 0.19767212936160516, 0.19793685031484584]","[0.21864838762716812, 0.2180812033739957, 0.2188421433622187, 0.21902188929644498, 0.21849648654460907, 0.21904855966567993, 0.21949919380924918, 0.21875187348235736, 0.2197351875630292, 0.2192289951172742]"
"[0.19934156476234904, 0.19865343157125978, 0.1985527211610152, 0.19839444345965676, 0.1980325333317932, 0.1980315110056984, 0.19780257731980208, 0.19779533999306814, 0.1981033717795294, 0.19768816620415572]","[0.21815507384863767, 0.21899414197965103, 0.21841976994817908, 0.21857175772840326, 0.21930443427779459, 0.21791268343275244, 0.21843450313264673, 0.2187514833428643, 0.21961316059936176, 0.21895888447761536]"
"[0.1991730458578285, 0.19873344563708015, 0.1986313960229864, 0.19842714816331863, 0.19851804729931208, 0.19841843889075883, 0.19819140920833667, 0.1980018048566215, 0.1977151252177297, 0.1977553849621695]","[0.21914466809142719, 0.21860396320169623, 0.21881110153414987, 0.218858926133676, 0.21914456920190292, 0.21935397657481107, 0.21869268742474643, 0.21906341883269223, 0.21940721571445465, 0.21897400373762305]"
"[0.19918414737497056, 0.19889356667289929, 0.19838303145097227, 0.1985204557375032, 0.19818480282413717, 0.198363154518361, 0.19805940833626962, 0.1981011914963625, 0.1979742976931893, 0.19772160524616436]","[0.21841415762901306, 0.21867055920037357, 0.21858143264597113, 0.21845345199108124, 0.21862796761772849, 0.21854231845248828, 0.21917283535003662, 0.2183637781576677, 0.2188219279050827, 0.2189323522827842]"
"[0.1993760325926907, 0.19859703318501004, 0.19871292909493252, 0.1982645339199475, 0.19821671837446642, 0.19808919583352244, 0.19803348738624124, 0.19807412718631784, 0.19806288289172308, 0.19764777364171282]","[0.21869062158194455, 0.21855996955524792, 0.2188540588725697, 0.21853054111654108, 0.21906250444325534, 0.21877055682919241, 0.21901835230263797, 0.21943120793862778, 0.21832635050470178, 0.21906627443703738]"
"[0.19939216119902475, 0.19883689983766906, 0.19885622907658013, 0.19831331271906288, 0.19812700083973456, 0.19808336628638967, 0.19820314813025144, 0.19796122899469065, 0.19792891810743177, 0.19769430799143656]","[0.21848810125481, 0.21844519132917578, 0.21851987594907935, 0.2190415859222412, 0.2190816578539935, 0.21920427950945767, 0.21885673024437644, 0.218651912429116, 0.21870691532438452, 0.2189636149189689]"
"[0.19934629322010644, 0.19906292110681534, 0.1986792523946081, 0.19833529322427146, 0.1981294687305178, 0.19811317149777802, 0.19822758344971403, 0.19782424581294156, 0.19788914964515336, 0.19787415208256975]","[0.2187798483805223, 0.21860084614970468, 0.21857911754738202, 0.21916292472319168, 0.21919325129552322, 0.21847113154151224, 0.21852222084999084, 0.21927569942040878, 0.21918923881920901, 0.2188280387358232]"
"[0.19920527585306946, 0.19883361139467784, 0.1984621587456489, 0.19858213742168582, 0.1980536975422684, 0.19793136235402556, 0.19795894303492137, 0.19792349636554718, 0.1980519533461454, 0.1976730409933596]","[0.21869760345328937, 0.21844656359065662, 0.21884086728096008, 0.21845149587501178, 0.21868834441358392, 0.2190311225977811, 0.2188303375786001, 0.21858621591871435, 0.2186416577209126, 0.21956272423267365]"
"[0.19936268366113, 0.19865169710650735, 0.19846946670084584, 0.1983105014173352, 0.19813171485248876, 0.19825475450072969, 0.19785216572333356, 0.19800736238153613, 0.19794415614130545, 0.19760854177329004]","[0.21864261410453104, 0.21891999380155044, 0.2180843095887791, 0.21872611343860626, 0.2188610299067064, 0.2188890982757915, 0.21886649863286453, 0.21923967654054816, 0.21911246261813425, 0.21940701522610404]"
"[0.1992649193473008, 0.19875948602447704, 0.19887667985595003, 0.19837763342930345, 0.19814935402602565, 0.19807520767255704, 0.19778704202296782, 0.1979094418335934, 0.19797405007542396, 0.19800182386320464]","[0.21893437206745148, 0.21838105808604846, 0.2183500365777449, 0.21887178854508835, 0.21803086860613388, 0.21925286000425165, 0.21882067620754242, 0.21849687126549808, 0.21863539516925812, 0.21925427561456506]"
"[0.19905874528446976, 0.19902061914302865, 0.1986727583773282, 0.198203729275538, 0.19842451917273657, 0.19828128738670933, 0.19805982397223004, 0.19783876745068296, 0.19800508478466344, 0.19797856984089832]","[0.21879519115794788, 0.21812550181692297, 0.21838940002701498, 0.21833002160895953, 0.21909882805564188, 0.21840952743183484, 0.2187828855081038, 0.21928902647712015, 0.21881889484145425, 0.21905234862457623]"
"[0.19903242572837945, 0.1987506649932083, 0.19855144255015314, 0.19837656389085614, 0.197941534373225, 0.19843801475909292, 0.1981104244383014, 0.198075393480914, 0.19799316218312907, 0.19753930185522353]","[0.2185121083801443, 0.21878652274608612, 0.21885385432026602, 0.2187156311490319, 0.21918049454689026, 0.21866741911931473, 0.21852801875634628, 0.2187168760733171, 0.2191442291844975, 0.21926322172988544]"
"[0.19937829445211255, 0.19870545046061885, 0.1984816106150345, 0.19836203084916484, 0.19805454569203512, 0.19792216210340968, 0.19824909555668735, 0.19816897277321135, 0.19783512016340177, 0.1976602991320649]","[0.21888326921246268, 0.2188222719864412, 0.21909161860292609, 0.21850495446812024, 0.2186694538051432, 0.21958511661399494, 0.21877367117188193, 0.21947396343404596, 0.21904081106185913, 0.21937880461866205]"
"[0.19936092578026712, 0.19877956792408105, 0.19852639385023896, 0.19863891715602, 0.19830253476999243, 0.19782500379547782, 0.19795863041464162, 0.1977135815030458, 0.1976293196939692, 0.19782060293518766]","[0.21850497749718753, 0.21898262338204819, 0.21874221888455478, 0.2188481702045961, 0.21895276687361978, 0.21865889836441388, 0.21924702416766773, 0.2191093618219549, 0.2188242091373964, 0.2195807614109733]"
"[0.19921904011648528, 0.1985876868878092, 0.19847949685490862, 0.19834319334857317, 0.1979731710589662, 0.19799085098261737, 0.19773437569336016, 0.1979875251346705, 0.1977424916564202, 0.19764863654058806]","[0.21823640303178268, 0.21856268427588724, 0.21831186522137036, 0.2185784876346588, 0.21914249116724188, 0.2187105823646892, 0.2185330797325481, 0.21898422051559796, 0.21878996355967087, 0.2192846495996822]"
"[0.19953856100233233, 0.19893312499839433, 0.1984343597171258, 0.19810843558944002, 0.1980618122889071, 0.1982972368750037, 0.1979396151644843, 0.1980895495080218, 0.197994804199861, 0.19746347433146166]","[0.2188792567361485, 0.21874710511077533, 0.21874887428500436, 0.2190817567435178, 0.21964747932824222, 0.21888264200904153, 0.21907587213949722, 0.21896391836079684, 0.220080244270238, 0.2192859026518735]"
"[0.19883702033940626, 0.19867237094713716, 0.19855458882390237, 0.19817713267949164, 0.1981963240066353, 0.19797754006422297, 0.1979955352690755, 0.19797027992958927, 0.1978859757738454, 0.1976638557959576]","[0.21841239387338812, 0.21830122443762692, 0.21838387169621207, 0.2190071534026753, 0.21864164688370444, 0.21859108859842474, 0.21911811151287772, 0.21911425753073258, 0.21952562575990503, 0.21889435025778683]"
"[0.19940283468791417, 0.19881930293477312, 0.1986129800884091, 0.19865925579654928, 0.19809682819308067, 0.19794296655727892, 0.19834128995330966, 0.1978787676412232, 0.19802807834075423, 0.19769209836210525]","[0.21886343576691367, 0.2185445116324858, 0.2187125547365709, 0.21881868080659347, 0.21874529936096884, 0.21893332627686587, 0.21912168779156424, 0.21939154104752975, 0.21920181133530356, 0.2192798297513615]"
"[0.19909584537452582, 0.19890038767943577, 0.1985161803206619, 0.19847631644533606, 0.19807398486502317, 0.19814264363780312, 0.19809267882789885, 0.19788144315992082, 0.1975616902417066, 0.1977168295760544]","[0.21873473037372937, 0.21819966354153372, 0.21846812286160208, 0.21929218687794425, 0.21865454180674118, 0.218934718858112, 0.21904970705509186, 0.21939129450104453, 0.21915952048518442, 0.21900731325149536]"
"[0.1990974790283612, 0.19886964164218124, 0.1985276335356187, 0.1981150319381636, 0.19842875619627992, 0.1982044611050158, 0.19786879557127857, 0.19777393432296053, 0.1978214345112139, 0.19803229901863603]","[0.21838312663815238, 0.21845093234018845, 0.2188108671795238, 0.21902996572581204, 0.2194894701242447, 0.21898346597498114, 0.21868475458838724, 0.21935385330156845, 0.21866254914890637, 0.21898789432915775]"
"[0.19918137188164556, 0.19876679550020063, 0.19880988692142526, 0.19846121480270307, 0.19840391056270015, 0.19825193141492045, 0.19762150137400142, 0.19807262794703853, 0.19757904386033817, 0.1977718773545051]","[0.2187952074137601, 0.21888590400869196, 0.21859891712665558, 0.21861070936376398, 0.21875652806325394, 0.21920941092751242, 0.21884164755994623, 0.21918017755855213, 0.21879312666979703, 0.21871641142801804]"
"[0.1993768475189501, 0.1987933846456664, 0.19841674601241033, 0.19852864863921185, 0.19787058865233342, 0.19836763064472043, 0.19799164378521394, 0.19779376670414087, 0.19788039430063598, 0.19798863952865406]","[0.21904627166011117, 0.21871506625955756, 0.2189569757743315, 0.21871243281797928, 0.21871927922422235, 0.2184487906369296, 0.21853914856910706, 0.21876616911454635, 0.21893258392810822, 0.21946035460992294]"
"[0.1991987441267286, 0.19885468087634262, 0.1989225400801824, 0.19824390630332792, 0.19831982285392527, 0.19799621570475248, 0.19808031618595123, 0.1979099340280708, 0.19802645533060542, 0.19761826903844365]","[0.21880332312800668, 0.218642767180096, 0.21911130303686316, 0.21864655749364334, 0.21885698356411673, 0.21857936409386722, 0.21880292756990952, 0.2195852127942172, 0.21946730667894537, 0.2196408144452355]"
"[0.19926848186522114, 0.19908732844858754, 0.1987075592790331, 0.19833153759946628, 0.1983006082627238, 0.19815384163236133, 0.19776723123326592, 0.1976786001908536, 0.19769985487266462, 0.19773265362089995]","[0.21937138790434058, 0.21918665279041638, 0.21860975433479657, 0.21888875825838608, 0.21867350150238385, 0.21884583207693967, 0.21881939199837772, 0.21889686584472656, 0.21931736306710678, 0.21919997171922165]"
"[0.19917013496160507, 0.19879164896449264, 0.19827494466183138, 0.1982303533931168, 0.19813102863881052, 0.1981222146779907, 0.197888049924252, 0.19822108198185356, 0.19770488279814624, 0.19776009236063277]","[0.21873700483278793, 0.21851606531576676, 0.21895921365781265, 0.2189871993931857, 0.2192214388738979, 0.21922372552481564, 0.2196980972181667, 0.21903462301601062, 0.219141269272024, 0.21917962486093695]"
"[0.19902948130454337, 0.19897779001265156, 0.19852055746073627, 0.19853214432998578, 0.19804549065171456, 0.19808458202347465, 0.19817429340007353, 0.19781054191443384, 0.1975974445136226, 0.19759584826474286]","[0.218913658098741, 0.21898337521336295, 0.2189937179738825, 0.21865914626555008, 0.21846448291431775, 0.21849594874815506, 0.21913326463916086, 0.21911100094968622, 0.2188486470417543, 0.21952447430654007]"
"[0.19931647622463655, 0.19869535264312005, 0.19875966423020072, 0.19812624475785665, 0.19824886550100482, 0.1978503836660969, 0.19781903375168236, 0.19778047988609393, 0.19782544155510104, 0.19770456409575987]","[0.21874180300669235, 0.2187729017301039, 0.21891409429636868, 0.21916644275188446, 0.21858109804716977, 0.2188409919088537, 0.21995348144661298, 0.2194826900959015, 0.21913162144747647, 0.2195220020684329]"
"[0.19933918772303327, 0.19864811672239888, 0.19854941842507343, 0.19823078400626473, 0.19826830284936087, 0.19805275770474454, 0.19795375560619394, 0.19761081754553075, 0.19791847893169948, 0.19759163199638835]","[0.21858970008113168, 0.2190787656740709, 0.2184867736968127, 0.2188146412372589, 0.21912034126845273, 0.21908980337056247, 0.21936293623664163, 0.21954349225217645, 0.2190250645984303, 0.21953680704940448]"
"[0.19923175278366828, 0.19899077698284265, 0.19818638265132904, 0.19851315021514893, 0.1981493639094489, 0.19830352600131715, 0.19784832441685152, 0.1980292477778026, 0.19770452957980486, 0.19809948607366912]","[0.2189587571404197, 0.21834650364789096, 0.2189063240181316, 0.2191845178604126, 0.21892723034728656, 0.219134429639036, 0.21896690807559274, 0.2184431810270656, 0.2186645513231104, 0.21925076977773147]"
"[0.19908402753727777, 0.19898413167316087, 0.19837989232369832, 0.19858969854457037, 0.19788633036066075, 0.19831343238451044, 0.19788202863870835, 0.1979589726851911, 0.19791684238886348, 0.19766481752906526]","[0.21851280602541837, 0.2183041748675433, 0.2186358774250204, 0.21847835725004022, 0.2190494198690761, 0.21914415061473846, 0.2197684862396934, 0.21875230561603198, 0.21899504959583282, 0.21912533180280167]"
"[0.19940621071324058, 0.198610108573826, 0.1983437385334044, 0.19832643957770602, 0.19801624833929296, 0.1982390314948802, 0.1978815141685155, 0.19801197900455825, 0.1980206382517912, 0.1975253022142819]","[0.21861502528190613, 0.2189022587104277, 0.21883040124719794, 0.2186525355685841, 0.2190069705247879, 0.21944779564033856, 0.21924164755777878, 0.21904636242172934, 0.21902551569721915, 0.21948629211295734]"
"[0.1990645696618119, 0.19867122447004124, 0.19842850067177598, 0.19842358891453063, 0.19828535266676728, 0.19809345003901696, 0.1979239275869058, 0.19785156724404315, 0.19768426932242453, 0.1977057643994993]","[0.21909447420727124, 0.21884563023393805, 0.2189731164412065, 0.2189995145255869, 0.21866268596865915, 0.21862684325738388, 0.2188194759867408, 0.2196319983764128, 0.21935338459231637, 0.21932858228683472]"
"[0.19899592624635112, 0.19868062809109688, 0.19863117007272585, 0.19834774778205522, 0.19819946115722462, 0.19795814399816553, 0.19815723613208655, 0.19806963965600852, 0.1977607956042095, 0.1976530115519251]","[0.2185856063257564, 0.21858711405233902, 0.21822426535866477, 0.21868207644332538, 0.21843053535981613, 0.2188094136389819, 0.21904897689819336, 0.21893814341588455, 0.21924404935403305, 0.2192052873698148]"
"[0.19911640738042033, 0.1987077972414542, 0.19863681008621137, 0.19845986214219308, 0.19840193053289334, 0.1982715230207054, 0.19784168245232836, 0.19815173380228937, 0.19766625070146152, 0.19769965705214715]","[0.21893660046837546, 0.21867065808989786, 0.21975511447949844, 0.21871383623643356, 0.21875367381355978, 0.2190213447267359, 0.21909975870089096, 0.2188718549229882, 0.218744926831939, 0.21932252157818188]"
"[0.19933842411454844, 0.19863540603190052, 0.19873520853568097, 0.19844287329790544, 0.19821046916197757, 0.19797894206582284, 0.19796470681927641, 0.19794808259728003, 0.19768515533330488, 0.1979601258526043]","[0.21946397965604608, 0.21860706264322455, 0.21915777298537167, 0.2187549431215633, 0.218936103311452, 0.2187793945724314, 0.2190725112503225, 0.21848359974947842, 0.2191425697370009, 0.2191569141366265]"
"[0.19961287035625808, 0.19848567490675012, 0.1985374964317497, 0.19814041120057202, 0.19816690303233206, 0.19806256677423204, 0.19778969617826597, 0.19774393798137196, 0.19774937203952245, 0.19788570413175893]","[0.21850069002671677, 0.21922639554197138, 0.2193667400966991, 0.21916812387379733, 0.21866028688170694, 0.21929575231942264, 0.2188731296495958, 0.21930876103314487, 0.2193812538277019, 0.21970788999037308]"
"[0.1990683201928528, 0.1987495312125099, 0.19853584498775248, 0.19843241587585334, 0.19800012026514327, 0.19833984362835788, 0.19791861441062422, 0.19785491574783715, 0.19800644489575406, 0.19770054412739618]","[0.21881485798142172, 0.21868196400729092, 0.21869243410500613, 0.21846601231531662, 0.21981682560660623, 0.2186577022075653, 0.2195150310342962, 0.21903394839980386, 0.21862515942616897, 0.21934647316282446]"
"[0.1990479852776138, 0.19881256776196615, 0.19883899938087074, 0.198182646717344, 0.1981320057292374, 0.19837543915729133, 0.1978489890390513, 0.19797779011483096, 0.19766003456042738, 0.1976775897248667]","[0.21953371302648025, 0.21881347352808173, 0.21925644441084427, 0.21864341063932938, 0.21956249258734964, 0.21896354041316293, 0.21898305009711871, 0.2193881937048652, 0.21895594082095407, 0.2195038158785213]"
"[0.19934214856855723, 0.19879192357160608, 0.19852720307452337, 0.19848151748277704, 0.1980980937274135, 0.19806529794420516, 0.19769573470159452, 0.19793477471993895, 0.19768854732416113, 0.19741938384820004]","[0.21892728995193134, 0.21845010329376569, 0.21905713731592352, 0.2191539772532203, 0.21952412074262445, 0.2193951200355183, 0.21911931308833035, 0.21915617178786884, 0.21898082982410083, 0.21934226561676373]"
"[0.19913909128125834, 0.19882700151326704, 0.19846563451752372, 0.19847551664831686, 0.19810327568224498, 0.19824020762224587, 0.19789046566097104, 0.19772913063667258, 0.19784329565508024, 0.19791653569863768]","[0.2189173915169456, 0.21903700720180164, 0.21938294985077597, 0.21881625733592294, 0.21874007040804083, 0.21898923001506113, 0.21944430605931717, 0.21918693726713007, 0.21941903233528137, 0.21973387761549515]"
"[0.1993276482942153, 0.1988230014638025, 0.19839423271466275, 0.19810084268754843, 0.19837697260842033, 0.1981419511899656, 0.1979920205717184, 0.19794470756029597, 0.19756143144807037, 0.19775365087754873]","[0.2183435708284378, 0.21856649084524674, 0.21833159977739508, 0.21886272051117636, 0.21864407712763007, 0.21874181790785355, 0.21990964900363574, 0.218886829235337, 0.21947370063174854, 0.21976164118810135]"
"[0.1993509211710521, 0.1986847235536089, 0.19842322307581806, 0.19837790955694354, 0.19815777911215413, 0.19806105134134389, 0.1980199670913268, 0.19780881474820936, 0.19779871586634187, 0.1975384059609199]","[0.2186489010399038, 0.21838570724834094, 0.21864282001148572, 0.21882533756169406, 0.2181883305311203, 0.21994752911004153, 0.2189673347906633, 0.2188009416515177, 0.21907735954631458, 0.21874961121515793]"
"[0.19949427034173692, 0.19854073789046736, 0.1985007954799399, 0.19829037587861625, 0.1985363302638336, 0.19821830504402824, 0.19794735783825115, 0.1978371997877043, 0.19766867639763014, 0.19766102214248812]","[0.21863749758763748, 0.21908361126076092, 0.21863383461128583, 0.2186030555855144, 0.21869979798793793, 0.21901242299513382, 0.21906146678057584, 0.21948913417079233, 0.21929560059850867, 0.2194625518538735]"
"[0.1991003291035185, 0.198972117079764, 0.19838834295467456, 0.19816155701267477, 0.1982678496563921, 0.19814770965247738, 0.19788946378595976, 0.19793725142977675, 0.19802576235058356, 0.19773676930641643]","[0.2186714762991125, 0.21893904154950922, 0.2185414365746758, 0.21887346560304816, 0.2187922109257091, 0.21905980462377722, 0.2188683734698729, 0.21913035620342602, 0.21892465109174902, 0.2190995676950975]"
"[0.1990162690683287, 0.19882022118081852, 0.19862286746501923, 0.1980973932207847, 0.19813356274852947, 0.19826766400008786, 0.1979754370998363, 0.1977482152988716, 0.19764221003469157, 0.19793096808146457]","[0.21930887753313238, 0.21872201426462692, 0.21845673566514795, 0.2187940071929585, 0.21872934157198126, 0.21901043436743997, 0.21932451562447983, 0.2189443057233637, 0.21829671480438925, 0.21889409829269757]"
"[0.19925459139809318, 0.19892321671454274, 0.19859943903830587, 0.19849267404298393, 0.19807140164229334, 0.1980048005982321, 0.1979521497779963, 0.19783360663117194, 0.19786392654083212, 0.197789090020316]","[0.21852027963508258, 0.2188162559812719, 0.21872576664794574, 0.21900882639668204, 0.21867439421740445, 0.21894436668265949, 0.21930545433001083, 0.21886459534818475, 0.21873589943755756, 0.22019849040291525]"
