train,val
"[0.19813237308847662, 0.19783089576022966, 0.19719498482893924, 0.1972457850161864, 0.1973025566917293, 0.19732749180830256, 0.19688803717798117, 0.19697183530245507, 0.19691580625212923, 0.1968515807268571]","[0.2287154427983544, 0.2284303375265815, 0.2285566438328136, 0.22898150980472565, 0.2290900701826269, 0.2283986820416017, 0.2284625687382438, 0.22867990759286014, 0.22869399867274545, 0.22941659119996158]"
"[0.1977257322596044, 0.19747056614379493, 0.19742121775539553, 0.19721867394994716, 0.19719331970020215, 0.1972974103932478, 0.19718263602378416, 0.19726108288278385, 0.19678679055401258, 0.19716753293665087]","[0.2289032922549681, 0.22857539626685056, 0.2286985828117891, 0.22828036817637357, 0.2282013879580931, 0.22801802646030078, 0.22820570794018832, 0.2285136959769509, 0.22901049662720074, 0.2284031334248456]"
"[0.19785423668063418, 0.19756658230813182, 0.19734141413046388, 0.19735139273867316, 0.1971063992502738, 0.1972006626275121, 0.1970348409852203, 0.19744410890401626, 0.19704534843259927, 0.19715426649366105]","[0.22948565672744403, 0.22862307727336884, 0.22795109315352005, 0.22826386446302588, 0.22894525121558795, 0.2282807705077258, 0.22891778431155466, 0.22863084890625693, 0.22882317683913492, 0.2285792353478345]"
"[0.1978281829126027, 0.19777488450006564, 0.19744241131203516, 0.19736255979051395, 0.19708988161719576, 0.1971782716561337, 0.19728279942456556, 0.19724880364172312, 0.19715540795301906, 0.19709583273043438]","[0.2282797721299258, 0.22807555171576413, 0.22879618270830673, 0.22770294818011197, 0.22853878140449524, 0.2286755550991405, 0.22862603176723828, 0.22868087887763977, 0.2287253033031117, 0.2289894765073603]"
"[0.19761414613042558, 0.19755534151074838, 0.19750545835312533, 0.19731661008328807, 0.1971235479019126, 0.19725812059275957, 0.1972309536471659, 0.19709724149837785, 0.196938228850462, 0.19691665744294926]","[0.2287061783400449, 0.22800670022314246, 0.228346663442525, 0.22803516415032474, 0.22840503670952536, 0.2288143282586878, 0.22839658504182642, 0.22877177867022427, 0.22874066640030255, 0.22812437333843924]"
"[0.19796902245404768, 0.19734367515359605, 0.19752259217962928, 0.19724035688808986, 0.19717164626535105, 0.19735803546345965, 0.1970018057190642, 0.19725229629144378, 0.19706896175535357, 0.19703313936384356]","[0.22847191989421844, 0.22820786860856143, 0.22777412560853091, 0.22778909585692667, 0.22904870997775684, 0.22814183072610336, 0.22934947095134042, 0.22830492664467206, 0.22840555689551614, 0.22949231483719565]"
"[0.19741233141750705, 0.1974865889975003, 0.19773584953984435, 0.19724276798720264, 0.19738211695637023, 0.19693134709888574, 0.19703853921014436, 0.1968914582108965, 0.1971844308534447, 0.19721264293303295]","[0.22859385745091873, 0.22868416661565955, 0.22840170562267303, 0.22892323000864548, 0.22795418446714227, 0.22849406031045047, 0.2288873019543561, 0.22933970798145642, 0.22845096750692886, 0.22867017577994952]"
"[0.19789862313440867, 0.197643659248644, 0.19757804152916889, 0.19738314848165123, 0.1971759490516721, 0.19713955334558778, 0.19684322512879662, 0.19691555232417826, 0.19699585848316856, 0.19678864141508023]","[0.22909444164146076, 0.2279286194931377, 0.22848583893342453, 0.22853346981785513, 0.22975749590180136, 0.22878593070940537, 0.22891704467209903, 0.2290136827663942, 0.2285668822852048, 0.22944969209757718]"
"[0.19767351965514982, 0.19759389408388917, 0.19745390740584354, 0.1974824296728689, 0.1973819661201263, 0.19691396094098382, 0.1970861221150476, 0.19698691520155692, 0.1968445832632026, 0.19684988815261392]","[0.22836242616176605, 0.2290398424321955, 0.22852802683006634, 0.2284840616312894, 0.2288370742039247, 0.2277987152338028, 0.2287884015928615, 0.2289127680388364, 0.22885167463259262, 0.22829507020386783]"
"[0.19780920050582107, 0.19758383070631902, 0.19740277680815482, 0.19750810764273818, 0.1973610534047594, 0.19709075561591557, 0.19704594409891538, 0.19694451029811585, 0.19687979607557765, 0.1967315942201079]","[0.22885309701616113, 0.2287065644155849, 0.22799240188165146, 0.22896801206198605, 0.2288063412362879, 0.22868971526622772, 0.22940505770119754, 0.22876536981625992, 0.22929599474776874, 0.22875749658454547]"
"[0.19775802322796412, 0.19758317406688417, 0.19734696253221862, 0.1973655965863442, 0.1973419979366721, 0.19714512881271692, 0.19698642772071215, 0.1969708043093584, 0.19699729340417044, 0.19709105903700908]","[0.22887483510104092, 0.22900697588920593, 0.2283741208640012, 0.22856341166929764, 0.22882475365291943, 0.22902317480607468, 0.22825764255090195, 0.2282781655138189, 0.22849482433362442, 0.2286643006584861]"
"[0.19792169112027908, 0.19742024553065396, 0.1972873305179635, 0.19758250054960347, 0.1972617966179945, 0.19726765900850296, 0.19707844642047978, 0.19695992304050192, 0.19715205306301312, 0.19694520867600732]","[0.2279292710802772, 0.2289661087773063, 0.22829886322671716, 0.22852916744622317, 0.22931994362310928, 0.2290803762999448, 0.2287480871785771, 0.22921773384917865, 0.22877641022205353, 0.2285135198723186]"
"[0.1978062722755938, 0.19770664706522104, 0.19754416282687867, 0.19729955023040577, 0.1974679006605732, 0.19723642252537668, 0.19683224312504943, 0.1968729497522724, 0.19689548836678875, 0.19717023719330223]","[0.2286249724301425, 0.22912029109217905, 0.22877067598429593, 0.2285651063377207, 0.22905207086693158, 0.22916524789550088, 0.22900580005212265, 0.22888783433220602, 0.22872692346572876, 0.22890892489389938]"
"[0.19786199106245625, 0.1975689668740545, 0.19762719909147342, 0.1973448994816566, 0.19699780688602098, 0.19712954713981978, 0.19687511057269816, 0.19683106973463174, 0.19683999963560883, 0.19684512525492784]","[0.22813210839574988, 0.22881777584552765, 0.2287642562931234, 0.2285140251571482, 0.2290729053995826, 0.22863041812723334, 0.2286225056106394, 0.2289636121554808, 0.22916363857009195, 0.22898287935690445]"
"[0.19776765515609662, 0.19767823936987897, 0.19712101470450966, 0.19709106823619532, 0.19714062113542946, 0.19689207919398133, 0.1970354955719442, 0.19681040501716185, 0.19710834537233626, 0.19691169337958705]","[0.22928392345255072, 0.22889880565079776, 0.22852763804522427, 0.2287656542929736, 0.2288139746947722, 0.228689814155752, 0.2288963577964089, 0.2291458939964121, 0.22844721647826108, 0.22896757992831143]"
"[0.19762286665488263, 0.19758088240513996, 0.1973769491424366, 0.1974393819667855, 0.197327049411073, 0.19712792656251363, 0.19693336909522816, 0.1968632945600821, 0.19695589668592628, 0.19712174767438245]","[0.22809207439422607, 0.2279865091497248, 0.22832609984007748, 0.22818012671037155, 0.22870263050902973, 0.228154949166558, 0.22852421484210275, 0.22881994464180686, 0.22855169664729724, 0.22849992324005475]"
"[0.19802362030866194, 0.19753573637227623, 0.19732633400328306, 0.1972698348821426, 0.19702816435268947, 0.1970484823900826, 0.1967854223081044, 0.1969204493323151, 0.19726783181635701, 0.19680538682305082]","[0.22810248082334345, 0.22801107168197632, 0.22826572033492, 0.22888772731477564, 0.2290364300662821, 0.2285019172863527, 0.22876522215929898, 0.22880207002162933, 0.22885450314391742, 0.22840792753479697]"
"[0.1976538435841093, 0.1977236314999814, 0.19733001352572926, 0.19731876558187056, 0.19750581362417766, 0.1969901254894782, 0.19701888640316165, 0.19702857230999032, 0.19691674928275907, 0.19682809634476292]","[0.22895304994149643, 0.2284577963027087, 0.22853463888168335, 0.2287405173886906, 0.22811912948435004, 0.22862230376763779, 0.2280236997387626, 0.22793286632407794, 0.22825645452195947, 0.2289304408160123]"
"[0.1978325158053515, 0.19773805764864902, 0.19724697064684363, 0.1973308157555911, 0.19723517843046967, 0.19703251853281137, 0.1970677371231877, 0.19699165460710621, 0.19709487320209035, 0.19666073471307755]","[0.22851688888939944, 0.22844461961226029, 0.22928626293485815, 0.22790404747832904, 0.22796513411131772, 0.22907017984173514, 0.2283155701377175, 0.22899610075083646, 0.2289143597537821, 0.22884586859833111]"
"[0.197809528027262, 0.1975990626580861, 0.1972003897690043, 0.19738096530948365, 0.19728932438456281, 0.1971797839719422, 0.19687988472228146, 0.19705044478178024, 0.1970651949546775, 0.1967201631288139]","[0.2285281866788864, 0.22901076484810223, 0.22860900651324878, 0.22862307320941577, 0.22835201702334665, 0.228721330111677, 0.22887786681001837, 0.2286628159609708, 0.22854239019480618, 0.22920356555418533]"
"[0.1978703021090858, 0.19752977370303504, 0.19733095032219983, 0.197119483838276, 0.19689201662430958, 0.19701606856316936, 0.19707809647127073, 0.19704677537083626, 0.19660235143133573, 0.196998625385518]","[0.22850691323930566, 0.2284108115868135, 0.22791798141869632, 0.22906317494132303, 0.22861545058813962, 0.2284480780363083, 0.2293999276377938, 0.22918856685811823, 0.22858490456234326, 0.2289855642752214]"
"[0.1978446069572653, 0.19741809626623075, 0.19720076876027243, 0.19734620865510435, 0.19683695508509266, 0.19681837592197923, 0.1971673957091205, 0.1968443005972979, 0.19689288355258047, 0.19686113875739428]","[0.22894166003574024, 0.22929781946268948, 0.22877145219932904, 0.2288407344709743, 0.22883699427951465, 0.22873366556384347, 0.2288938042792407, 0.22913837974721735, 0.2291106473315846, 0.22865480455485257]"
"[0.1978226012113143, 0.19772088200766214, 0.1973742575821828, 0.19725886580287194, 0.19733864859658845, 0.1968562712474745, 0.1971086451441658, 0.19680198616519265, 0.19722880590326933, 0.19653249630818562]","[0.22831605239347977, 0.22836177728392862, 0.22865584357218308, 0.22919372672384436, 0.22812974588437515, 0.2288400246338411, 0.22882487963546405, 0.22855916619300842, 0.22884599999947983, 0.2292913482947783]"
"[0.19774349634440577, 0.19754448472237102, 0.19721661629725476, 0.1971886678009617, 0.19700814555494153, 0.19725546370051344, 0.19698420486279897, 0.19711850773619147, 0.1969883222969211, 0.19680977810402306]","[0.22833900289102035, 0.22870395671237598, 0.22868470712141556, 0.22848298332907938, 0.2286215383898128, 0.2293925569816069, 0.22852370820262216, 0.22891927036372098, 0.22836466946385123, 0.22841585901650516]"
"[0.19776500138093014, 0.19732093826240424, 0.19731466700227893, 0.19741245359182358, 0.19704789166547815, 0.19693786209943343, 0.19673742969729463, 0.19717933496042173, 0.19716251291790787, 0.19699486284231654]","[0.22838278114795685, 0.22853449257937344, 0.2278279553760182, 0.22931130907752298, 0.22908849065954034, 0.22878266058184885, 0.22977992621335117, 0.2283248630436984, 0.22889300232583826, 0.22946168888698926]"
"[0.19790224077142016, 0.19756423408279614, 0.1971581464975464, 0.19696706046863477, 0.19719345046549427, 0.19711256088042745, 0.19708465807596032, 0.19707485440434241, 0.19682902021675694, 0.19697370273726328]","[0.2285676896572113, 0.22789942540905692, 0.22929740087552505, 0.22897012396292252, 0.22798331623727625, 0.2283638526092876, 0.22930126163092526, 0.22866632450710644, 0.22807972133159637, 0.2291037684137171]"
"[0.19769341802718687, 0.19729222205220437, 0.19729013132805728, 0.19723197924239294, 0.19714292184430726, 0.19702044159782175, 0.19695487800909547, 0.19673087311034299, 0.1969678652833919, 0.19689282029867172]","[0.22832912342114883, 0.22913372110236774, 0.2284196845509789, 0.22845896807583896, 0.22916031019254166, 0.22852861881256104, 0.22878227721561084, 0.22965804013338956, 0.22803221101110632, 0.22944952005689795]"
"[0.19798693980793564, 0.1976438491624229, 0.19744066270638486, 0.19699292508315067, 0.19713128327715154, 0.19683015528990297, 0.19706622868472215, 0.19680725707083332, 0.19699143998476923, 0.19672987062712105]","[0.22839712690223346, 0.22810016707940536, 0.22863118485970932, 0.2289195345206694, 0.22871463949030096, 0.2289449775760824, 0.22964276644316586, 0.22900730777870526, 0.22913521663709122, 0.22986070676283402]"
"[0.19770227114156802, 0.19766405376852775, 0.19745877689244795, 0.19705558689881345, 0.19716280288234048, 0.19728058903497092, 0.19692799106848483, 0.19684266625922553, 0.19718293465521872, 0.196876693136838]","[0.23013959554108707, 0.22887270017103714, 0.22868574342944406, 0.2297161492434415, 0.22846580093557184, 0.22865346345034512, 0.22886176542802292, 0.2284726839173924, 0.22884720022028143, 0.22900382361628793]"
"[0.19764044911277537, 0.1975445478242271, 0.19738857889053774, 0.197283179632255, 0.19694237669511716, 0.19699503876725022, 0.19682711879817807, 0.19672387944800512, 0.19680176416830142, 0.196671583290611]","[0.22860930318182165, 0.228469963778149, 0.22845300354740836, 0.22880140895193274, 0.22884997725486755, 0.2292184829711914, 0.22930812971158462, 0.22822477329861035, 0.22893368791450153, 0.22908543863079764]"
"[0.19762804001873854, 0.19737339612780785, 0.19736715793913726, 0.19724191968538324, 0.19700606410600702, 0.19673813119226571, 0.19665671383239786, 0.1966604484739352, 0.1970512634333299, 0.1968878862657109]","[0.22778752175244418, 0.22834834456443787, 0.22799458286978982, 0.22903576357798142, 0.22839539836753497, 0.22904237562959845, 0.2296945953911001, 0.22859072143381293, 0.2288219170136885, 0.22912515158003027]"
"[0.19763217486289084, 0.19758721197746237, 0.19767528909201526, 0.19701355011487492, 0.19686946136002637, 0.19673300002302443, 0.1968888515720562, 0.19697457856061507, 0.19662984635452835, 0.19705151546062255]","[0.2290297204797918, 0.2290147908709266, 0.22842055694623428, 0.2293003093112599, 0.22828172960064627, 0.22907135838812048, 0.22875646163116803, 0.22876124490391125, 0.2294109802354466, 0.229280410842462]"
"[0.19776190452429712, 0.19717547905688382, 0.1974892771365691, 0.19705934123117097, 0.1973237649214511, 0.19691126497120273, 0.1969579263609283, 0.19699773207610968, 0.19698686357967707, 0.19693921643252277]","[0.22944694486531345, 0.2291412502527237, 0.22864468395709991, 0.2287364439530806, 0.2284713021733544, 0.2282553884116086, 0.2290236015211452, 0.2288547307252884, 0.22947347841479562, 0.2285261018709703]"
"[0.19779321049549142, 0.19758811562645193, 0.19743145804624168, 0.1971133235765963, 0.1971151488167899, 0.19696557346959503, 0.19721602481238695, 0.19709881790438477, 0.19698716251521695, 0.1967393996155992]","[0.22948680953546005, 0.22886512767184863, 0.22879530489444733, 0.2287017201835459, 0.22870411385189404, 0.2291737808422609, 0.22856142168695276, 0.22838403555479916, 0.22905885089527478, 0.22855317457155747]"
"[0.19792897649565522, 0.19751671564822293, 0.1971131885538296, 0.19691900696073258, 0.19711683949037473, 0.19683472804573118, 0.19730455534798758, 0.19678796523687792, 0.19678069392637332, 0.1964482628569311]","[0.22837842188098215, 0.22817089340903543, 0.22902182828296314, 0.22807122631506485, 0.2287004142999649, 0.22919022224166177, 0.22895850918509744, 0.22967640649188648, 0.22896112366156143, 0.2291026548905806]"
"[0.1976149422781808, 0.1973606705361483, 0.1972530829359074, 0.1969154568351045, 0.19723558950485015, 0.19706366439254916, 0.19687176708664214, 0.19714169287864042, 0.19694597433720315, 0.1967429733093904]","[0.22820452668450095, 0.22849532013589685, 0.22789635576985098, 0.2289643274112181, 0.22886127504435452, 0.2294368649070913, 0.22881785847923972, 0.22896846316077493, 0.2280567925084721, 0.22878620163960892]"
"[0.19765324191171296, 0.19755649764318856, 0.19724486813861497, 0.19723223818808186, 0.19710476916967606, 0.1970940527259087, 0.19685075234393684, 0.19686882182651635, 0.19695548827246745, 0.19669165355818613]","[0.22897357696836645, 0.22792723097584464, 0.22814102470874786, 0.22837856682864102, 0.2285498773509806, 0.22905602780255405, 0.22838667306033048, 0.22859872606667606, 0.22823021493174814, 0.22855861755934628]"
"[0.19783594900248003, 0.19734062079568299, 0.19758235990088813, 0.1974427018086521, 0.1970181279644674, 0.19672724247282866, 0.1971563015665327, 0.1967703518362678, 0.19696472493969663, 0.19661570743334536]","[0.2292370620098981, 0.2283074205571955, 0.22843060303818097, 0.2288044122132388, 0.2288890006867322, 0.2283525209535252, 0.22910919920964676, 0.22929071025414902, 0.2287210077047348, 0.22837785021825271]"
"[0.19764197906669306, 0.1973877162957678, 0.19730719437404554, 0.19737562141856368, 0.19716257830055392, 0.1969099441657261, 0.19679516949215714, 0.19672405932630813, 0.19680856061833246, 0.1965829218376656]","[0.22870418158444492, 0.22863447124307806, 0.22831721062009985, 0.2284615622325377, 0.22799374027685684, 0.2295460971918973, 0.22965683720328592, 0.22874262928962708, 0.22901007804003629, 0.22815668853846463]"
"[0.19766019832114784, 0.19762820522395932, 0.19716530795000037, 0.19704356728767863, 0.19731762001709063, 0.1973301193543843, 0.19705765040553347, 0.19678521764521695, 0.1968747654891744, 0.1966451991881643]","[0.22862580012191425, 0.22850037704814563, 0.22913774441589008, 0.2286304614760659, 0.2291937307877974, 0.2288824658502232, 0.228843707929958, 0.22892163558439774, 0.22870612957260825, 0.22912575169043106]"
"[0.19784543146284259, 0.19743201030152185, 0.19724726981046248, 0.19713189087960184, 0.19708127072271037, 0.19686388589289724, 0.19697286553528845, 0.19702356004593324, 0.19688948532756495, 0.19669867915158368]","[0.22888331386176022, 0.2288076484745199, 0.229968016797846, 0.22846954519098456, 0.22902425717223773, 0.22861297835003247, 0.2289388139139522, 0.22917171906341205, 0.2287768775766546, 0.2286528768864545]"
"[0.1976697809842168, 0.19733547510541216, 0.19712933419006212, 0.1969994632717298, 0.1971831059425461, 0.19661380046484422, 0.19688342481243368, 0.1968564042935566, 0.19654661462623246, 0.19684433678583224]","[0.22926256196065384, 0.22898255694996228, 0.22902287407354874, 0.2293835444883867, 0.22945228219032288, 0.22866727276281876, 0.2285663052038713, 0.2294440188191154, 0.22826220095157623, 0.22905140708793292]"
"[0.19741434725571652, 0.19715402533813398, 0.1973059886724365, 0.197120728161262, 0.19721096890921497, 0.19724285564556412, 0.19679321424693477, 0.19687218264657624, 0.1967169105702517, 0.19664785874133206]","[0.2283821552991867, 0.22848279774188995, 0.2288354296575893, 0.22957768900827927, 0.2290301350030032, 0.22869977896863763, 0.22894577140157873, 0.2285702106627551, 0.22923426059159366, 0.22890872034159573]"
"[0.19769631934409237, 0.19750756641127626, 0.19732054931168652, 0.19712046214512416, 0.1970086150935718, 0.19685107834485113, 0.1968685023638667, 0.19681836284545004, 0.19685011843637545, 0.19663660608384073]","[0.22823376005346124, 0.2285788275978782, 0.2287749336524443, 0.2292689491402019, 0.22886698218909177, 0.22869169847531753, 0.22817811098965732, 0.22932681983167474, 0.2286416752771898, 0.22918813607909463]"
"[0.19767518007025428, 0.1976121971193625, 0.19743729823706102, 0.19697871028768774, 0.19710751242783606, 0.19696089982682344, 0.19676539894877648, 0.1969894246787441, 0.19683765513556345, 0.19674157624950214]","[0.22860770333896985, 0.22870337556708942, 0.22899675504727798, 0.2281311642039906, 0.2287949486212297, 0.22907538441094485, 0.22880204970186407, 0.2288081632419066, 0.2295041192661632, 0.22882410477508197]"
"[0.19770299354378057, 0.1971192562154361, 0.19738196201470434, 0.19714129959442178, 0.19706679241997854, 0.19662320598655816, 0.1968490555882454, 0.19686943049333533, 0.19685616024902888, 0.19654328041538902]","[0.22891408611427655, 0.22805019129406323, 0.22807334092530337, 0.22865603051402353, 0.22873341359875418, 0.22849937054243954, 0.2295380329543894, 0.22901385887102646, 0.22878661887212234, 0.22930290753191168]"
"[0.1977447427961291, 0.19725555698482358, 0.19714777597359248, 0.19700884271641167, 0.19710537243862541, 0.1968355969506867, 0.19696743497434926, 0.1968305275148275, 0.19681888681893445, 0.19673954132868318]","[0.22844765267588876, 0.22815912691029636, 0.2284023328260942, 0.22974290224638852, 0.2290158515626734, 0.22878468307581815, 0.22952593863010406, 0.22880423204465347, 0.22910856116901746, 0.22891347381201657]"
"[0.19765603511917348, 0.19764949913535798, 0.1972943562634137, 0.19725594776017324, 0.19704465651694608, 0.1965091022453746, 0.19688191789449477, 0.19666326061195258, 0.19639126477496965, 0.19689649328285333]","[0.22890085794708945, 0.2287869927558032, 0.22897894409569827, 0.22877992689609528, 0.22886682775887576, 0.2284781431609934, 0.22891653261401437, 0.22887621278112585, 0.22918627207929437, 0.2292030480774966]"
"[0.1975431884733998, 0.19733478159320597, 0.19699729021106446, 0.1975983417764002, 0.19689915998249638, 0.19695597681768087, 0.19660861600114374, 0.19685771491150467, 0.19660422555646118, 0.1965136607842786]","[0.22897166420112958, 0.22884788025509228, 0.22868729585951025, 0.22889409552920947, 0.2290937751531601, 0.2289711277593266, 0.22871795025738803, 0.22864256528290836, 0.22911995378407565, 0.2289965572682294]"
"[0.19758784444052346, 0.19739855065637704, 0.19686422405802473, 0.19698347212100514, 0.1969162014370062, 0.19712576992353614, 0.19693526078243645, 0.19669599663846346, 0.19657810382088836, 0.19660827760793725]","[0.22882100668820468, 0.22840392047708685, 0.228719024495645, 0.22852760417894882, 0.22865405543283981, 0.22912316566163843, 0.22871173105456613, 0.22881683029911734, 0.2296218452128497, 0.23013310405341061]"
"[0.19756509500498676, 0.19735992046035067, 0.1971621750568857, 0.19692715728769497, 0.19704682015034616, 0.19681944470016324, 0.19686172978610408, 0.1967642819698976, 0.19686129856474546, 0.19650189259222575]","[0.2286321994933215, 0.22817337242039767, 0.2279659699309956, 0.2288239747285843, 0.22864734584634955, 0.22943158718672665, 0.22981251369823108, 0.22928029976107858, 0.228724789890376, 0.2287989001382481]"
"[0.19777815195978904, 0.19740970371937266, 0.19748637749224293, 0.1973462009004184, 0.1969988519439892, 0.19677642428753328, 0.1968445984684691, 0.19684249345137148, 0.19680058081843416, 0.1965426208109272]","[0.2289083789695393, 0.22824079204689374, 0.22844043644991788, 0.2286715114658529, 0.22835652665658432, 0.22864685546268115, 0.22934959557923404, 0.22900155186653137, 0.22939755428921094, 0.22896096110343933]"
"[0.19744164694328697, 0.19724303544784078, 0.19725998848372575, 0.19715828159633947, 0.19692792606597043, 0.19681778930279673, 0.19719998325620378, 0.19703281169034997, 0.19657306357914087, 0.19639342050163114]","[0.22922764041207053, 0.229017741300843, 0.22893440452488986, 0.22880383919585834, 0.22885547307404605, 0.22883162037892776, 0.22920398820530286, 0.22823387655344876, 0.22945827652107587, 0.22882474823431534]"
"[0.19755426915932675, 0.19734486937522888, 0.19713808687365786, 0.1973599631871496, 0.1971397139892286, 0.19687745674532287, 0.19670143845129986, 0.19666486370320224, 0.19651895252113438, 0.19664829482837598]","[0.22832291641018607, 0.2290409275076606, 0.22877182743766092, 0.22844250093806873, 0.2290339944037524, 0.22934802689335562, 0.2293968309055675, 0.22892371361905878, 0.22928020629015836, 0.22954707118597897]"
"[0.19745463414155706, 0.19745335393414207, 0.1969575127776788, 0.19688541069626808, 0.1970516968594522, 0.19702455994425988, 0.19686108462664545, 0.19685326288549268, 0.19655182592722834, 0.19661529742333353]","[0.22867027466947382, 0.2292389531027187, 0.22900936278429898, 0.22906138680197977, 0.22866131229834122, 0.2294490933418274, 0.22846428643573413, 0.2288903295993805, 0.22878876599398526, 0.22884005850011652]"
"[0.19750358605263185, 0.19737145122216673, 0.19732548706993766, 0.1970546244814688, 0.19699094277255388, 0.1969810544836278, 0.19673729201360624, 0.19676619752937433, 0.19655505020399483, 0.19635913977209402]","[0.22868756814436478, 0.22832400825890628, 0.2283907478505915, 0.22949863563884387, 0.22925196317109195, 0.22876043617725372, 0.22910505804148587, 0.22875972904942252, 0.22896446287631989, 0.2287658154964447]"
"[0.1974181129159976, 0.1976613057207088, 0.19718583749265087, 0.19703801919002922, 0.19705470970698766, 0.19697592741980843, 0.19669987147255819, 0.1969812919898909, 0.19623687414794552, 0.19641310873688483]","[0.2291798943823034, 0.22850258242000232, 0.22833553362976422, 0.22876999188553204, 0.22932162339037115, 0.22903572429310193, 0.2292995344508778, 0.2290440635247664, 0.22929080372506921, 0.22863291610370984]"
"[0.19738021386521204, 0.19734258904140822, 0.19749564084471488, 0.1970100576932333, 0.19694346767299029, 0.19679935094045134, 0.19681394814836736, 0.1966713973302014, 0.19658389915617144, 0.19665176140106455]","[0.22898020527579568, 0.2284860678694465, 0.228742163289677, 0.22898793491450223, 0.22906885092908685, 0.22869665649804202, 0.2288087931546298, 0.22915034267035397, 0.22944685816764832, 0.22932435030286963]"
"[0.19767303217430504, 0.19717701524496078, 0.1969905516930989, 0.1972150840625471, 0.19709101030412984, 0.19678365986566154, 0.19664826441784294, 0.1967308416354413, 0.19654385958399093, 0.19641592520840315]","[0.2284687567840923, 0.2287864847616716, 0.22893174128098923, 0.2290036529302597, 0.22994392568414862, 0.22909077460115607, 0.22933423112739215, 0.22939909994602203, 0.22925603660670194, 0.2285707945173437]"
"[0.19723796585992892, 0.19706261583736964, 0.1971227639183706, 0.19697928109339305, 0.19671423748439673, 0.19680398086808165, 0.19694975634314577, 0.19649517505752798, 0.19657261350325175, 0.19651149076466656]","[0.2296384329145605, 0.2287368489937349, 0.22823910144242374, 0.2285086458379572, 0.22858996418389407, 0.22895352677865463, 0.22974320433356546, 0.22877557575702667, 0.22877661071040414, 0.22934570502151141]"
"[0.19738008864984222, 0.1972264743277005, 0.19693413118318637, 0.19711221153942907, 0.19693897527699566, 0.19660144360089787, 0.19675846686776804, 0.19638212222834023, 0.19682113978327537, 0.19649449971561528]","[0.22906172411008316, 0.22892498157241128, 0.2289136675271121, 0.2290217944166877, 0.22904863547195087, 0.22892472689801996, 0.22885592146353287, 0.22887433117086237, 0.2286447435617447, 0.228899438272823]"
"[0.1973701218257145, 0.1974211798942819, 0.19663464186751112, 0.19689509865580773, 0.19681701900399462, 0.19680924166222008, 0.19675563108556124, 0.19684494013080792, 0.19649755148863307, 0.1963825526134092]","[0.22912737049839713, 0.22868587347594174, 0.22853329913182693, 0.2283735600384799, 0.22916037250648846, 0.22928513180125842, 0.22990846769376236, 0.2293119037693197, 0.229490572755987, 0.22906719690019434]"
"[0.19791300488369806, 0.19725579053771738, 0.19691537153355929, 0.19722458096791287, 0.19685661313789232, 0.1966258792244658, 0.19656844072195948, 0.1965010900582586, 0.196480928254979, 0.19651690247107526]","[0.2284934466535395, 0.2282924164425243, 0.22839291800152173, 0.22880408574234357, 0.22860641235655005, 0.22931359166448767, 0.2293681258505041, 0.2290476763790304, 0.22870394316586581, 0.22877326743169266]"
"[0.19746060897501147, 0.19721867433007884, 0.1971567619059767, 0.1968804923247318, 0.1967606659294391, 0.1968069037004393, 0.19688567032619397, 0.19656337721615422, 0.19652161625575046, 0.19652403693418113]","[0.2285350263118744, 0.22932462123307315, 0.22897649217735638, 0.22906152768568558, 0.22886182232336563, 0.2291220169175755, 0.22939386828379196, 0.2288171797990799, 0.2292551032521508, 0.22960954498160968]"
"[0.19742664884851904, 0.19725668050196707, 0.19724132493138313, 0.19698712761913026, 0.19712213289980984, 0.1965799333945829, 0.19657367391853917, 0.196454080087798, 0.1968619076877224, 0.1964306355435021]","[0.2290290052240545, 0.228715181350708, 0.22906804084777832, 0.22906397689472546, 0.2288991158658808, 0.22925799543207342, 0.22950186377221887, 0.2293702553619038, 0.2295359196988019, 0.22904717515815387]"
"[0.1972408347896167, 0.19716611055999386, 0.19710876830682464, 0.19697838747987942, 0.19673531639332675, 0.19659282092233094, 0.1967132201760399, 0.1966299919449553, 0.19625962403964023, 0.19622011269841874]","[0.22916285558180374, 0.22883970900015396, 0.2288911288434809, 0.2286139794371345, 0.229855401949449, 0.22872610254721207, 0.2291380763053894, 0.22930612753738056, 0.2291352410208095, 0.22953310067003424]"
"[0.19752621217345706, 0.1972838144521324, 0.19692659621336023, 0.19725940771857087, 0.19685967555459666, 0.1965258977546984, 0.1967048895906429, 0.1963172544326101, 0.19645821211897596, 0.1964892021247319]","[0.22917569360949777, 0.22910865328528665, 0.22942200844938104, 0.22922158512202176, 0.2291753657839515, 0.2293821397152814, 0.22882678427479483, 0.22919919003139844, 0.22893459959463638, 0.22891570492224259]"
"[0.19738172678923122, 0.19689419090139623, 0.1970069345314892, 0.1969985723191378, 0.19679207415605077, 0.1965537110001457, 0.19648953618443743, 0.19662031926670853, 0.1962990628517404, 0.19657007787300615]","[0.22888567637313495, 0.2292649434371428, 0.22865419225259262, 0.22937370836734772, 0.22944431413303723, 0.22868072309277274, 0.2295939732681621, 0.22919595512476834, 0.2297144423831593, 0.22891243208538403]"
