train,val
"[0.19811949802904713, 0.197195651731929, 0.19708411045828644, 0.19679900395626926, 0.19671461046958455, 0.19656259171208557, 0.19654989044885246, 0.19638102091088586, 0.19640869175901218, 0.19671756971855553]","[0.207256558266553, 0.20734979889609598, 0.20737650855021042, 0.20798182622952896, 0.20929381522265347, 0.2083814726634459, 0.20800387182018973, 0.20789627730846405, 0.20802464810284702, 0.20767705684358423]"
"[0.19773410275882605, 0.19717807672461685, 0.19681070448488605, 0.1966247423266878, 0.19689830225341173, 0.19678720307289338, 0.19675023184747112, 0.1966936100198298, 0.19629374116050954, 0.19638838390914762]","[0.20757069100033154, 0.20748306539925662, 0.207593480294401, 0.20804160697893662, 0.20756997574459424, 0.20795083994215185, 0.20871597663922745, 0.2082380327311429, 0.20757732743566687, 0.2082100361585617]"
"[0.1976834088563919, 0.19696162853922164, 0.19686807509587737, 0.19714507262925712, 0.19695405616443984, 0.19689984041817335, 0.19664187159161178, 0.1961498100082485, 0.19651928802534024, 0.19632434312786376]","[0.20757910067384894, 0.20871510830792514, 0.20750782571055673, 0.20770054107362573, 0.20841228013688867, 0.20763315531340512, 0.2075070874257521, 0.2075930738990957, 0.20788544416427612, 0.20817237279631876]"
"[0.19747772235043196, 0.1972288829939706, 0.19714626973989058, 0.19692500984790373, 0.19677061215043068, 0.19636145051644774, 0.19641575460531274, 0.19644556194543839, 0.19647661870231434, 0.19650992827147853]","[0.2072783735665408, 0.2073283385146748, 0.20825101028789172, 0.20802408185872165, 0.20799865370446985, 0.20798565447330475, 0.20746398243037137, 0.20786789872429587, 0.20781675252047452, 0.20904738794673572]"
"[0.19734625792016788, 0.1969936786561596, 0.1968689962309234, 0.1968058638122617, 0.1967178891812052, 0.19650314064050206, 0.1966160079654382, 0.1966428569689089, 0.19632855620311232, 0.1961174522127424]","[0.2082305388017134, 0.20731038938869129, 0.20767990432002328, 0.20882922817360272, 0.2081134089014747, 0.2076637175950137, 0.2081530514088544, 0.20797479965470053, 0.20822722938927737, 0.20820134471763263]"
"[0.19805585973116815, 0.19705130806078716, 0.19700520957002834, 0.19667812315176944, 0.19666122553908094, 0.19668428584629175, 0.19646711966821126, 0.19657040524239444, 0.196462553070516, 0.19605349095500246]","[0.20757776363329453, 0.20694459026510065, 0.20758190751075745, 0.20875345170497894, 0.2083446424115788, 0.2090750350193544, 0.20840637385845184, 0.20815185796130786, 0.20772291042587973, 0.20790301127867264]"
"[0.1975449589746339, 0.19677021977852802, 0.19715867404426848, 0.1967819691920767, 0.19685083969819303, 0.19650815047171652, 0.19646803472115068, 0.19622408750714088, 0.1962994865464921, 0.1962044004883085]","[0.20792664858427914, 0.20772714506496082, 0.20754266056147488, 0.20863431014797904, 0.20808480138128455, 0.207523222674023, 0.20812608708034863, 0.2080316882241856, 0.20812395485964688, 0.20855554125525735]"
"[0.19752344838818725, 0.1973320831145559, 0.19661471901499494, 0.19684068698968207, 0.19650571261133468, 0.19673548608410116, 0.19634108138935907, 0.19615526102027114, 0.19618457342897141, 0.19635003082910363]","[0.20822942934253, 0.20754591578787024, 0.20772262730381705, 0.20757242901758713, 0.20765791697935623, 0.2079163586551493, 0.20726141739975323, 0.20881031860004773, 0.20800390162251212, 0.2082037397406318]"
"[0.1975554396607438, 0.19694112955915685, 0.19719243505779577, 0.19670173343347044, 0.19667210551548978, 0.19659121007639535, 0.1965829574940156, 0.19617891912253535, 0.1962240567925025, 0.19630949982270904]","[0.20742343772541394, 0.20833895423195578, 0.2073081135749817, 0.20749954201958395, 0.2078061279925433, 0.20763759315013885, 0.20809516988017343, 0.20784382115710864, 0.20791859518397937, 0.2079309875314886]"
"[0.19738549906380323, 0.19726928034607244, 0.19687599217405125, 0.19686885695068204, 0.19658885348816307, 0.19676940082287303, 0.19660592139983663, 0.1964983899070292, 0.1963698086994035, 0.1964446838412966]","[0.20761330154809085, 0.20803325284611096, 0.20731818269599567, 0.20724014260552145, 0.20830465853214264, 0.20753628286448392, 0.20760804956609552, 0.20846407928250052, 0.20818739858540622, 0.20796169476075607]"
"[0.1975361951911936, 0.19709585660270282, 0.1970665338544213, 0.19666099160605546, 0.19664748803693421, 0.19658209771222, 0.19649472923911349, 0.1963217985265109, 0.19658807170938472, 0.19665332914006953]","[0.20775164663791656, 0.20884152027693662, 0.20845018327236176, 0.20748949592763727, 0.20761808211153204, 0.2076979401436719, 0.2078839106993242, 0.2076865570111708, 0.2078110927885229, 0.20782927220517938]"
"[0.19753744369562792, 0.19704766160979562, 0.196765057590543, 0.19675357601776414, 0.1967854414667402, 0.19637461295541453, 0.1963933856815708, 0.1962681540421077, 0.1964037923180327, 0.19633466978462374]","[0.20871819284829227, 0.20714985511519693, 0.20859271694313397, 0.2080645195462487, 0.2080064429478212, 0.20714719593524933, 0.20795571397651325, 0.20921061391180212, 0.20793738825754685, 0.20778201114047656]"
"[0.19735185163361685, 0.19689234741488282, 0.1967357339299455, 0.19679814425049996, 0.19655346087351136, 0.19662549095798512, 0.19651816268356478, 0.1962004075853192, 0.19630455028037636, 0.19629956006395574]","[0.20794565975666046, 0.20802881907333026, 0.2079345787113363, 0.207771744240414, 0.2080725052139976, 0.20745263451879675, 0.20755701850761066, 0.20868379013104874, 0.2080811086026105, 0.207700714468956]"
"[0.1976053149876546, 0.19701651818290047, 0.19676301757595976, 0.19667968967435312, 0.19667751098773917, 0.19659459803785598, 0.19628655469539213, 0.1967609527767921, 0.19644438429754607, 0.19626375333387025]","[0.207376243038611, 0.2072036930105903, 0.20813686874779788, 0.20768496936017816, 0.20748368041081863, 0.2079100703651255, 0.20815094357187097, 0.20764022117311304, 0.20827740972692316, 0.20777647197246552]"
"[0.19739939758972247, 0.1969906032389524, 0.19695463837409505, 0.1967134366990352, 0.19646164105862987, 0.19669662651662922, 0.19661030211314864, 0.1965119487472943, 0.19635196752390083, 0.19644978064663557]","[0.2085831734267148, 0.20743377235802737, 0.20818738639354706, 0.20793431319973685, 0.20751486041329123, 0.2082302909005772, 0.20817000757564197, 0.20744973150166598, 0.20774048295888034, 0.20821449702436273]"
"[0.19750491027929346, 0.19686854204961232, 0.19698121337866298, 0.19672600347168592, 0.19649448032890046, 0.19638137511756956, 0.19659629935512737, 0.1962083069493576, 0.19628759002198978, 0.19636184022742875]","[0.2081832398067821, 0.20733594623478976, 0.2081002281470732, 0.20745908401229166, 0.20745942673899911, 0.20758932422507892, 0.20834550803357904, 0.2069969583641399, 0.2079445015300404, 0.2080859379334883]"
"[0.1974727129753755, 0.1971648411483181, 0.1971793849857486, 0.19692563767335852, 0.1967875662506843, 0.1963982118331656, 0.1963158243772935, 0.19639427731839978, 0.19622534323407678, 0.19623178760616147]","[0.2078013609756123, 0.20796345716172998, 0.20791824026541275, 0.20796275680715387, 0.2077020840211348, 0.2079963128675114, 0.20732116157358343, 0.2079939137805592, 0.2078163976019079, 0.20838937840678476]"
"[0.1973932837041057, 0.19739601358163114, 0.19688161470148027, 0.19666054274658767, 0.19662481120654515, 0.19672052144091956, 0.19656223545269091, 0.1963634416460991, 0.1962468493349698, 0.1959995323297929]","[0.2075397385792299, 0.20735568214546551, 0.20730995454571463, 0.20776898617094214, 0.2082808789881793, 0.20815061845562674, 0.20796381478959863, 0.2081292366439646, 0.2079694081436504, 0.2079279734329744]"
"[0.19742939993739128, 0.19718320112751456, 0.19688480119315946, 0.1965898910955507, 0.19657951030804185, 0.19640570620493014, 0.19651371864031772, 0.19642958128634763, 0.19633009406376858, 0.19620610028505325]","[0.20776449550281872, 0.2077632031657479, 0.20838679644194516, 0.20765243741598996, 0.20793898945504968, 0.20719433643601157, 0.20889503982934085, 0.20797926593910565, 0.20819158987565475, 0.20812109112739563]"
"[0.19736317788459817, 0.19709531309045092, 0.19678919214983376, 0.19668171615624913, 0.19679132894593843, 0.19651356156991454, 0.1966410958189137, 0.19632725197137618, 0.19612225167909447, 0.19648345088472172]","[0.20778163183819165, 0.20770427178252826, 0.20731181312691083, 0.20784896070306952, 0.20866050097075375, 0.20817788622596048, 0.20787037367170508, 0.20771815289150586, 0.2076571204445579, 0.20700670372356067]"
"[0.19770580476948194, 0.1971544693319165, 0.19692869195524526, 0.1965232535588498, 0.19645865497236348, 0.19666777247068834, 0.19626489981096618, 0.19652467327458517, 0.19637079460888493, 0.196191704394866]","[0.20803546228192069, 0.20788474245504898, 0.20946457440202887, 0.2086791775443337, 0.2073037935928865, 0.2076703052629124, 0.2078121453523636, 0.20871104841882532, 0.20819124308499423, 0.20787835933945395]"
"[0.19732453164701558, 0.19711352595869375, 0.19675671225603747, 0.1966147899475633, 0.19657747690774957, 0.19641650772216368, 0.19690402353904685, 0.19631701479760968, 0.19622367894162937, 0.19607635055269515]","[0.20759971846233716, 0.20735164393078198, 0.20879261195659637, 0.20842033624649048, 0.20804577659476886, 0.20699895241043784, 0.20822254636070944, 0.20806927166201852, 0.20816801217469302, 0.20813141085884787]"
"[0.19722728172735293, 0.19704183479961085, 0.19685887058778684, 0.19670928893040637, 0.19675051344900715, 0.19641051578278446, 0.19627420771486906, 0.19637645340087462, 0.19668901164312752, 0.19618574887210008]","[0.2071913413026116, 0.20742043581875888, 0.2076664851470427, 0.2079828124154698, 0.20795984430746597, 0.20792709561911496, 0.20769218016754498, 0.20808799429373306, 0.20869804241440512, 0.20789001882076263]"
"[0.19720823591460987, 0.19710045992111674, 0.19690543002620034, 0.19648239731180425, 0.19641750503559502, 0.19636302008008472, 0.19624221309715387, 0.19630227329171435, 0.19606189110449382, 0.19649349077015507]","[0.2074521847746589, 0.20782424103129993, 0.20773462815718216, 0.20790744911540637, 0.20798803730444473, 0.20826563239097595, 0.20759771222418005, 0.2089201726696708, 0.20790849490599198, 0.20864323052493008]"
"[0.19740347868325758, 0.19709911683992465, 0.1967632103787393, 0.19645665464352588, 0.19671677212629998, 0.1963441318699292, 0.19658927102478183, 0.1960597749115253, 0.19622736880365682, 0.19627222441592995]","[0.20732396841049194, 0.207664510065859, 0.2079644866965034, 0.20836578580466183, 0.20715352486480365, 0.20894888585264032, 0.2077524567192251, 0.20788238671692935, 0.20844644443555313, 0.2084101438522339]"
"[0.19757801066247785, 0.197057449848068, 0.1968251621844817, 0.1968049973401488, 0.19664248079061508, 0.19655438634205838, 0.19630799351298078, 0.1964838941182409, 0.19633181651636045, 0.1962076034016755]","[0.20780459588224237, 0.20755100656639447, 0.20753321593458002, 0.2084167315201326, 0.20806169780817899, 0.20740583132613788, 0.20772680640220642, 0.20843332599509845, 0.2080673480575735, 0.20813642577691513]"
"[0.1972951311237958, 0.19736336126011245, 0.1968339783500652, 0.19651683739253453, 0.19639935701781389, 0.19673305156887794, 0.19653180743358573, 0.19621192344597407, 0.19656170866623215, 0.19606910463498564]","[0.20705228366635062, 0.2077484821731394, 0.20765178041024643, 0.20767000317573547, 0.2079025534066287, 0.2078397206284783, 0.2078745744445107, 0.2085729024626992, 0.20791231366721066, 0.20830106057903983]"
"[0.1974299029276079, 0.19705815217932876, 0.19666243967961292, 0.19638460007857303, 0.1966928847286166, 0.19667586152042663, 0.19639051948883096, 0.1964377031794616, 0.19616380242668852, 0.19626216423146578]","[0.20762652971527792, 0.20751347866925327, 0.20831018550829453, 0.20822577584873547, 0.2074889080090956, 0.20811902257529172, 0.20755385133353146, 0.20762620053508066, 0.20753668519583615, 0.2082985517653552]"
"[0.19732255823149972, 0.1972119739773322, 0.19708556316945017, 0.19678080781381957, 0.1966190865757514, 0.19624643225450905, 0.19647360228154123, 0.19639995390055132, 0.1963153907230922, 0.19610761455735382]","[0.20754067057913, 0.20793744786219162, 0.20726232772523706, 0.20766183192079718, 0.207458880814639, 0.20745782960544934, 0.2077725665135817, 0.20797054605050522, 0.208143872293559, 0.2082615156065334]"
"[0.197443426567681, 0.19686263237072496, 0.19700294710239585, 0.1964106235881241, 0.19670618150611313, 0.19641483681542532, 0.19634651742419418, 0.1965368504122812, 0.19608822191248135, 0.1962171455427092]","[0.2079165821725672, 0.207766516642137, 0.20770912549712442, 0.20831579918211157, 0.20827224850654602, 0.20844820819117807, 0.20853540978648447, 0.208197836171497, 0.2088776623660868, 0.20764714614911514]"
"[0.19712162808496125, 0.1969002812188499, 0.19697429954397436, 0.19674613934998608, 0.1965014501189699, 0.1962816227151423, 0.19636411341477414, 0.19622115114209604, 0.1962450629442322, 0.196099796465465]","[0.20790119875561108, 0.2076370201327584, 0.20812990719621832, 0.2083157883449034, 0.2073667347431183, 0.20772046121683987, 0.20753264833580365, 0.2079234326427633, 0.2080348621715199, 0.20766432176936755]"
"[0.19712927116423237, 0.19727806351622756, 0.1971481381630411, 0.1966836599975216, 0.19632736882384944, 0.19642262981862438, 0.19639965374859011, 0.19608146423587994, 0.19626820840093553, 0.19616292158559878]","[0.20720372687686572, 0.20741482756354593, 0.2070045295086774, 0.20809348198500546, 0.20872581682421945, 0.20775462280620227, 0.20772829380902377, 0.20884264192797922, 0.2075965851545334, 0.20788662271066147]"
"[0.19732216137404346, 0.19724188942690285, 0.19671603337842591, 0.19652318513515044, 0.1964922360315615, 0.19678163900971413, 0.19616970556731128, 0.19622713874797432, 0.19617963460635165, 0.19627728145949694]","[0.20731207051060416, 0.20778934928503903, 0.20781261812556873, 0.2073473117568276, 0.20858078653162176, 0.20896197720007462, 0.20766173709522595, 0.20813282240520825, 0.20776532183993945, 0.20799291269345718]"
"[0.1975205590834423, 0.19685786521556425, 0.19653364316541322, 0.1964705603159204, 0.1965988378743736, 0.19650921742526853, 0.196370752338244, 0.19640370154259157, 0.19634264821604808, 0.19615886786154338]","[0.20777019316499884, 0.2079987580125982, 0.20738508078184995, 0.20697729831392114, 0.20830785550854422, 0.20814564417709003, 0.20813993296839975, 0.20835536853833633, 0.2081321640448137, 0.2077697759324854]"
"[0.19739925055479518, 0.19699150278251998, 0.19717607905670087, 0.1965278475260248, 0.19647666979200987, 0.19624297655358605, 0.19642025886141523, 0.19632853955334548, 0.19588851487758208, 0.19609994061139166]","[0.20806038650599393, 0.20743134482340378, 0.20764277875423431, 0.20826998353004456, 0.2088293121619658, 0.20777772096070377, 0.2078611837192015, 0.20825876566496762, 0.20766647160053253, 0.20754820514809003]"
"[0.19734649831543163, 0.19700636927570617, 0.19662229519109337, 0.1964678005600462, 0.19659798729176425, 0.1964856576250524, 0.19656215418054132, 0.19616575926846389, 0.19626640862956338, 0.1960712277463504]","[0.20820218189196152, 0.2077885392037305, 0.20767211643132297, 0.20827339860525998, 0.2077699141068892, 0.20789533040740274, 0.20830843258987775, 0.20863073928789658, 0.208692037246444, 0.2079128623008728]"
"[0.19718132685033643, 0.19667743769835452, 0.19663566229294757, 0.19636179339520785, 0.1963163930542615, 0.19660505895711938, 0.1959580803404049, 0.19624870050014281, 0.19608953108592908, 0.19606497290791297]","[0.20795964246446436, 0.20799097554250198, 0.20838165960528635, 0.20774436674334787, 0.208097829060121, 0.2079822068864649, 0.2075244120576165, 0.20767680487849496, 0.20935817604715173, 0.2078367607160048]"
"[0.19717084525191053, 0.19706876180609878, 0.19637833892994996, 0.1966857035853425, 0.19634774965899332, 0.19651234925401453, 0.19674842333307072, 0.19628276265397362, 0.19640610716780837, 0.19627133148665332]","[0.20790577883070166, 0.20788968964056534, 0.20722348581660877, 0.20785473558035764, 0.207681267098947, 0.2084987393834374, 0.20826756276867606, 0.20761666243726556, 0.20835624093359167, 0.20809822461821817]"
"[0.197453999853864, 0.19702299745107182, 0.19678484268334448, 0.19666419877689711, 0.1962276341355577, 0.19640994664965844, 0.1961680145896211, 0.19618047925890708, 0.1962796657213143, 0.1961718171226735]","[0.20810286700725555, 0.20888176966797223, 0.20826532217589291, 0.20788190987977115, 0.20824822783470154, 0.2077875096689571, 0.20782651684500955, 0.20807941257953644, 0.20786409215493637, 0.20789222012866626]"
"[0.19754904037227436, 0.19725759494669584, 0.19692991993256978, 0.19641822074749032, 0.19644836138705818, 0.1966909697013242, 0.1962833796836892, 0.19597054850690218, 0.1963695987146728, 0.19579368251927046]","[0.20750248567624527, 0.2074283713644201, 0.20740036937323483, 0.2077344303781336, 0.2088144990530881, 0.20843008296056229, 0.20800979029048572, 0.2079552100463347, 0.20866304365071384, 0.20784877782518213]"
"[0.1972278009111784, 0.19689469906140347, 0.19670420664609695, 0.19665035711867468, 0.19631866129989528, 0.19662350393375572, 0.19625898648281487, 0.1960043659319683, 0.19594632302011764, 0.19631209102820377]","[0.20782917602495712, 0.2076432095332579, 0.20756945555860346, 0.20756242627447302, 0.20811265165155585, 0.2079733515327627, 0.20893382890657944, 0.20732031627134842, 0.20811219784346494, 0.20852132277055221]"
"[0.19709342170734795, 0.19715208864333678, 0.19671687848713934, 0.19700429390887825, 0.1965966138000391, 0.1965464958731009, 0.1962154172360897, 0.19636853282548944, 0.19624111177969952, 0.1960900498896229]","[0.2073816196484999, 0.20773593945936722, 0.207269394939596, 0.2087393267588182, 0.20900845934044232, 0.20823692869056354, 0.20905352451584555, 0.20776800946755844, 0.20849913629618558, 0.20765384354374625]"
"[0.19717451010127457, 0.19718496045287776, 0.19655412709226414, 0.19653128840181291, 0.1966158981834139, 0.19610423495878979, 0.19608432274996018, 0.1962154769167608, 0.1960858837986479, 0.1960246116683191]","[0.20718686959960245, 0.20766578479246658, 0.20740593021566217, 0.21019978279417212, 0.20800954374400052, 0.2075385640967976, 0.20805325291373514, 0.20921399105678906, 0.20799581029198386, 0.2082821550694379]"
"[0.1975034838732408, 0.19692653075468783, 0.19686495451902858, 0.196706588323019, 0.19635577591098086, 0.19629592357241377, 0.19612847489057755, 0.1962103077343532, 0.19620509384846202, 0.19627802910245196]","[0.20744084905494342, 0.2090290920300917, 0.20787280120632864, 0.20732569017193533, 0.20770007371902466, 0.20868235961957413, 0.20819883048534393, 0.20794758877970956, 0.2092236023057591, 0.20878796143965286]"
"[0.19751119598442193, 0.19685095974377223, 0.19664179708580581, 0.19644491648187443, 0.1963035611017626, 0.19605620722381437, 0.19611103422179513, 0.19617565979762952, 0.1959680828208826, 0.19587844617816866]","[0.2078189727934924, 0.20796396109190854, 0.20736543834209442, 0.20815148136832498, 0.2082929706031626, 0.20805484598333185, 0.20811943574385208, 0.20761579816991632, 0.20789863575588574, 0.2080718604001132]"
"[0.19751658838014213, 0.19704687618175332, 0.19660071405221005, 0.196416974523846, 0.19666974018422925, 0.19639849906065027, 0.1962536748270599, 0.19624603053136747, 0.19600218656111737, 0.19613473421456862]","[0.20797679776495154, 0.20768937333063645, 0.20787100493907928, 0.2076697606932033, 0.20766612751917404, 0.20759873634034937, 0.2082108665596355, 0.20773708684877915, 0.20818873156200757, 0.2080368846654892]"
"[0.19713543796417665, 0.19694047953401292, 0.19664491773868092, 0.1964621571253757, 0.19643452687531102, 0.19637466860669, 0.19617778093230967, 0.1960834481430297, 0.19622110301742748, 0.196160299969571]","[0.20749601857228714, 0.20792943239212036, 0.2078964656049555, 0.20850560746409677, 0.2079404280944304, 0.20741667666218497, 0.2078949727795341, 0.20823505385355515, 0.20882596481930127, 0.20799652419307016]"
"[0.19723222085407802, 0.19685847327417258, 0.1963905678415785, 0.1964839982743166, 0.19633274418967112, 0.19625510761932452, 0.19622147539440465, 0.1961712419074409, 0.19596145210825666, 0.19622123956072088]","[0.20690896836194125, 0.20749228244478052, 0.20695482600818982, 0.20787667550823904, 0.2079600840806961, 0.20828465033661236, 0.20798772979866376, 0.2077956971797076, 0.20909250324422662, 0.2081731910055334]"
"[0.19737273986850465, 0.19706393611066195, 0.1964924525545568, 0.19664689731232973, 0.19634019385795204, 0.19619274838846557, 0.19593848622575097, 0.19635476278407232, 0.19595555930721517, 0.19567950685717622]","[0.20725284652276474, 0.20741194757548245, 0.2079212936488065, 0.2081861292774027, 0.2083878828720613, 0.2076542485844005, 0.20844415778463538, 0.20799901675094257, 0.20822336998852817, 0.2081991285085678]"
"[0.19763084911570258, 0.19691309127576498, 0.1966646100793566, 0.1964562647804922, 0.19624965523882787, 0.19632952021700995, 0.19591668658718772, 0.19621593003370325, 0.1961748479884498, 0.1962109264366481]","[0.20814772085710007, 0.20755610953677783, 0.20837954905900088, 0.20824512026526712, 0.2083654295314442, 0.20842963457107544, 0.20895905521782962, 0.20812651785937222, 0.20832995799454776, 0.20948527346957813]"
"[0.1970195409138592, 0.19709129479466653, 0.19677491828191038, 0.19645801171356317, 0.19617446618420736, 0.1962797247177484, 0.19596790796031757, 0.19643807563246513, 0.19601431884327714, 0.19610656265701568]","[0.2083386846564033, 0.20753235979513687, 0.208105129274455, 0.20946067707105118, 0.2072813565080816, 0.20779657499356705, 0.2085779065435583, 0.20851585946299814, 0.2079161527481946, 0.20805772055279126]"
"[0.19735470748677544, 0.19705467214997935, 0.1967822507175864, 0.1964009404182434, 0.19624426778481932, 0.19607651568188958, 0.1964176289585172, 0.1962086376639045, 0.19606328816438207, 0.19601598777333085]","[0.20816132968122308, 0.2090405591509559, 0.2080251398411664, 0.20798400857231833, 0.20848768678578464, 0.20731372047554364, 0.20741727677258578, 0.20849368518049066, 0.20850915123115887, 0.208821948279034]"
"[0.19732358306646347, 0.1968788777535059, 0.19649937163506234, 0.19645239990584704, 0.1964350344271076, 0.19615556071607435, 0.19611818921201082, 0.19591225212325855, 0.1958464140794715, 0.1963171975649133]","[0.2090871361168948, 0.20733929493210532, 0.20776181735775687, 0.20792574774135242, 0.20862345397472382, 0.20799819176847284, 0.2078640339049426, 0.20754942297935486, 0.2085297473452308, 0.20907548747279428]"
"[0.19728621574384825, 0.19701867527803596, 0.19659457796690416, 0.19638894817658833, 0.1961654526542644, 0.1959092185965606, 0.19639953393108991, 0.1960770445210593, 0.19582398935240142, 0.19576669104245245]","[0.20816700837828897, 0.20755933089689774, 0.20755122195590625, 0.2079282741655003, 0.2081562172282826, 0.20983297310092233, 0.20834204283627597, 0.20860213447700848, 0.2077948125925931, 0.20786035873673178]"
"[0.1971755001922043, 0.19687851852908425, 0.19679153087187787, 0.19655047220234967, 0.19626317370911034, 0.19595812854109979, 0.1960588949067252, 0.1959171925424313, 0.195693883208596, 0.19574847361262965]","[0.20695007118311795, 0.208223588087342, 0.20844035392457788, 0.20784022862260992, 0.20802367139946332, 0.2074372714216059, 0.20851582695137372, 0.2079906463623047, 0.20880411836234006, 0.20828839594667609]"
"[0.1971179049234001, 0.19691956879533068, 0.19676665809689736, 0.19636826779769392, 0.19619886440281964, 0.19620213406730672, 0.19596728348002143, 0.19578146432735483, 0.19604899103240092, 0.195623871775306]","[0.20737879113717514, 0.20803478360176086, 0.2078877253965898, 0.20795048095963217, 0.20744078267704358, 0.20858234573494305, 0.20890453186902133, 0.20761992579156702, 0.20821066336198288, 0.2082501934333281]"
"[0.1970526612534815, 0.19697071733523389, 0.1965115195026203, 0.19626961351961505, 0.19638881893182286, 0.19597566097366567, 0.19606027706545226, 0.19584288364466357, 0.19579153401511057, 0.1957863304688006]","[0.20834251831878314, 0.2074747017838738, 0.20718684792518616, 0.2075927514921535, 0.2083916040984067, 0.20765616406093945, 0.208174853162332, 0.2081041078675877, 0.2077179794961756, 0.20767409015785565]"
"[0.19695132727525672, 0.19682504039029686, 0.1967071709888322, 0.1965193547764603, 0.19615146289674604, 0.19630213766073695, 0.19600962345697442, 0.19605753753258257, 0.19589033783698567, 0.1957128827973288]","[0.2080464566295797, 0.20803756470030005, 0.20793323354287582, 0.2080875188112259, 0.20741843770850787, 0.20789600637826053, 0.20823171599344772, 0.20814598825844852, 0.20856452259150418, 0.2076072950254787]"
"[0.19673478078781342, 0.1965591372275839, 0.1964551803408837, 0.19636997496899294, 0.19630167998221457, 0.1961518830182601, 0.19622814031888028, 0.1958552601234037, 0.19623792247504604, 0.19610086501557]","[0.207930635322224, 0.20727619935165753, 0.20815057104284113, 0.20816157893701034, 0.20805775306441568, 0.2084009349346161, 0.20836586166511883, 0.20854192159392618, 0.2083632011305202, 0.20834744382988324]"
"[0.19690086091963613, 0.19673013094128394, 0.19653174448378233, 0.19651234666911924, 0.19625986854032595, 0.1961516530386039, 0.19593495890802268, 0.19587332724916692, 0.19587041323586385, 0.19584661037946233]","[0.20733054795048453, 0.20852916755459525, 0.20749698443846268, 0.20833498645912518, 0.20789946209300647, 0.20830321447415787, 0.20795289088379254, 0.20854367180304093, 0.20812538943507455, 0.20863603326407346]"
"[0.1971485480970266, 0.19639976094571912, 0.19679501014096396, 0.19637114356975166, 0.19619783150906467, 0.1960634830958989, 0.1959888878829625, 0.19598106614180974, 0.19578001176824375, 0.19579760715061303]","[0.20801828666166824, 0.20870229330929843, 0.2078949511051178, 0.2085292176766829, 0.20846928385171024, 0.2079768248579719, 0.2082452570850199, 0.20811645280231128, 0.20922115445137024, 0.20859044925733047]"
"[0.19708135534001855, 0.1965820092175688, 0.1964208728500775, 0.19650007267387545, 0.19598921053871818, 0.19626308498638018, 0.1960621238971243, 0.19572960296455694, 0.19572399845536875, 0.19610087984070487]","[0.20741278745911337, 0.20822250843048096, 0.2078206566247073, 0.20826261964711276, 0.20854651657017795, 0.208493326197971, 0.20768141069195487, 0.20833439176732843, 0.20783979377963327, 0.2082589796998284]"
"[0.197304829270864, 0.1965790883618958, 0.19663413089452958, 0.19625680657977962, 0.19631154021742392, 0.19603047824027586, 0.19606255496643027, 0.19606839637367093, 0.1958140613777297, 0.19598741160363567]","[0.20850685103373093, 0.2080304053696719, 0.20782407169992273, 0.2078394185413014, 0.20760012485764243, 0.20740291476249695, 0.20881257273934103, 0.2079813073981892, 0.2084740630605004, 0.20836748724633997]"
"[0.19689743220806122, 0.19665963886951915, 0.19656463210680047, 0.19647246469952623, 0.19622233540427927, 0.195977690724694, 0.19600058757528968, 0.19594502859577842, 0.1958893105691793, 0.1955915950998968]","[0.20805650678547946, 0.2078830139203505, 0.20771569555455988, 0.20792140473018994, 0.20807702432979236, 0.20814968239177356, 0.20796759020198474, 0.2084991051392122, 0.20822974362156607, 0.2097418118606914]"
"[0.19711684116295405, 0.19667259786201982, 0.19644521632973028, 0.19627785485009758, 0.19611303204176378, 0.19586751457988, 0.1958943200962884, 0.19615820871323955, 0.19598799122839558, 0.19555546974345128]","[0.20884139023043893, 0.20813702453266492, 0.20806768130172382, 0.20850914852185684, 0.20786326175386255, 0.2080867805264213, 0.2084299772977829, 0.20790609175508673, 0.20791118388826196, 0.20781117406758395]"
"[0.19693828708663277, 0.1964923325850039, 0.19627928247257154, 0.19647273641763902, 0.1961053673710142, 0.19639402947255544, 0.19612396774547441, 0.19594423472881317, 0.19576640944091642, 0.19579745175278918]","[0.208288005807183, 0.20818667249246078, 0.208015806295655, 0.2094747004183856, 0.2081498788161711, 0.20829389312050559, 0.20753906260837207, 0.2090886573899876, 0.20850611952218143, 0.20804639567028393]"
"[0.19686523855340723, 0.19657552014200055, 0.19632364649857795, 0.19623428963276804, 0.19613811312889567, 0.19600141717463124, 0.19611715449362385, 0.1959438903295264, 0.19569845968971447, 0.19604945380468758]","[0.2076764919541099, 0.20769303901629013, 0.20842436497861688, 0.207801799882542, 0.20792691003192554, 0.20763964815573258, 0.20812234417958694, 0.20851696756753055, 0.20830293270674619, 0.20907538722861896]"
"[0.19690868957918517, 0.19659389114501524, 0.19658002493028737, 0.19629587430735024, 0.19586434207704603, 0.1961639864864398, 0.19586544331847405, 0.1955290656460791, 0.195835464462942, 0.19565032711442637]","[0.20750482380390167, 0.20808706364848398, 0.2076421082019806, 0.20773407139561392, 0.20817715742371298, 0.20857617936351083, 0.20803708650849081, 0.2085021585226059, 0.20824470032345166, 0.2081574567339637]"
